,cop_male,cop_female,tuple,average_male,average_female,female-male
23,6.4695053,6.577795,"('insincere', 'sincere')",6.4695053,6.577795,0.1082897
24,1.6449401,1.7094344,"('dishonest', 'honest')",1.6449401,1.7094344,0.0644943
25,0.60100204,0.46411803,"('egoistic', 'altruistic')",0.601002,0.464118,-0.136884
26,0.44152075,0.27242532,"('hardhearted', 'benevolent')",0.4415208,0.2724253,-0.1690955
27,1.3621074,1.2377748,"('hardhearted', 'softhearted')",1.3621074,1.2377748,-0.1243326
28,1.3963931,1.3853668,"('disloyal', 'loyal')",1.3963931,1.3853668,-0.0110263
29,-0.60395795,-0.65058124,"('unfair', 'fair')",-0.603958,-0.6505812,-0.0466232
30,1.0728222,0.99320036,"('intolerant', 'tolerant')",1.0728222,0.9932004,-0.0796218
31,-1.867258,-1.75382,"('evil', 'good')",-1.867258,-1.7538199,0.1134381
32,1.7150638,1.608993,"('unkind', 'kind')",1.7150638,1.6089931,-0.1060707
33,-0.5217687,-0.4805906,"('wrong', 'right')",-0.5217687,-0.4805906,0.0411781
34,4.478353,4.7589736,"('mean', 'honorable')",4.478353,4.7589736,0.2806206
35,-1.151855,-1.2764279,"('corrupt', 'incorrupt')",-1.151855,-1.2764279,-0.1245729
36,-0.74477184,-0.8012447,"('hostile', 'amicable')",-0.7447718,-0.8012447,-0.0564729
37,0.99902546,1.0478902,"('fake', 'genuine')",0.9990255,1.0478902,0.0488647
38,0.28298342,0.3703705,"('untruthful', 'truthful')",0.2829834,0.3703705,0.0873871
39,0.16291742,0.14454256,"('exploitative', 'cooperative')",0.1629174,0.1445426,-0.0183748
40,-1.9700098,-2.0995939,"('stingy', 'generous')",-1.9700098,-2.0995939,-0.1295841
41,0.2575665,0.21706948,"('unforgiving', 'forgiving')",0.2575665,0.2170695,-0.040497
42,-2.335635,-2.3870697,"('unreliable', 'reliable')",-2.3356349,-2.3870697,-0.0514348
43,1.2194384,1.3032616,"('irresponsible', 'responsible')",1.2194384,1.3032616,0.0838232
44,-1.1427202,-1.2852594,"('prejudiced', 'unprejudiced')",-1.1427202,-1.2852594,-0.1425392
45,0.14197205,0.2124232,"('incompetent', 'competent')",0.1419721,0.2124232,0.0704511
46,-0.6551567,-0.62371105,"('uncompetitive', 'competitive')",-0.6551567,-0.623711,0.0314457
47,5.45977,5.7383156,"('stupid', 'smart')",5.4597702,5.7383156,0.2785454
48,0.57951236,0.54145265,"('unintelligent', 'intelligent')",0.5795124,0.5414526,-0.0380598
49,0.4784876,0.6452216,"('unable', 'able')",0.4784876,0.6452216,0.166734
50,0.033964425,0.060305014,"('clumsy', 'skillful')",0.0339644,0.060305,0.0263406
51,0.49008015,0.4831243,"('uneducated', 'educated')",0.4900801,0.4831243,-0.0069558
52,-0.2624239,-0.24663699,"('irrational', 'rational')",-0.2624239,-0.246637,0.0157869
53,0.14651316,0.21612787,"('uncreative', 'creative')",0.1465132,0.2161279,0.0696147
54,1.3456855,1.5648518,"('incapable', 'capable')",1.3456855,1.5648518,0.2191663
55,0.6583213,0.66402805,"('incompetent', 'clever')",0.6583213,0.664028,0.0057067
56,0.8158643,0.8058444,"('impractical', 'practical')",0.8158643,0.8058444,-0.0100199
57,-2.5546482,-2.5292504,"('unimaginative', 'imaginative')",-2.5546482,-2.5292504,0.0253978
58,-0.007279467,-0.016019117,"('undiscriminating', 'discriminating')",-0.0072795,-0.0160191,-0.0087396
59,0.34185332,0.45180824,"('foolish', 'wise')",0.3418533,0.4518082,0.1099549
60,0.9927064,1.0154555,"('inefficient', 'efficient')",0.9927064,1.0154555,0.0227491
61,0.43547624,0.27268344,"('illogical', 'logical')",0.4354762,0.2726834,-0.1627928
62,1.2533741,1.3289521,"('incompetent', 'brilliant')",1.2533741,1.3289521,0.075578
63,0.4256733,0.5085498,"('unperceptive', 'insightful')",0.4256733,0.5085498,0.0828765
64,-6.217316,-6.130052,"('shy', 'confident')",-6.2173162,-6.1300521,0.0872641
65,0.30084527,0.31316748,"('insecure', 'secure')",0.3008453,0.3131675,0.0123222
66,-0.1488367,-0.09038999,"('inactive', 'active')",-0.1488367,-0.09039,0.0584467
67,-0.4020034,-0.38783494,"('doubtful', 'determined')",-0.4020034,-0.3878349,0.0141685
68,-0.79824305,-0.6871804,"('dependent', 'independent')",-0.798243,-0.6871804,0.1110626
69,-1.7431117,-1.6744385,"('lazy', 'industrious')",-1.7431117,-1.6744385,0.0686732
70,1.280027,1.2861934,"('lethargic', 'energetic')",1.280027,1.2861934,0.0061664
71,0.21587901,0.28779966,"('diffident', 'self-confident')",0.215879,0.2877997,0.0719207
72,0.6182977,0.7425117,"('unambitious', 'ambitious')",0.6182977,0.7425117,0.124214
73,-3.0984073,-3.0847664,"('helpless', 'self-reliant')",-3.0984073,-3.0847664,0.0136409
74,-0.040617965,-0.2004104,"('undedicated', 'dedicated')",-0.040618,-0.2004104,-0.1597924
75,-0.8337567,-0.6717955,"('meek', 'impulsive')",-0.8337567,-0.6717955,0.1619612
76,0.74348974,0.60997957,"('anxious', 'daring')",0.7434897,0.6099796,-0.1335101
77,-1.4178573,-1.1759,"('unmotivated', 'motivated')",-1.4178573,-1.1759,0.2419573
78,-0.5322655,-0.6045648,"('nonresilient', 'resilient')",-0.5322655,-0.6045648,-0.0722993
79,-0.37928846,-0.17688975,"('wavering', 'unwavering')",-0.3792885,-0.1768897,0.2023988
80,-0.22618914,-0.3224341,"('dominated', 'dominating')",-0.2261891,-0.3224341,-0.096245
81,0.44776034,0.38520446,"('submissive', 'aggressive')",0.4477603,0.3852045,-0.0625558
82,6.6637654,6.874682,"('poor', 'rich')",6.6637654,6.8746819,0.2109165
83,-0.48567265,-0.45666903,"('powerless', 'powerful')",-0.4856727,-0.456669,0.0290037
84,0.376805,0.43228346,"('inferior', 'superior')",0.376805,0.4322835,0.0554785
85,-1.0058299,-1.0975721,"('insignificant', 'prestigious')",-1.0058299,-1.0975721,-0.0917422
86,0.4309659,0.5425235,"('uninfluential', 'influential')",0.4309659,0.5425235,0.1115576
87,0.10071008,0.25277075,"('unsuccessful', 'successful')",0.1007101,0.2527708,0.1520607
88,0.08358188,0.035282936,"('low', 'eminent')",0.0835819,0.0352829,-0.048299
