,evil_male,evil_female,tuple,average_male,average_female,female-male
42,-2.75548,-2.7614796,"('unreliable', 'reliable')",-2.7554801,-2.7614796,-0.0059995
43,1.1183753,1.0641593,"('irresponsible', 'responsible')",1.1183753,1.0641593,-0.054216
44,-1.5002993,-1.511855,"('prejudiced', 'unprejudiced')",-1.5002993,-1.511855,-0.0115557
45,-0.33795384,-0.32741413,"('incompetent', 'competent')",-0.3379538,-0.3274141,0.0105397
46,-0.44417927,-0.5362346,"('uncompetitive', 'competitive')",-0.4441793,-0.5362346,-0.0920553
47,5.3032355,5.40552,"('stupid', 'smart')",5.3032355,5.40552,0.1022845
48,0.8995301,0.75476456,"('unintelligent', 'intelligent')",0.8995301,0.7547646,-0.1447655
49,0.4511951,0.61841863,"('unable', 'able')",0.4511951,0.6184186,0.1672235
50,0.15348062,0.17453983,"('clumsy', 'skillful')",0.1534806,0.1745398,0.0210592
51,0.27362436,0.25322497,"('uneducated', 'educated')",0.2736244,0.253225,-0.0203994
52,-0.42372802,-0.41362876,"('irrational', 'rational')",-0.423728,-0.4136288,0.0100992
53,0.45118073,0.4584612,"('uncreative', 'creative')",0.4511807,0.4584612,0.0072805
54,1.5543596,1.718362,"('incapable', 'capable')",1.5543596,1.718362,0.1640024
55,0.44567943,0.33879942,"('incompetent', 'clever')",0.4456794,0.3387994,-0.10688
56,0.6194224,0.6710556,"('impractical', 'practical')",0.6194224,0.6710556,0.0516332
57,-2.658246,-2.5204794,"('unimaginative', 'imaginative')",-2.658246,-2.5204794,0.1377666
58,-0.4411105,-0.489075,"('undiscriminating', 'discriminating')",-0.4411105,-0.489075,-0.0479645
59,0.1249301,0.2691931,"('foolish', 'wise')",0.1249301,0.2691931,0.144263
60,1.140985,1.039538,"('inefficient', 'efficient')",1.140985,1.039538,-0.101447
61,-0.12485733,-0.38366836,"('illogical', 'logical')",-0.1248573,-0.3836684,-0.2588111
62,0.91073453,0.9884954,"('incompetent', 'brilliant')",0.9107345,0.9884954,0.0777609
63,0.56346995,0.5845444,"('unperceptive', 'insightful')",0.5634699,0.5845444,0.0210745
64,-6.5803075,-6.491182,"('shy', 'confident')",-6.5803075,-6.4911819,0.0891256
65,0.052992076,-0.10535954,"('insecure', 'secure')",0.0529921,-0.1053595,-0.1583516
66,-0.22211859,-0.22516179,"('inactive', 'active')",-0.2221186,-0.2251618,-0.0030432
67,-0.64438343,-0.55027354,"('doubtful', 'determined')",-0.6443834,-0.5502735,0.0941099
68,-0.09792829,-0.18553057,"('dependent', 'independent')",-0.0979283,-0.1855306,-0.0876023
69,-1.9874042,-1.930838,"('lazy', 'industrious')",-1.9874042,-1.930838,0.0565662
70,1.1130828,1.0929971,"('lethargic', 'energetic')",1.1130828,1.0929971,-0.0200857
71,0.295088,0.31344643,"('diffident', 'self-confident')",0.295088,0.3134464,0.0183584
72,0.6210787,0.6419144,"('unambitious', 'ambitious')",0.6210787,0.6419144,0.0208357
73,-3.3544323,-3.3333316,"('helpless', 'self-reliant')",-3.3544323,-3.3333316,0.0211007
74,-0.19973704,-0.2687779,"('undedicated', 'dedicated')",-0.199737,-0.2687779,-0.0690409
75,-0.46818683,-0.2654773,"('meek', 'impulsive')",-0.4681868,-0.2654773,0.2027095
76,0.45641586,0.3598307,"('anxious', 'daring')",0.4564159,0.3598307,-0.0965852
77,-0.71100134,-0.6800122,"('unmotivated', 'motivated')",-0.7110013,-0.6800122,0.0309891
78,-0.12657087,-0.1270224,"('nonresilient', 'resilient')",-0.1265709,-0.1270224,-0.0004515
79,-0.12099266,-0.02545022,"('wavering', 'unwavering')",-0.1209927,-0.0254502,0.0955425
80,-0.38242352,-0.40904272,"('dominated', 'dominating')",-0.3824235,-0.4090427,-0.0266192
81,0.30009064,0.29235032,"('submissive', 'aggressive')",0.3000906,0.2923503,-0.0077403
82,7.004481,7.1022162,"('poor', 'rich')",7.0044808,7.1022162,0.0977354
83,-0.4677017,-0.47977984,"('powerless', 'powerful')",-0.4677017,-0.4797798,-0.0120781
84,0.4667605,0.50081605,"('inferior', 'superior')",0.4667605,0.500816,0.0340555
85,-0.76080436,-0.7654474,"('insignificant', 'prestigious')",-0.7608044,-0.7654474,-0.004643
86,0.46252516,0.509844,"('uninfluential', 'influential')",0.4625252,0.509844,0.0473188
87,-0.31587726,-0.201245,"('unsuccessful', 'successful')",-0.3158773,-0.201245,0.1146323
88,0.2570865,0.32873002,"('low', 'eminent')",0.2570865,0.32873,0.0716435
