,softdrink_male,softdrink_female,tuple,average_male,average_female,female-male
38,-0.40856448,-0.51401734,"('untruthful', 'truthful')",-0.4085645,-0.5140173,-0.1054528
39,0.6423427,0.5817078,"('exploitative', 'cooperative')",0.6423427,0.5817078,-0.0606349
40,-0.67467344,-0.7301341,"('stingy', 'generous')",-0.6746734,-0.7301341,-0.0554607
41,-0.10217162,-0.21027736,"('unforgiving', 'forgiving')",-0.1021716,-0.2102774,-0.1081058
42,-1.1033939,-1.2369794,"('unreliable', 'reliable')",-1.1033939,-1.2369794,-0.1335855
43,-0.5452144,-0.60707587,"('irresponsible', 'responsible')",-0.5452144,-0.6070759,-0.0618615
44,0.023962345,0.007824037,"('prejudiced', 'unprejudiced')",0.0239623,0.007824,-0.0161383
45,-0.17559847,-0.21924385,"('incompetent', 'competent')",-0.1755985,-0.2192439,-0.0436454
46,-0.675214,-0.6921546,"('uncompetitive', 'competitive')",-0.675214,-0.6921546,-0.0169406
47,1.5846716,1.7118589,"('stupid', 'smart')",1.5846716,1.7118589,0.1271873
48,-0.24685587,-0.1900091,"('unintelligent', 'intelligent')",-0.2468559,-0.1900091,0.0568468
49,-0.00013449416,0.20135945,"('unable', 'able')",-0.0001345,0.2013595,0.201494
50,-0.0400817,-0.064369395,"('clumsy', 'skillful')",-0.0400817,-0.0643694,-0.0242877
51,-0.3561797,-0.5211583,"('uneducated', 'educated')",-0.3561797,-0.5211583,-0.1649786
52,0.48802885,0.24435979,"('irrational', 'rational')",0.4880289,0.2443598,-0.2436691
53,-0.8451809,-0.89275926,"('uncreative', 'creative')",-0.8451809,-0.8927593,-0.0475784
54,-0.14896978,-0.30876365,"('incapable', 'capable')",-0.1489698,-0.3087637,-0.1597939
55,0.22889718,0.3277411,"('incompetent', 'clever')",0.2288972,0.3277411,0.0988439
56,0.68406975,0.5741629,"('impractical', 'practical')",0.6840698,0.5741629,-0.1099069
57,-1.3520217,-1.5746212,"('unimaginative', 'imaginative')",-1.3520217,-1.5746212,-0.2225995
58,-0.50773656,-0.5348858,"('undiscriminating', 'discriminating')",-0.5077366,-0.5348858,-0.0271492
59,0.24649952,0.18410274,"('foolish', 'wise')",0.2464995,0.1841027,-0.0623968
60,0.5721282,0.7700031,"('inefficient', 'efficient')",0.5721282,0.7700031,0.1978749
61,-0.07887384,-0.1815188,"('illogical', 'logical')",-0.0788738,-0.1815188,-0.102645
62,0.3763191,0.42703596,"('incompetent', 'brilliant')",0.3763191,0.427036,0.0507169
63,-0.6579022,-0.61203766,"('unperceptive', 'insightful')",-0.6579022,-0.6120377,0.0458645
64,-1.7883177,-1.9039685,"('shy', 'confident')",-1.7883177,-1.9039685,-0.1156508
65,-0.4050647,-0.37496814,"('insecure', 'secure')",-0.4050647,-0.3749681,0.0300966
66,-0.7697803,-0.95399857,"('inactive', 'active')",-0.7697803,-0.9539986,-0.1842183
67,0.7747031,0.56604576,"('doubtful', 'determined')",0.7747031,0.5660458,-0.2086573
68,-0.75526273,-0.5853383,"('dependent', 'independent')",-0.7552627,-0.5853383,0.1699244
69,0.22284612,0.23172332,"('lazy', 'industrious')",0.2228461,0.2317233,0.0088772
70,-0.5796831,-0.58173645,"('lethargic', 'energetic')",-0.5796831,-0.5817364,-0.0020533
71,-0.18526438,-0.18229838,"('diffident', 'self-confident')",-0.1852644,-0.1822984,0.002966
72,-1.1512828,-1.1602731,"('unambitious', 'ambitious')",-1.1512828,-1.1602731,-0.0089903
73,-0.42030683,-0.46417436,"('helpless', 'self-reliant')",-0.4203068,-0.4641744,-0.0438676
74,-0.14650598,-0.304802,"('undedicated', 'dedicated')",-0.146506,-0.304802,-0.158296
75,-0.44327793,-0.44245502,"('meek', 'impulsive')",-0.4432779,-0.442455,0.0008229
76,-0.048419833,-0.07448519,"('anxious', 'daring')",-0.0484198,-0.0744852,-0.0260654
77,-0.2525344,-0.14023603,"('unmotivated', 'motivated')",-0.2525344,-0.140236,0.1122984
78,-0.7749737,-0.6542349,"('nonresilient', 'resilient')",-0.7749737,-0.6542349,0.1207388
79,-0.9895819,-1.0557393,"('wavering', 'unwavering')",-0.9895819,-1.0557393,-0.0661574
80,0.19211836,0.2014052,"('dominated', 'dominating')",0.1921184,0.2014052,0.0092868
81,-0.21262085,-0.26949382,"('submissive', 'aggressive')",-0.2126209,-0.2694938,-0.0568729
82,1.1290914,1.2866467,"('poor', 'rich')",1.1290914,1.2866467,0.1575553
83,-0.028701168,-0.103038505,"('powerless', 'powerful')",-0.0287012,-0.1030385,-0.0743373
84,0.3614294,0.40560317,"('inferior', 'superior')",0.3614294,0.4056032,0.0441738
85,0.06698591,-0.14757076,"('insignificant', 'prestigious')",0.0669859,-0.1475708,-0.2145567
86,-0.62616885,-0.8337013,"('uninfluential', 'influential')",-0.6261688,-0.8337013,-0.2075325
87,0.51218426,0.3764354,"('unsuccessful', 'successful')",0.5121843,0.3764354,-0.1357489
88,-0.50403094,-0.6221231,"('low', 'eminent')",-0.5040309,-0.6221231,-0.1180922
