,eve_male,eve_female,tuple,average_male,average_female,female-male
68,-0.045953903,-0.0007946491,"('dependent', 'independent')",-0.0459539,-0.0007946,0.0451593
69,-1.2179157,-1.1173166,"('lazy', 'industrious')",-1.2179157,-1.1173166,0.1005991
70,1.1596721,0.9899097,"('lethargic', 'energetic')",1.1596721,0.9899097,-0.1697624
71,0.73659986,0.8425455,"('diffident', 'self-confident')",0.7365999,0.8425455,0.1059456
72,0.7999016,0.77669716,"('unambitious', 'ambitious')",0.7999016,0.7766972,-0.0232044
73,-2.7568214,-2.7194688,"('helpless', 'self-reliant')",-2.7568214,-2.7194688,0.0373526
74,0.16056842,0.044553112,"('undedicated', 'dedicated')",0.1605684,0.0445531,-0.1160153
75,-0.4604626,-0.27521107,"('meek', 'impulsive')",-0.4604626,-0.2752111,0.1852515
76,0.9050129,0.69517714,"('anxious', 'daring')",0.9050129,0.6951771,-0.2098358
77,-1.0111812,-1.110866,"('unmotivated', 'motivated')",-1.0111812,-1.110866,-0.0996848
78,-0.17415887,-0.1906929,"('nonresilient', 'resilient')",-0.1741589,-0.1906929,-0.016534
79,0.30800855,0.5419231,"('wavering', 'unwavering')",0.3080086,0.5419231,0.2339145
80,-0.09250015,-0.28582644,"('dominated', 'dominating')",-0.0925002,-0.2858264,-0.1933262
81,-0.1524367,-0.29917276,"('submissive', 'aggressive')",-0.1524367,-0.2991728,-0.1467361
82,6.3169346,6.5686555,"('poor', 'rich')",6.3169346,6.5686555,0.2517209
83,-0.36715737,-0.35539532,"('powerless', 'powerful')",-0.3671574,-0.3553953,0.0117621
84,0.15187195,0.23321955,"('inferior', 'superior')",0.1518719,0.2332195,0.0813476
85,-0.8499775,-0.6810259,"('insignificant', 'prestigious')",-0.8499775,-0.6810259,0.1689516
86,0.33519247,0.3254478,"('uninfluential', 'influential')",0.3351925,0.3254478,-0.0097447
87,0.1878497,0.29571384,"('unsuccessful', 'successful')",0.1878497,0.2957138,0.1078641
88,-0.032862376,0.10165348,"('low', 'eminent')",-0.0328624,0.1016535,0.1345159
