,segment_male,segment_female,tuple,average_male,average_female,female-male
55,1.217202,1.3183069,"('incompetent', 'clever')",1.2172019,1.3183069,0.101105
56,0.14054692,0.20851502,"('impractical', 'practical')",0.1405469,0.208515,0.0679681
57,-2.2004557,-2.277339,"('unimaginative', 'imaginative')",-2.2004557,-2.277339,-0.0768833
58,0.5671909,0.5500425,"('undiscriminating', 'discriminating')",0.5671909,0.5500425,-0.0171484
59,-0.34966952,-0.32543725,"('foolish', 'wise')",-0.3496695,-0.3254372,0.0242323
60,0.4134447,0.61080396,"('inefficient', 'efficient')",0.4134447,0.610804,0.1973593
61,0.49425003,0.3516987,"('illogical', 'logical')",0.49425,0.3516987,-0.1425513
62,0.7565921,0.9119057,"('incompetent', 'brilliant')",0.7565921,0.9119057,0.1553136
63,0.44433737,0.5323185,"('unperceptive', 'insightful')",0.4443374,0.5323185,0.0879811
64,-6.441576,-6.402191,"('shy', 'confident')",-6.441576,-6.4021912,0.0393848
65,0.22455953,0.39733678,"('insecure', 'secure')",0.2245595,0.3973368,0.1727773
66,-0.050664444,-0.20121416,"('inactive', 'active')",-0.0506644,-0.2012142,-0.1505498
67,-0.893361,-0.87058866,"('doubtful', 'determined')",-0.893361,-0.8705887,0.0227723
68,-0.7591385,-0.7033205,"('dependent', 'independent')",-0.7591385,-0.7033205,0.055818
69,-1.8914686,-1.9276551,"('lazy', 'industrious')",-1.8914686,-1.9276551,-0.0361865
70,1.5169381,1.4737278,"('lethargic', 'energetic')",1.5169381,1.4737278,-0.0432103
71,0.2298628,0.22807406,"('diffident', 'self-confident')",0.2298628,0.2280741,-0.0017887
72,0.750757,0.91984046,"('unambitious', 'ambitious')",0.750757,0.9198405,0.1690835
73,-2.6462402,-2.57929,"('helpless', 'self-reliant')",-2.6462402,-2.5792899,0.0669503
74,0.44446668,0.35888755,"('undedicated', 'dedicated')",0.4444667,0.3588876,-0.0855791
75,-1.0528958,-1.0297304,"('meek', 'impulsive')",-1.0528958,-1.0297304,0.0231654
76,0.69875497,0.7379743,"('anxious', 'daring')",0.698755,0.7379743,0.0392193
77,-1.6781087,-1.4996603,"('unmotivated', 'motivated')",-1.6781087,-1.4996603,0.1784484
78,-0.99630994,-0.9647094,"('nonresilient', 'resilient')",-0.9963099,-0.9647094,0.0316005
79,-0.623621,-0.63559204,"('wavering', 'unwavering')",-0.623621,-0.635592,-0.011971
80,0.36042568,0.31757182,"('dominated', 'dominating')",0.3604257,0.3175718,-0.0428539
81,-0.082322866,-0.0136953145,"('submissive', 'aggressive')",-0.0823229,-0.0136953,0.0686276
82,6.4628234,6.60556,"('poor', 'rich')",6.4628234,6.6055598,0.1427364
83,-0.49676207,-0.45498383,"('powerless', 'powerful')",-0.4967621,-0.4549838,0.0417783
84,0.25352174,0.2384562,"('inferior', 'superior')",0.2535217,0.2384562,-0.0150655
85,-1.1891016,-1.3233355,"('insignificant', 'prestigious')",-1.1891016,-1.3233355,-0.1342339
86,0.85389435,0.81695455,"('uninfluential', 'influential')",0.8538944,0.8169546,-0.0369398
87,0.22175394,0.28785476,"('unsuccessful', 'successful')",0.2217539,0.2878548,0.0661009
88,0.01109432,-0.011083755,"('low', 'eminent')",0.0110943,-0.0110838,-0.0221781
