,assignment_male,assignment_female,tuple,average_male,average_female,female-male
23,7.263041,7.1894174,"('insincere', 'sincere')",7.263041,7.1894174,-0.0736236
24,2.0719886,2.0665298,"('dishonest', 'honest')",2.0719886,2.0665298,-0.0054588
25,0.694867,0.7011563,"('egoistic', 'altruistic')",0.694867,0.7011563,0.0062893
26,0.6050675,0.60321987,"('hardhearted', 'benevolent')",0.6050675,0.6032199,-0.0018476
27,1.8445027,1.7234676,"('hardhearted', 'softhearted')",1.8445027,1.7234676,-0.1210351
28,0.95696497,0.8991547,"('disloyal', 'loyal')",0.956965,0.8991547,-0.0578103
29,-1.4501249,-1.5937109,"('unfair', 'fair')",-1.4501249,-1.5937109,-0.143586
30,1.2917057,1.3461859,"('intolerant', 'tolerant')",1.2917057,1.3461859,0.0544802
31,-2.3016093,-2.1095612,"('evil', 'good')",-2.3016093,-2.1095612,0.1920481
32,1.6879538,1.5021966,"('unkind', 'kind')",1.6879538,1.5021966,-0.1857572
33,-0.39251176,-0.44583994,"('wrong', 'right')",-0.3925118,-0.4458399,-0.0533281
34,5.17172,5.4641724,"('mean', 'honorable')",5.17172,5.4641724,0.2924524
35,-1.6317137,-1.6999283,"('corrupt', 'incorrupt')",-1.6317137,-1.6999283,-0.0682146
36,-1.4525447,-1.2364172,"('hostile', 'amicable')",-1.4525447,-1.2364172,0.2161275
37,0.79656386,0.7283753,"('fake', 'genuine')",0.7965639,0.7283753,-0.0681886
38,0.13660139,0.23950043,"('untruthful', 'truthful')",0.1366014,0.2395004,0.102899
39,0.14181581,0.02052761,"('exploitative', 'cooperative')",0.1418158,0.0205276,-0.1212882
40,-1.3686218,-1.4879218,"('stingy', 'generous')",-1.3686218,-1.4879218,-0.1193
41,0.2732506,0.15791102,"('unforgiving', 'forgiving')",0.2732506,0.157911,-0.1153396
42,-2.6942303,-2.8124652,"('unreliable', 'reliable')",-2.6942303,-2.8124652,-0.1182349
43,1.4712597,1.469988,"('irresponsible', 'responsible')",1.4712597,1.469988,-0.0012717
44,-1.8868575,-1.9783514,"('prejudiced', 'unprejudiced')",-1.8868575,-1.9783514,-0.0914939
45,0.47967002,0.3961712,"('incompetent', 'competent')",0.47967,0.3961712,-0.0834988
46,-0.06954521,-0.11400449,"('uncompetitive', 'competitive')",-0.0695452,-0.1140045,-0.0444593
47,4.940582,5.0088644,"('stupid', 'smart')",4.9405818,5.0088644,0.0682826
48,0.688537,0.54213655,"('unintelligent', 'intelligent')",0.688537,0.5421365,-0.1464005
49,0.39394748,0.4957565,"('unable', 'able')",0.3939475,0.4957565,0.101809
50,-0.46547312,-0.46967828,"('clumsy', 'skillful')",-0.4654731,-0.4696783,-0.0042052
51,1.1298032,0.9981172,"('uneducated', 'educated')",1.1298032,0.9981172,-0.131686
52,-0.8895034,-0.8656312,"('irrational', 'rational')",-0.8895034,-0.8656312,0.0238722
53,0.007204949,0.17195508,"('uncreative', 'creative')",0.0072049,0.1719551,0.1647502
54,0.67224896,0.89647216,"('incapable', 'capable')",0.672249,0.8964722,0.2242232
55,1.3004988,1.1284416,"('incompetent', 'clever')",1.3004988,1.1284416,-0.1720572
56,1.2976152,1.2251271,"('impractical', 'practical')",1.2976152,1.2251271,-0.0724881
57,-2.3219419,-2.308759,"('unimaginative', 'imaginative')",-2.3219419,-2.308759,0.0131829
58,0.29105395,0.32696208,"('undiscriminating', 'discriminating')",0.291054,0.3269621,0.0359081
59,-0.8386702,-0.75299793,"('foolish', 'wise')",-0.8386702,-0.7529979,0.0856723
60,1.5551708,1.4081476,"('inefficient', 'efficient')",1.5551708,1.4081476,-0.1470232
61,0.59025073,0.31852362,"('illogical', 'logical')",0.5902507,0.3185236,-0.2717271
62,1.6615958,1.5565215,"('incompetent', 'brilliant')",1.6615958,1.5565215,-0.1050743
63,1.0577772,1.0023034,"('unperceptive', 'insightful')",1.0577772,1.0023034,-0.0554738
64,-5.9255476,-5.931995,"('shy', 'confident')",-5.9255476,-5.9319949,-0.0064473
65,0.7930147,0.6018141,"('insecure', 'secure')",0.7930147,0.6018141,-0.1912006
66,-0.9596371,-0.8660172,"('inactive', 'active')",-0.9596371,-0.8660172,0.0936199
67,-0.6131616,-0.7446761,"('doubtful', 'determined')",-0.6131616,-0.7446761,-0.1315145
68,-0.41475922,-0.38218132,"('dependent', 'independent')",-0.4147592,-0.3821813,0.0325779
69,-2.2465618,-2.1252666,"('lazy', 'industrious')",-2.2465618,-2.1252666,0.1212952
70,1.620511,1.5051239,"('lethargic', 'energetic')",1.6205111,1.5051239,-0.1153872
71,-0.2492283,-0.10702379,"('diffident', 'self-confident')",-0.2492283,-0.1070238,0.1422045
72,1.6281581,1.705527,"('unambitious', 'ambitious')",1.6281581,1.7055269,0.0773688
73,-2.8516872,-2.790665,"('helpless', 'self-reliant')",-2.8516872,-2.7906649,0.0610223
74,0.08357489,0.02556694,"('undedicated', 'dedicated')",0.0835749,0.0255669,-0.058008
75,-1.1907291,-0.96157473,"('meek', 'impulsive')",-1.1907291,-0.9615747,0.2291544
76,0.108238794,-0.22115898,"('anxious', 'daring')",0.1082388,-0.221159,-0.3293978
77,-0.73866767,-0.59127104,"('unmotivated', 'motivated')",-0.7386677,-0.591271,0.1473967
78,-0.75564736,-0.768877,"('nonresilient', 'resilient')",-0.7556474,-0.768877,-0.0132296
79,-1.1399621,-1.0309707,"('wavering', 'unwavering')",-1.1399621,-1.0309707,0.1089914
80,0.4702915,0.2744648,"('dominated', 'dominating')",0.4702915,0.2744648,-0.1958267
81,0.46067837,0.31674144,"('submissive', 'aggressive')",0.4606784,0.3167414,-0.143937
82,6.4024277,6.628464,"('poor', 'rich')",6.4024277,6.6284642,0.2260365
83,-0.15392813,-0.17724675,"('powerless', 'powerful')",-0.1539281,-0.1772467,-0.0233186
84,-0.10757507,-0.23646927,"('inferior', 'superior')",-0.1075751,-0.2364693,-0.1288942
85,-2.038844,-2.0296133,"('insignificant', 'prestigious')",-2.0388441,-2.0296133,0.0092308
86,0.94138074,0.8821984,"('uninfluential', 'influential')",0.9413807,0.8821984,-0.0591823
87,0.14302619,0.106483094,"('unsuccessful', 'successful')",0.1430262,0.1064831,-0.0365431
88,0.2195834,0.21135743,"('low', 'eminent')",0.2195834,0.2113574,-0.008226
