,lava_male,lava_female,tuple,average_male,average_female,female-male
46,-0.85884994,-0.9113791,"('uncompetitive', 'competitive')",-0.8588499,-0.9113791,-0.0525292
47,4.8805113,5.11963,"('stupid', 'smart')",4.8805113,5.1196299,0.2391186
48,1.4349337,1.3054441,"('unintelligent', 'intelligent')",1.4349337,1.3054441,-0.1294896
49,0.3221957,0.53135866,"('unable', 'able')",0.3221957,0.5313587,0.209163
50,-0.17693454,-0.07706895,"('clumsy', 'skillful')",-0.1769345,-0.0770689,0.0998656
51,0.32244414,0.42715293,"('uneducated', 'educated')",0.3224441,0.4271529,0.1047088
52,-0.4409727,-0.3060622,"('irrational', 'rational')",-0.4409727,-0.3060622,0.1349105
53,-0.05383828,-0.08541269,"('uncreative', 'creative')",-0.0538383,-0.0854127,-0.0315744
54,1.2393911,1.5087532,"('incapable', 'capable')",1.2393911,1.5087532,0.2693621
55,0.80526996,0.7591862,"('incompetent', 'clever')",0.80527,0.7591862,-0.0460838
56,-0.18290736,-0.10482295,"('impractical', 'practical')",-0.1829074,-0.1048229,0.0780845
57,-3.2710197,-3.3119862,"('unimaginative', 'imaginative')",-3.2710197,-3.3119862,-0.0409665
58,-0.0349712,-0.029426813,"('undiscriminating', 'discriminating')",-0.0349712,-0.0294268,0.0055444
59,0.17095256,0.29803625,"('foolish', 'wise')",0.1709526,0.2980362,0.1270836
60,0.52048886,0.4892531,"('inefficient', 'efficient')",0.5204889,0.4892531,-0.0312358
61,0.8527942,0.6174519,"('illogical', 'logical')",0.8527942,0.6174519,-0.2353423
62,1.0075648,1.1785065,"('incompetent', 'brilliant')",1.0075648,1.1785065,0.1709417
63,0.89854825,0.9889036,"('unperceptive', 'insightful')",0.8985482,0.9889036,0.0903554
64,-7.1837306,-7.173402,"('shy', 'confident')",-7.1837306,-7.1734018,0.0103288
65,-0.11623868,-0.06273787,"('insecure', 'secure')",-0.1162387,-0.0627379,0.0535008
66,-0.89433587,-0.8571694,"('inactive', 'active')",-0.8943359,-0.8571694,0.0371665
67,-0.67737645,-0.810282,"('doubtful', 'determined')",-0.6773764,-0.810282,-0.1329056
68,-0.54254997,-0.47241393,"('dependent', 'independent')",-0.54255,-0.4724139,0.0701361
69,-1.9998022,-1.9773684,"('lazy', 'industrious')",-1.9998022,-1.9773684,0.0224338
70,0.35518387,0.5309928,"('lethargic', 'energetic')",0.3551839,0.5309928,0.1758089
71,-0.021701228,0.036003612,"('diffident', 'self-confident')",-0.0217012,0.0360036,0.0577048
72,0.91149163,0.9856776,"('unambitious', 'ambitious')",0.9114916,0.9856776,0.074186
73,-3.268443,-2.9711938,"('helpless', 'self-reliant')",-3.2684431,-2.9711938,0.2972493
74,-0.020342302,-0.11843456,"('undedicated', 'dedicated')",-0.0203423,-0.1184346,-0.0980923
75,-1.4997262,-1.2701672,"('meek', 'impulsive')",-1.4997262,-1.2701672,0.229559
76,0.5940925,0.43687475,"('anxious', 'daring')",0.5940925,0.4368747,-0.1572178
77,-1.3053089,-1.1749016,"('unmotivated', 'motivated')",-1.3053089,-1.1749016,0.1304073
78,-0.27430284,-0.31029126,"('nonresilient', 'resilient')",-0.2743028,-0.3102913,-0.0359885
79,0.06773485,0.12142393,"('wavering', 'unwavering')",0.0677349,0.1214239,0.053689
80,-0.4728362,-0.4765889,"('dominated', 'dominating')",-0.4728362,-0.4765889,-0.0037527
81,-0.3821799,-0.396958,"('submissive', 'aggressive')",-0.3821799,-0.396958,-0.0147781
82,6.170527,6.618657,"('poor', 'rich')",6.170527,6.6186571,0.4481301
83,-0.5340224,-0.54236734,"('powerless', 'powerful')",-0.5340224,-0.5423673,-0.0083449
84,0.60908544,0.6073466,"('inferior', 'superior')",0.6090854,0.6073466,-0.0017388
85,0.1765398,-0.04486402,"('insignificant', 'prestigious')",0.1765398,-0.044864,-0.2214038
86,0.46091646,0.35079637,"('uninfluential', 'influential')",0.4609165,0.3507964,-0.1101201
87,0.34823516,0.5515491,"('unsuccessful', 'successful')",0.3482352,0.5515491,0.2033139
88,0.022067394,0.091354854,"('low', 'eminent')",0.0220674,0.0913549,0.0692875
