,sweets_male,sweets_female,tuple,average_male,average_female,female-male
20,0.59695935,0.44348395,"('rough', 'thoughtful')",0.5969594,0.4434839,-0.1534755
21,0.39426398,0.37293723,"('immoral', 'moral')",0.394264,0.3729372,-0.0213268
22,-0.16710521,-0.28330556,"('untrustworthy', 'trustworthy')",-0.1671052,-0.2833056,-0.1162004
23,6.095174,6.0966425,"('insincere', 'sincere')",6.0951738,6.0966425,0.0014687
24,1.5516872,1.5460163,"('dishonest', 'honest')",1.5516872,1.5460163,-0.0056709
25,0.45421338,0.40826607,"('egoistic', 'altruistic')",0.4542134,0.4082661,-0.0459473
26,0.5227733,0.350123,"('hardhearted', 'benevolent')",0.5227733,0.350123,-0.1726503
27,1.1723434,1.0734427,"('hardhearted', 'softhearted')",1.1723434,1.0734427,-0.0989007
28,1.1230077,1.0155805,"('disloyal', 'loyal')",1.1230077,1.0155805,-0.1074272
29,-0.85098344,-0.89416283,"('unfair', 'fair')",-0.8509834,-0.8941628,-0.0431794
30,1.2481043,1.0709362,"('intolerant', 'tolerant')",1.2481043,1.0709362,-0.1771681
31,-2.038238,-1.9363333,"('evil', 'good')",-2.038238,-1.9363333,0.1019047
32,1.3815742,1.3513601,"('unkind', 'kind')",1.3815742,1.3513601,-0.0302141
33,-0.33180133,-0.27341458,"('wrong', 'right')",-0.3318013,-0.2734146,0.0583867
34,4.2462106,4.5011864,"('mean', 'honorable')",4.2462106,4.5011864,0.2549758
35,-1.5486834,-1.5615121,"('corrupt', 'incorrupt')",-1.5486834,-1.5615121,-0.0128287
36,-1.0065801,-0.97856355,"('hostile', 'amicable')",-1.0065801,-0.9785635,0.0280166
37,0.34398636,0.40365016,"('fake', 'genuine')",0.3439864,0.4036502,0.0596638
38,0.07482465,0.05852446,"('untruthful', 'truthful')",0.0748247,0.0585245,-0.0163002
39,0.11479473,0.07417484,"('exploitative', 'cooperative')",0.1147947,0.0741748,-0.0406199
40,-1.8392785,-2.0662253,"('stingy', 'generous')",-1.8392785,-2.0662253,-0.2269468
41,0.072271705,-0.036884323,"('unforgiving', 'forgiving')",0.0722717,-0.0368843,-0.109156
42,-1.8643881,-2.0074854,"('unreliable', 'reliable')",-1.8643881,-2.0074854,-0.1430973
43,1.3944768,1.3113863,"('irresponsible', 'responsible')",1.3944768,1.3113863,-0.0830905
44,-1.107185,-1.1002971,"('prejudiced', 'unprejudiced')",-1.107185,-1.1002971,0.0068879
45,0.2236289,0.1114419,"('incompetent', 'competent')",0.2236289,0.1114419,-0.112187
46,-0.15357898,-0.2644837,"('uncompetitive', 'competitive')",-0.153579,-0.2644837,-0.1109047
47,4.9056582,5.199546,"('stupid', 'smart')",4.9056582,5.1995459,0.2938877
48,0.845085,0.6167386,"('unintelligent', 'intelligent')",0.845085,0.6167386,-0.2283464
49,-0.053656906,0.10108927,"('unable', 'able')",-0.0536569,0.1010893,0.1547462
50,-0.104951955,-0.038827524,"('clumsy', 'skillful')",-0.104952,-0.0388275,0.0661245
51,0.40406626,0.23954594,"('uneducated', 'educated')",0.4040663,0.2395459,-0.1645204
52,-0.5779801,-0.5524036,"('irrational', 'rational')",-0.5779801,-0.5524036,0.0255765
53,-0.14935732,-0.11300009,"('uncreative', 'creative')",-0.1493573,-0.1130001,0.0363572
54,0.839642,1.0516049,"('incapable', 'capable')",0.839642,1.0516049,0.2119629
55,1.0237062,0.78910154,"('incompetent', 'clever')",1.0237062,0.7891015,-0.2346047
56,1.265298,1.126329,"('impractical', 'practical')",1.265298,1.1263289,-0.1389691
57,-2.239692,-2.3588862,"('unimaginative', 'imaginative')",-2.239692,-2.3588862,-0.1191942
58,-0.0861489,-0.18814933,"('undiscriminating', 'discriminating')",-0.0861489,-0.1881493,-0.1020004
59,-0.045079004,0.056273617,"('foolish', 'wise')",-0.045079,0.0562736,0.1013526
60,1.0692097,0.97134095,"('inefficient', 'efficient')",1.0692097,0.971341,-0.0978687
61,0.18127975,-0.057383016,"('illogical', 'logical')",0.1812797,-0.057383,-0.2386627
62,1.3200331,1.3144897,"('incompetent', 'brilliant')",1.3200331,1.3144897,-0.0055434
63,0.56632805,0.5334833,"('unperceptive', 'insightful')",0.566328,0.5334833,-0.0328447
64,-5.7627134,-5.8828244,"('shy', 'confident')",-5.7627134,-5.8828244,-0.120111
65,0.6623933,0.62473935,"('insecure', 'secure')",0.6623933,0.6247393,-0.037654
66,-0.40700358,-0.3901344,"('inactive', 'active')",-0.4070036,-0.3901344,0.0168692
67,-0.5227814,-0.50892437,"('doubtful', 'determined')",-0.5227814,-0.5089244,0.013857
68,-0.4953603,-0.5074279,"('dependent', 'independent')",-0.4953603,-0.5074279,-0.0120676
69,-1.9964541,-1.8989199,"('lazy', 'industrious')",-1.9964541,-1.8989199,0.0975342
70,1.3978282,1.228175,"('lethargic', 'energetic')",1.3978282,1.228175,-0.1696532
71,0.43455672,0.40117857,"('diffident', 'self-confident')",0.4345567,0.4011786,-0.0333781
72,0.72934747,0.83295685,"('unambitious', 'ambitious')",0.7293475,0.8329569,0.1036094
73,-2.945568,-2.9537842,"('helpless', 'self-reliant')",-2.9455681,-2.9537842,-0.0082161
74,0.075288266,-0.14648181,"('undedicated', 'dedicated')",0.0752883,-0.1464818,-0.2217701
75,-0.9090526,-0.6411524,"('meek', 'impulsive')",-0.9090526,-0.6411524,0.2679002
76,0.8048336,0.6850481,"('anxious', 'daring')",0.8048336,0.6850481,-0.1197855
77,-1.0461643,-1.0514973,"('unmotivated', 'motivated')",-1.0461643,-1.0514973,-0.005333
78,-0.48260322,-0.52368253,"('nonresilient', 'resilient')",-0.4826032,-0.5236825,-0.0410793
79,-0.4415728,-0.28341755,"('wavering', 'unwavering')",-0.4415728,-0.2834176,0.1581552
80,1.2543052e-05,-0.17090344,"('dominated', 'dominating')",1.25e-05,-0.1709034,-0.1709159
81,0.62491775,0.5381687,"('submissive', 'aggressive')",0.6249177,0.5381687,-0.086749
82,6.707103,6.951575,"('poor', 'rich')",6.7071028,6.9515748,0.244472
83,-0.3287276,-0.4006445,"('powerless', 'powerful')",-0.3287276,-0.4006445,-0.0719169
84,0.16449493,0.15427378,"('inferior', 'superior')",0.1644949,0.1542738,-0.0102211
85,-1.0483388,-1.1235913,"('insignificant', 'prestigious')",-1.0483388,-1.1235913,-0.0752525
86,0.4439372,0.3462033,"('uninfluential', 'influential')",0.4439372,0.3462033,-0.0977339
87,0.062613845,0.05696191,"('unsuccessful', 'successful')",0.0626138,0.0569619,-0.0056519
88,0.6700357,0.4667076,"('low', 'eminent')",0.6700357,0.4667076,-0.2033281
