,belly_male,belly_female,tuple,average_male,average_female,female-male
44,-1.3612503,-1.5963105,"('prejudiced', 'unprejudiced')",-1.3612503,-1.5963105,-0.2350602
45,0.58737737,0.6305695,"('incompetent', 'competent')",0.5873774,0.6305695,0.0431921
46,-0.32272327,-0.27440426,"('uncompetitive', 'competitive')",-0.3227233,-0.2744043,0.048319
47,5.1089225,5.3157544,"('stupid', 'smart')",5.1089225,5.3157544,0.2068319
48,0.82313496,0.9138456,"('unintelligent', 'intelligent')",0.823135,0.9138456,0.0907106
49,0.41154718,0.548778,"('unable', 'able')",0.4115472,0.548778,0.1372308
50,-0.285866,-0.25858486,"('clumsy', 'skillful')",-0.285866,-0.2585849,0.0272811
51,1.2250808,1.2547655,"('uneducated', 'educated')",1.2250808,1.2547655,0.0296847
52,-0.31705117,-0.38150147,"('irrational', 'rational')",-0.3170512,-0.3815015,-0.0644503
53,-0.020385537,-0.063480645,"('uncreative', 'creative')",-0.0203855,-0.0634806,-0.0430951
54,1.0697173,1.4080426,"('incapable', 'capable')",1.0697173,1.4080426,0.3383253
55,1.5801543,1.6989185,"('incompetent', 'clever')",1.5801543,1.6989185,0.1187642
56,0.74657285,0.95913446,"('impractical', 'practical')",0.7465729,0.9591345,0.2125616
57,-2.2529247,-2.4107811,"('unimaginative', 'imaginative')",-2.2529247,-2.4107811,-0.1578564
58,0.0013004802,-0.10220386,"('undiscriminating', 'discriminating')",0.0013005,-0.1022039,-0.1035044
59,-0.34029272,-0.41330403,"('foolish', 'wise')",-0.3402927,-0.413304,-0.0730113
60,0.9376196,1.0105048,"('inefficient', 'efficient')",0.9376196,1.0105048,0.0728852
61,0.53686124,0.45876828,"('illogical', 'logical')",0.5368612,0.4587683,-0.0780929
62,1.6183758,1.8977643,"('incompetent', 'brilliant')",1.6183758,1.8977643,0.2793885
63,0.7314608,0.9201414,"('unperceptive', 'insightful')",0.7314608,0.9201414,0.1886806
64,-6.3593793,-6.2546263,"('shy', 'confident')",-6.3593793,-6.2546263,0.104753
65,0.6130277,0.72746325,"('insecure', 'secure')",0.6130277,0.7274632,0.1144355
66,-0.47800797,-0.45129848,"('inactive', 'active')",-0.478008,-0.4512985,0.0267095
67,-0.871124,-0.9312448,"('doubtful', 'determined')",-0.871124,-0.9312448,-0.0601208
68,-0.3622753,-0.29510745,"('dependent', 'independent')",-0.3622753,-0.2951075,0.0671678
69,-2.3477852,-2.3700774,"('lazy', 'industrious')",-2.3477852,-2.3700774,-0.0222922
70,1.9256252,1.9958956,"('lethargic', 'energetic')",1.9256252,1.9958956,0.0702704
71,0.34033662,0.42932737,"('diffident', 'self-confident')",0.3403366,0.4293274,0.0889908
72,0.9497719,1.1005293,"('unambitious', 'ambitious')",0.9497719,1.1005293,0.1507574
73,-2.8902497,-2.911628,"('helpless', 'self-reliant')",-2.8902497,-2.911628,-0.0213783
74,0.4817713,0.32121512,"('undedicated', 'dedicated')",0.4817713,0.3212151,-0.1605562
75,-1.3194851,-1.303258,"('meek', 'impulsive')",-1.3194851,-1.3032579,0.0162272
76,0.85988015,0.7853073,"('anxious', 'daring')",0.8598801,0.7853073,-0.0745728
77,-1.3681488,-1.1137768,"('unmotivated', 'motivated')",-1.3681488,-1.1137768,0.254372
78,-0.5771628,-0.45721978,"('nonresilient', 'resilient')",-0.5771628,-0.4572198,0.119943
79,-0.40562233,-0.37041524,"('wavering', 'unwavering')",-0.4056223,-0.3704152,0.0352071
80,0.63132274,0.7337705,"('dominated', 'dominating')",0.6313227,0.7337705,0.1024478
81,0.3412678,0.4240575,"('submissive', 'aggressive')",0.3412678,0.4240575,0.0827897
82,6.823802,7.163193,"('poor', 'rich')",6.823802,7.1631932,0.3393912
83,-0.49963146,-0.49677715,"('powerless', 'powerful')",-0.4996315,-0.4967771,0.0028544
84,0.25259134,0.30816996,"('inferior', 'superior')",0.2525913,0.30817,0.0555787
85,-1.5590508,-1.7669563,"('insignificant', 'prestigious')",-1.5590508,-1.7669563,-0.2079055
86,1.1062593,1.0833776,"('uninfluential', 'influential')",1.1062593,1.0833776,-0.0228817
87,0.66446245,0.9999081,"('unsuccessful', 'successful')",0.6644624,0.9999081,0.3354457
88,0.15261604,0.26013616,"('low', 'eminent')",0.152616,0.2601362,0.1075202
