,sediment_male,sediment_female,tuple,average_male,average_female,female-male
68,-0.50992125,-0.35651803,"('dependent', 'independent')",-0.5099213,-0.356518,0.1534033
69,-2.359411,-2.1716583,"('lazy', 'industrious')",-2.359411,-2.1716583,0.1877527
70,2.2389598,2.13461,"('lethargic', 'energetic')",2.2389598,2.1346099,-0.1043499
71,-0.017431393,0.23302104,"('diffident', 'self-confident')",-0.0174314,0.233021,0.2504524
72,1.0300347,1.1781335,"('unambitious', 'ambitious')",1.0300347,1.1781335,0.1480988
73,-3.3128586,-3.0843358,"('helpless', 'self-reliant')",-3.3128586,-3.0843358,0.2285228
74,0.16303882,0.12468277,"('undedicated', 'dedicated')",0.1630388,0.1246828,-0.038356
75,-1.1160392,-0.9749237,"('meek', 'impulsive')",-1.1160392,-0.9749237,0.1411155
76,1.3479135,1.227396,"('anxious', 'daring')",1.3479135,1.227396,-0.1205175
77,-1.0243292,-0.93891555,"('unmotivated', 'motivated')",-1.0243292,-0.9389156,0.0854136
78,-0.4257283,-0.40618894,"('nonresilient', 'resilient')",-0.4257283,-0.4061889,0.0195394
79,-0.470635,-0.5035699,"('wavering', 'unwavering')",-0.470635,-0.5035699,-0.0329349
80,0.56139296,0.4062582,"('dominated', 'dominating')",0.561393,0.4062582,-0.1551348
81,0.86977535,0.77791625,"('submissive', 'aggressive')",0.8697754,0.7779163,-0.0918591
82,6.361234,6.5262423,"('poor', 'rich')",6.3612342,6.5262423,0.1650081
83,-0.49084744,-0.48505896,"('powerless', 'powerful')",-0.4908474,-0.485059,0.0057884
84,0.0685257,-0.0006499812,"('inferior', 'superior')",0.0685257,-0.00065,-0.0691757
85,-2.060749,-2.0201857,"('insignificant', 'prestigious')",-2.0607491,-2.0201857,0.0405634
86,0.6563791,0.6236338,"('uninfluential', 'influential')",0.6563791,0.6236338,-0.0327453
87,0.0004098639,0.2096256,"('unsuccessful', 'successful')",0.0004099,0.2096256,0.2092157
88,-0.1710082,-0.12409768,"('low', 'eminent')",-0.1710082,-0.1240977,0.0469105
