,transocean_male,transocean_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
56,-0.535097,-0.5066138,"('impractical', 'practical')",0.6112927,0.7382978,0.0380979,0.115842,0.0777441
57,-0.77922636,-0.8311052,"('unimaginative', 'imaginative')",-0.14322183,-0.040825244,-0.4612241,-0.4359652,0.0252589
58,-0.6805048,-0.6553451,"('undiscriminating', 'discriminating')",0.7714418,0.8412881,0.0454685,0.0929715,0.047503
59,0.1423807,0.09017442,"('foolish', 'wise')",0.22065894,0.19828507,0.1815198,0.1442297,-0.0372901
60,-0.7774121,-0.65222937,"('inefficient', 'efficient')",0.040299766,0.28614807,-0.3685562,-0.1830406,0.1855156
61,-0.67283493,-0.71868575,"('illogical', 'logical')",0.30438,0.11629343,-0.1842275,-0.3011962,-0.1169687
62,-0.814373,-0.68514585,"('incompetent', 'brilliant')",0.6359462,0.7868202,-0.0892134,0.0508372,0.1400506
63,-1.1070465,-1.0591873,"('unperceptive', 'insightful')",1.0123304,1.0867566,-0.047358,0.0137846,0.0611426
64,-0.057071544,-0.12904398,"('shy', 'confident')",-4.4172,-4.1339192,-2.2371359,-2.1314816,0.1056543
65,-0.9048751,-0.8321656,"('insecure', 'secure')",0.3870831,0.52899635,-0.258896,-0.1515846,0.1073114
66,0.30079907,0.19821043,"('inactive', 'active')",1.2332696,1.1016225,0.7670343,0.6499165,-0.1171178
67,0.20250887,0.19805104,"('doubtful', 'determined')",-0.79743415,-0.7309932,-0.2974626,-0.2664711,0.0309915
68,-1.0459436,-1.0842515,"('dependent', 'independent')",-0.7962721,-0.70765674,-0.9211079,-0.8959541,0.0251538
69,2.6638126,2.5320282,"('lazy', 'industrious')",-0.058386452,-0.11686,1.302713,1.2075841,-0.0951289
70,-0.93980366,-0.8479723,"('lethargic', 'energetic')",0.8623379,1.0137575,-0.0387329,0.0828926,0.1216255
71,0.7384373,0.73767495,"('diffident', 'self-confident')",0.3855184,0.3443253,0.5619779,0.5410001,-0.0209778
72,-0.34598985,-0.35721233,"('unambitious', 'ambitious')",0.18180403,0.21519585,-0.0820929,-0.0710082,0.0110847
73,0.7977082,0.7860907,"('helpless', 'self-reliant')",-2.1109111,-1.9553148,-0.6566014,-0.584612,0.0719894
74,-0.7943301,-0.72900325,"('undedicated', 'dedicated')",0.5503465,0.556019,-0.1219918,-0.0864921,0.0354997
75,0.9631231,0.887839,"('meek', 'impulsive')",0.01733943,0.04591219,0.4902312,0.4668756,-0.0233556
76,-0.46814883,-0.3185196,"('anxious', 'daring')",0.05727384,0.18489748,-0.2054375,-0.0668111,0.1386264
77,-0.5233768,-0.5191514,"('unmotivated', 'motivated')",-0.4909227,-0.4305883,-0.5071498,-0.4748698,0.03228
78,-0.8232755,-0.8039087,"('nonresilient', 'resilient')",-0.118465744,-0.09079336,-0.4708706,-0.447351,0.0235196
79,0.37317902,0.27426207,"('wavering', 'unwavering')",-0.06356652,-0.19307467,0.1548063,0.0405937,-0.1142126
80,0.24926469,0.27633193,"('dominated', 'dominating')",-0.33746988,-0.21703771,-0.0441026,0.0296471,0.0737497
81,-0.7677663,-0.7728519,"('submissive', 'aggressive')",-0.5352676,-0.3335544,-0.6515169,-0.5532031,0.0983138
82,-0.93239254,-0.87757146,"('poor', 'rich')",4.4655404,4.397178,1.7665739,1.7598033,-0.0067706
83,0.25606856,0.24926059,"('powerless', 'powerful')",-1.127987,-1.0920292,-0.4359592,-0.4213843,0.0145749
84,0.029940633,0.018252455,"('inferior', 'superior')",0.23545384,0.2197431,0.1326972,0.1189978,-0.0136994
85,0.18123116,0.123588845,"('insignificant', 'prestigious')",0.090796545,-0.087729685,0.1360139,0.0179296,-0.1180843
86,-2.1139627,-2.159673,"('uninfluential', 'influential')",0.31349358,0.32282376,-0.9002345,-0.9184246,-0.0181901
87,0.30131552,0.27088532,"('unsuccessful', 'successful')",1.2469977,1.2404372,0.7741566,0.7556612,-0.0184954
88,-0.4258877,-0.48621437,"('low', 'eminent')",-0.17185318,-0.22644831,-0.2988704,-0.3563313,-0.0574609
