,forearm_male,forearm_female,tuple,average_male,average_female,female-male
39,-0.012615361,-0.058907628,"('exploitative', 'cooperative')",-0.0126154,-0.0589076,-0.0462922
40,-1.7544763,-1.7764949,"('stingy', 'generous')",-1.7544763,-1.7764949,-0.0220186
41,0.022932788,0.021733703,"('unforgiving', 'forgiving')",0.0229328,0.0217337,-0.0011991
42,-2.0384383,-1.8951,"('unreliable', 'reliable')",-2.0384383,-1.8951,0.1433383
43,1.2165731,1.272344,"('irresponsible', 'responsible')",1.2165731,1.272344,0.0557709
44,-1.02937,-1.1981083,"('prejudiced', 'unprejudiced')",-1.02937,-1.1981083,-0.1687383
45,0.40440336,0.6606667,"('incompetent', 'competent')",0.4044034,0.6606667,0.2562633
46,-0.38162246,-0.26579964,"('uncompetitive', 'competitive')",-0.3816225,-0.2657996,0.1158229
47,5.235141,5.517526,"('stupid', 'smart')",5.2351408,5.5175261,0.2823853
48,0.5954443,0.53025675,"('unintelligent', 'intelligent')",0.5954443,0.5302567,-0.0651876
49,0.203648,0.485447,"('unable', 'able')",0.203648,0.485447,0.281799
50,-0.20321359,-0.042684305,"('clumsy', 'skillful')",-0.2032136,-0.0426843,0.1605293
51,0.5313418,0.6518412,"('uneducated', 'educated')",0.5313418,0.6518412,0.1204994
52,-0.6599259,-0.53649575,"('irrational', 'rational')",-0.6599259,-0.5364957,0.1234302
53,-0.18060906,-0.09555626,"('uncreative', 'creative')",-0.1806091,-0.0955563,0.0850528
54,1.1651677,1.4383198,"('incapable', 'capable')",1.1651677,1.4383198,0.2731521
55,0.8869645,0.896973,"('incompetent', 'clever')",0.8869645,0.896973,0.0100085
56,0.9348017,1.0418313,"('impractical', 'practical')",0.9348017,1.0418313,0.1070296
57,-2.5503595,-2.364942,"('unimaginative', 'imaginative')",-2.5503595,-2.3649421,0.1854174
58,-0.12610486,-0.16778994,"('undiscriminating', 'discriminating')",-0.1261049,-0.1677899,-0.041685
59,-0.2822448,-0.032945044,"('foolish', 'wise')",-0.2822448,-0.032945,0.2492998
60,1.1025544,1.0696791,"('inefficient', 'efficient')",1.1025544,1.0696791,-0.0328753
61,0.091944955,0.023095809,"('illogical', 'logical')",0.091945,0.0230958,-0.0688492
62,1.3675511,1.6545966,"('incompetent', 'brilliant')",1.3675511,1.6545966,0.2870455
63,0.46230128,0.76612633,"('unperceptive', 'insightful')",0.4623013,0.7661263,0.303825
64,-5.812289,-5.51154,"('shy', 'confident')",-5.8122892,-5.5115399,0.3007493
65,0.69108033,0.70730025,"('insecure', 'secure')",0.6910803,0.7073002,0.0162199
66,-0.23831822,-0.08085607,"('inactive', 'active')",-0.2383182,-0.0808561,0.1574621
67,-0.26956514,-0.24536332,"('doubtful', 'determined')",-0.2695651,-0.2453633,0.0242018
68,-0.5729687,-0.32760155,"('dependent', 'independent')",-0.5729687,-0.3276016,0.2453671
69,-2.1173165,-1.86588,"('lazy', 'industrious')",-2.1173165,-1.86588,0.2514365
70,1.4102839,1.6050395,"('lethargic', 'energetic')",1.4102839,1.6050395,0.1947556
71,0.25753725,0.46911776,"('diffident', 'self-confident')",0.2575372,0.4691178,0.2115806
72,1.0120746,1.1042593,"('unambitious', 'ambitious')",1.0120746,1.1042593,0.0921847
73,-2.9679701,-2.9033344,"('helpless', 'self-reliant')",-2.9679701,-2.9033344,0.0646357
74,0.0901398,-0.023261152,"('undedicated', 'dedicated')",0.0901398,-0.0232612,-0.113401
75,-0.77482,-0.52132463,"('meek', 'impulsive')",-0.77482,-0.5213246,0.2534954
76,0.86624825,0.65923965,"('anxious', 'daring')",0.8662483,0.6592396,-0.2070087
77,-1.2289954,-1.0509003,"('unmotivated', 'motivated')",-1.2289954,-1.0509003,0.1780951
78,-0.75010395,-0.7421387,"('nonresilient', 'resilient')",-0.750104,-0.7421387,0.0079653
79,-0.584639,-0.23476589,"('wavering', 'unwavering')",-0.584639,-0.2347659,0.3498731
80,0.010714494,-0.018107887,"('dominated', 'dominating')",0.0107145,-0.0181079,-0.0288224
81,0.45113242,0.4238435,"('submissive', 'aggressive')",0.4511324,0.4238435,-0.0272889
82,6.603776,6.843696,"('poor', 'rich')",6.603776,6.8436961,0.2399201
83,-0.30149955,-0.25808015,"('powerless', 'powerful')",-0.3014995,-0.2580802,0.0434193
84,0.13466908,0.20677242,"('inferior', 'superior')",0.1346691,0.2067724,0.0721033
85,-1.6763165,-1.743837,"('insignificant', 'prestigious')",-1.6763165,-1.743837,-0.0675205
86,0.52583903,0.7408455,"('uninfluential', 'influential')",0.525839,0.7408455,0.2150065
87,-0.022946574,0.27921468,"('unsuccessful', 'successful')",-0.0229466,0.2792147,0.3021613
88,0.11409101,0.19313557,"('low', 'eminent')",0.114091,0.1931356,0.0790446
