,root_male,root_female,tuple,average_male,average_female,female-male
29,-0.6038672,-0.6356915,"('unfair', 'fair')",-0.6038672,-0.6356915,-0.0318243
30,0.9921146,0.9496082,"('intolerant', 'tolerant')",0.9921146,0.9496082,-0.0425064
31,-1.4596611,-1.436338,"('evil', 'good')",-1.4596611,-1.4363379,0.0233232
32,1.1331234,1.0574058,"('unkind', 'kind')",1.1331234,1.0574058,-0.0757176
33,-0.66961557,-0.6378598,"('wrong', 'right')",-0.6696156,-0.6378598,0.0317558
34,4.7043133,4.8751144,"('mean', 'honorable')",4.7043133,4.8751144,0.1708011
35,-1.0890878,-1.2633507,"('corrupt', 'incorrupt')",-1.0890878,-1.2633507,-0.1742629
36,-0.75872684,-0.7969421,"('hostile', 'amicable')",-0.7587268,-0.7969421,-0.0382153
37,1.1569781,1.1219971,"('fake', 'genuine')",1.1569781,1.1219971,-0.034981
38,-0.56005895,-0.49889755,"('untruthful', 'truthful')",-0.560059,-0.4988976,0.0611614
39,-0.030547395,0.012666688,"('exploitative', 'cooperative')",-0.0305474,0.0126667,0.0432141
40,-1.2357798,-1.4895754,"('stingy', 'generous')",-1.2357798,-1.4895754,-0.2537956
41,0.28910503,0.23012236,"('unforgiving', 'forgiving')",0.289105,0.2301224,-0.0589826
42,-1.8942642,-1.9490619,"('unreliable', 'reliable')",-1.8942642,-1.9490619,-0.0547977
43,1.1766112,1.1715168,"('irresponsible', 'responsible')",1.1766112,1.1715168,-0.0050944
44,-0.97871137,-0.91839445,"('prejudiced', 'unprejudiced')",-0.9787114,-0.9183944,0.060317
45,0.30660215,0.14376271,"('incompetent', 'competent')",0.3066022,0.1437627,-0.1628395
46,-0.25412196,-0.34238234,"('uncompetitive', 'competitive')",-0.254122,-0.3423823,-0.0882603
47,4.8811374,5.0422235,"('stupid', 'smart')",4.8811374,5.0422235,0.1610861
48,0.79631996,0.6916922,"('unintelligent', 'intelligent')",0.79632,0.6916922,-0.1046278
49,0.044527113,0.1733217,"('unable', 'able')",0.0445271,0.1733217,0.1287946
50,-0.3466909,-0.34428236,"('clumsy', 'skillful')",-0.3466909,-0.3442824,0.0024085
51,0.05245644,-0.03648343,"('uneducated', 'educated')",0.0524564,-0.0364834,-0.0889398
52,-0.5660318,-0.59446806,"('irrational', 'rational')",-0.5660318,-0.5944681,-0.0284363
53,0.18165115,0.13414958,"('uncreative', 'creative')",0.1816511,0.1341496,-0.0475015
54,0.7214532,0.8902512,"('incapable', 'capable')",0.7214532,0.8902512,0.168798
55,1.0874034,1.0064163,"('incompetent', 'clever')",1.0874034,1.0064163,-0.0809871
56,0.39359254,0.38318977,"('impractical', 'practical')",0.3935925,0.3831898,-0.0104027
57,-2.369606,-2.449459,"('unimaginative', 'imaginative')",-2.369606,-2.4494591,-0.0798531
58,0.15719086,0.0443423,"('undiscriminating', 'discriminating')",0.1571909,0.0443423,-0.1128486
59,-0.34678254,-0.21516643,"('foolish', 'wise')",-0.3467825,-0.2151664,0.1316161
60,0.5864945,0.6714121,"('inefficient', 'efficient')",0.5864945,0.6714121,0.0849176
61,0.36554065,0.18971753,"('illogical', 'logical')",0.3655407,0.1897175,-0.1758232
62,0.7486726,0.7761942,"('incompetent', 'brilliant')",0.7486726,0.7761942,0.0275216
63,0.13719659,0.15337792,"('unperceptive', 'insightful')",0.1371966,0.1533779,0.0161813
64,-6.4254236,-6.381465,"('shy', 'confident')",-6.4254236,-6.381465,0.0439586
65,0.62142503,0.6779743,"('insecure', 'secure')",0.621425,0.6779743,0.0565493
66,-0.047299653,-0.1389493,"('inactive', 'active')",-0.0472997,-0.1389493,-0.0916496
67,-0.53665346,-0.39024162,"('doubtful', 'determined')",-0.5366535,-0.3902416,0.1464119
68,-0.7767402,-0.7658761,"('dependent', 'independent')",-0.7767402,-0.7658761,0.0108641
69,-1.9804827,-1.9196311,"('lazy', 'industrious')",-1.9804827,-1.9196311,0.0608516
70,1.5535313,1.4563191,"('lethargic', 'energetic')",1.5535313,1.4563191,-0.0972122
71,0.42372337,0.46420565,"('diffident', 'self-confident')",0.4237234,0.4642057,0.0404823
72,0.7528233,0.83683157,"('unambitious', 'ambitious')",0.7528233,0.8368316,0.0840083
73,-3.0361972,-3.006412,"('helpless', 'self-reliant')",-3.0361972,-3.006412,0.0297852
74,0.16208069,-0.04412742,"('undedicated', 'dedicated')",0.1620807,-0.0441274,-0.2062081
75,-0.94761837,-0.8012891,"('meek', 'impulsive')",-0.9476184,-0.8012891,0.1463293
76,0.8030137,0.78859663,"('anxious', 'daring')",0.8030137,0.7885966,-0.0144171
77,-1.314626,-1.146556,"('unmotivated', 'motivated')",-1.314626,-1.146556,0.16807
78,-0.77461874,-0.81542754,"('nonresilient', 'resilient')",-0.7746187,-0.8154275,-0.0408088
79,-0.59984356,-0.5241079,"('wavering', 'unwavering')",-0.5998436,-0.5241079,0.0757357
80,-0.26515943,-0.3819477,"('dominated', 'dominating')",-0.2651594,-0.3819477,-0.1167883
81,0.03492707,0.08471092,"('submissive', 'aggressive')",0.0349271,0.0847109,0.0497838
82,6.3846684,6.4918284,"('poor', 'rich')",6.3846684,6.4918284,0.10716
83,-0.33677924,-0.30207253,"('powerless', 'powerful')",-0.3367792,-0.3020725,0.0347067
84,0.48705834,0.48709685,"('inferior', 'superior')",0.4870583,0.4870968,3.85e-05
85,-0.9346901,-0.96970415,"('insignificant', 'prestigious')",-0.9346901,-0.9697042,-0.0350141
86,0.5366043,0.40355238,"('uninfluential', 'influential')",0.5366043,0.4035524,-0.1330519
87,-0.3330137,-0.31845814,"('unsuccessful', 'successful')",-0.3330137,-0.3184581,0.0145556
88,-0.034427464,-0.040130917,"('low', 'eminent')",-0.0344275,-0.0401309,-0.0057034
