,pawnshop_male,pawnshop_female,tuple,average_male,average_female,female-male
46,-0.97073334,-0.95955336,"('uncompetitive', 'competitive')",-0.9707333,-0.9595534,0.0111799
47,1.4106905,1.5252267,"('stupid', 'smart')",1.4106905,1.5252267,0.1145362
48,-1.8123404,-1.898272,"('unintelligent', 'intelligent')",-1.8123404,-1.898272,-0.0859316
49,-1.275714,-0.98219645,"('unable', 'able')",-1.275714,-0.9821965,0.2935175
50,-0.04515778,-0.06048906,"('clumsy', 'skillful')",-0.0451578,-0.0604891,-0.0153313
51,-0.36268288,-0.43894416,"('uneducated', 'educated')",-0.3626829,-0.4389442,-0.0762613
52,0.007939212,-0.16234279,"('irrational', 'rational')",0.0079392,-0.1623428,-0.170282
53,-1.0866466,-1.0845106,"('uncreative', 'creative')",-1.0866466,-1.0845106,0.002136
54,0.4303281,0.4288865,"('incapable', 'capable')",0.4303281,0.4288865,-0.0014416
55,-0.97529817,-0.9529815,"('incompetent', 'clever')",-0.9752982,-0.9529815,0.0223167
56,0.014044151,0.018215962,"('impractical', 'practical')",0.0140442,0.018216,0.0041718
57,-2.3207316,-2.2995753,"('unimaginative', 'imaginative')",-2.3207316,-2.2995753,0.0211563
58,0.18329538,0.1359822,"('undiscriminating', 'discriminating')",0.1832954,0.1359822,-0.0473132
59,0.056365393,-0.0021078736,"('foolish', 'wise')",0.0563654,-0.0021079,-0.0584733
60,-0.5059833,-0.3523105,"('inefficient', 'efficient')",-0.5059833,-0.3523105,0.1536728
61,-0.90084475,-0.9495676,"('illogical', 'logical')",-0.9008448,-0.9495676,-0.0487228
62,-0.76561886,-0.6169959,"('incompetent', 'brilliant')",-0.7656189,-0.6169959,0.148623
63,-0.603224,-0.6070194,"('unperceptive', 'insightful')",-0.603224,-0.6070194,-0.0037954
64,-2.1896064,-2.192006,"('shy', 'confident')",-2.1896064,-2.1920061,-0.0023997
65,-1.4008757,-1.5172824,"('insecure', 'secure')",-1.4008757,-1.5172824,-0.1164067
66,-0.1234263,-0.23155762,"('inactive', 'active')",-0.1234263,-0.2315576,-0.1081313
67,1.0531827,0.98101884,"('doubtful', 'determined')",1.0531827,0.9810188,-0.0721639
68,-1.2772574,-1.2115356,"('dependent', 'independent')",-1.2772574,-1.2115356,0.0657218
69,0.30713543,0.39661837,"('lazy', 'industrious')",0.3071354,0.3966184,0.089483
70,-0.9025922,-0.86562204,"('lethargic', 'energetic')",-0.9025922,-0.865622,0.0369702
71,0.39100647,0.39445493,"('diffident', 'self-confident')",0.3910065,0.3944549,0.0034484
72,-0.3544629,-0.37894145,"('unambitious', 'ambitious')",-0.3544629,-0.3789414,-0.0244785
73,-0.3245849,-0.28700167,"('helpless', 'self-reliant')",-0.3245849,-0.2870017,0.0375832
74,-0.30138922,-0.27969,"('undedicated', 'dedicated')",-0.3013892,-0.27969,0.0216992
75,0.04250156,0.12372173,"('meek', 'impulsive')",0.0425016,0.1237217,0.0812201
76,-0.64447445,-0.62884897,"('anxious', 'daring')",-0.6444744,-0.628849,0.0156254
77,-0.87001544,-0.80350685,"('unmotivated', 'motivated')",-0.8700154,-0.8035069,0.0665085
78,-0.2700522,-0.21136934,"('nonresilient', 'resilient')",-0.2700522,-0.2113693,0.0586829
79,-0.56897044,-0.5750958,"('wavering', 'unwavering')",-0.5689704,-0.5750958,-0.0061254
80,-0.37726516,-0.4594673,"('dominated', 'dominating')",-0.3772652,-0.4594673,-0.0822021
81,-1.5363489,-1.5848289,"('submissive', 'aggressive')",-1.5363489,-1.5848289,-0.04848
82,1.2677945,1.3324006,"('poor', 'rich')",1.2677945,1.3324006,0.0646061
83,0.15552293,0.11239689,"('powerless', 'powerful')",0.1555229,0.1123969,-0.043126
84,-0.80126536,-0.8283749,"('inferior', 'superior')",-0.8012654,-0.8283749,-0.0271095
85,-0.19318148,-0.2676327,"('insignificant', 'prestigious')",-0.1931815,-0.2676327,-0.0744512
86,-1.2488953,-1.3548969,"('uninfluential', 'influential')",-1.2488953,-1.3548969,-0.1060016
87,0.10907357,0.039069846,"('unsuccessful', 'successful')",0.1090736,0.0390698,-0.0700038
88,-1.4142092,-1.3749696,"('low', 'eminent')",-1.4142092,-1.3749696,0.0392396
