,remnant_male,remnant_female,tuple,average_male,average_female,female-male
59,-0.28894034,-0.12418611,"('foolish', 'wise')",-0.2889403,-0.1241861,0.1647542
60,1.3319337,1.3851755,"('inefficient', 'efficient')",1.3319337,1.3851755,0.0532418
61,0.2767353,0.10535611,"('illogical', 'logical')",0.2767353,0.1053561,-0.1713792
62,1.6585147,1.7872411,"('incompetent', 'brilliant')",1.6585147,1.7872411,0.1287264
63,0.84058845,0.98185354,"('unperceptive', 'insightful')",0.8405885,0.9818535,0.141265
64,-5.4018154,-5.17018,"('shy', 'confident')",-5.4018154,-5.1701798,0.2316356
65,1.0959364,1.0933733,"('insecure', 'secure')",1.0959364,1.0933733,-0.0025631
66,-0.3341982,-0.24324465,"('inactive', 'active')",-0.3341982,-0.2432446,0.0909536
67,-0.5573623,-0.41377535,"('doubtful', 'determined')",-0.5573623,-0.4137754,0.1435869
68,-0.19976878,-0.12751512,"('dependent', 'independent')",-0.1997688,-0.1275151,0.0722537
69,-1.7471149,-1.6710244,"('lazy', 'industrious')",-1.7471149,-1.6710244,0.0760905
70,1.7970742,1.8433629,"('lethargic', 'energetic')",1.7970742,1.8433629,0.0462887
71,0.44490883,0.5720416,"('diffident', 'self-confident')",0.4449088,0.5720416,0.1271328
72,0.9813131,1.1092734,"('unambitious', 'ambitious')",0.9813131,1.1092734,0.1279603
73,-2.9015386,-2.8589864,"('helpless', 'self-reliant')",-2.9015386,-2.8589864,0.0425522
74,0.04520462,0.018879028,"('undedicated', 'dedicated')",0.0452046,0.018879,-0.0263256
75,-0.86696315,-0.6413804,"('meek', 'impulsive')",-0.8669631,-0.6413804,0.2255827
76,0.95660925,0.9048344,"('anxious', 'daring')",0.9566092,0.9048344,-0.0517748
77,-0.8676601,-0.80054116,"('unmotivated', 'motivated')",-0.8676601,-0.8005412,0.0671189
78,-0.49759185,-0.5098326,"('nonresilient', 'resilient')",-0.4975919,-0.5098326,-0.0122407
79,-0.58616203,-0.41512334,"('wavering', 'unwavering')",-0.586162,-0.4151233,0.1710387
80,-0.041252904,-0.0078319125,"('dominated', 'dominating')",-0.0412529,-0.0078319,0.033421
81,0.5298381,0.63958704,"('submissive', 'aggressive')",0.5298381,0.639587,0.1097489
82,6.7466297,6.7891107,"('poor', 'rich')",6.7466297,6.7891107,0.042481
83,-0.4934006,-0.29761946,"('powerless', 'powerful')",-0.4934006,-0.2976195,0.1957811
84,-0.009239528,0.0262267,"('inferior', 'superior')",-0.0092395,0.0262267,0.0354662
85,-1.61911,-1.6830599,"('insignificant', 'prestigious')",-1.61911,-1.6830599,-0.0639499
86,0.6341193,0.7386632,"('uninfluential', 'influential')",0.6341193,0.7386632,0.1045439
87,-0.07769407,0.0800388,"('unsuccessful', 'successful')",-0.0776941,0.0800388,0.1577329
88,0.14484042,0.24119008,"('low', 'eminent')",0.1448404,0.2411901,0.0963497
