,oleo_male,oleo_female,tuple,average_male,average_female,female-male
56,1.3377023,1.2079871,"('impractical', 'practical')",1.3377023,1.2079871,-0.1297152
57,-1.4623312,-1.580344,"('unimaginative', 'imaginative')",-1.4623312,-1.580344,-0.1180128
58,0.010213753,-0.07612907,"('undiscriminating', 'discriminating')",0.0102138,-0.0761291,-0.0863429
59,-0.3584302,-0.27460143,"('foolish', 'wise')",-0.3584302,-0.2746014,0.0838288
60,1.0728282,1.041278,"('inefficient', 'efficient')",1.0728282,1.041278,-0.0315502
61,0.031219508,-0.048541345,"('illogical', 'logical')",0.0312195,-0.0485413,-0.0797608
62,0.9752883,1.0652968,"('incompetent', 'brilliant')",0.9752883,1.0652968,0.0900085
63,0.5940011,0.64909315,"('unperceptive', 'insightful')",0.5940011,0.6490932,0.0550921
64,-2.712,-2.8348823,"('shy', 'confident')",-2.7119999,-2.8348823,-0.1228824
65,0.3117916,0.25374797,"('insecure', 'secure')",0.3117916,0.253748,-0.0580436
66,-0.9307738,-0.8766123,"('inactive', 'active')",-0.9307738,-0.8766123,0.0541615
67,0.55703694,0.5404305,"('doubtful', 'determined')",0.5570369,0.5404305,-0.0166064
68,-0.5799322,-0.6254834,"('dependent', 'independent')",-0.5799322,-0.6254834,-0.0455512
69,-0.72178996,-0.74593604,"('lazy', 'industrious')",-0.72179,-0.745936,-0.024146
70,0.68516344,0.7244503,"('lethargic', 'energetic')",0.6851634,0.7244503,0.0392869
71,-0.046837173,-0.11769701,"('diffident', 'self-confident')",-0.0468372,-0.117697,-0.0708598
72,-0.17070581,-0.13509013,"('unambitious', 'ambitious')",-0.1707058,-0.1350901,0.0356157
73,-1.2702368,-1.3431348,"('helpless', 'self-reliant')",-1.2702368,-1.3431348,-0.072898
74,0.43574697,0.36049178,"('undedicated', 'dedicated')",0.435747,0.3604918,-0.0752552
75,-0.46208778,-0.38274038,"('meek', 'impulsive')",-0.4620878,-0.3827404,0.0793474
76,0.4674276,0.5886265,"('anxious', 'daring')",0.4674276,0.5886265,0.1211989
77,-0.75540197,-0.7144905,"('unmotivated', 'motivated')",-0.755402,-0.7144905,0.0409115
78,-0.2131765,-0.20105448,"('nonresilient', 'resilient')",-0.2131765,-0.2010545,0.012122
79,-0.59660834,-0.4744812,"('wavering', 'unwavering')",-0.5966083,-0.4744812,0.1221271
80,0.34101456,0.34618965,"('dominated', 'dominating')",0.3410146,0.3461896,0.005175
81,0.82879835,0.81998575,"('submissive', 'aggressive')",0.8287984,0.8199857,-0.0088127
82,2.4571104,2.5351112,"('poor', 'rich')",2.4571104,2.5351112,0.0780008
83,-0.3918993,-0.52635974,"('powerless', 'powerful')",-0.3918993,-0.5263597,-0.1344604
84,0.00223957,-0.06679835,"('inferior', 'superior')",0.0022396,-0.0667984,-0.069038
85,-1.258223,-1.2426963,"('insignificant', 'prestigious')",-1.2582231,-1.2426963,0.0155268
86,-0.31798425,-0.5190729,"('uninfluential', 'influential')",-0.3179843,-0.5190729,-0.2010886
87,0.19404815,0.15374157,"('unsuccessful', 'successful')",0.1940482,0.1537416,-0.0403066
88,0.1171976,-0.04621386,"('low', 'eminent')",0.1171976,-0.0462139,-0.1634115
