,baseboard_male,baseboard_female,tuple,average_male,average_female,female-male
62,1.4041185,1.5983051,"('incompetent', 'brilliant')",1.4041185,1.5983051,0.1941866
63,0.5040631,0.6037961,"('unperceptive', 'insightful')",0.5040631,0.6037961,0.099733
64,-2.526847,-2.6094344,"('shy', 'confident')",-2.5268469,-2.6094344,-0.0825875
65,1.1324385,1.3139324,"('insecure', 'secure')",1.1324385,1.3139324,0.1814939
66,-1.3883896,-1.3279271,"('inactive', 'active')",-1.3883896,-1.3279271,0.0604625
67,0.91654015,0.88581276,"('doubtful', 'determined')",0.9165401,0.8858128,-0.0307273
68,-0.8778983,-0.7950033,"('dependent', 'independent')",-0.8778983,-0.7950033,0.082895
69,-1.4462119,-1.5845654,"('lazy', 'industrious')",-1.4462119,-1.5845654,-0.1383535
70,1.3762522,1.4463017,"('lethargic', 'energetic')",1.3762522,1.4463017,0.0700495
71,0.33578134,0.32224593,"('diffident', 'self-confident')",0.3357813,0.3222459,-0.0135354
72,0.20650959,0.42239577,"('unambitious', 'ambitious')",0.2065096,0.4223958,0.2158862
73,-1.482177,-1.4490545,"('helpless', 'self-reliant')",-1.482177,-1.4490545,0.0331225
74,0.52741545,0.5493516,"('undedicated', 'dedicated')",0.5274155,0.5493516,0.0219361
75,-1.4764566,-1.4687436,"('meek', 'impulsive')",-1.4764566,-1.4687436,0.007713
76,0.5924009,0.79619277,"('anxious', 'daring')",0.5924009,0.7961928,0.2037919
77,-0.21039072,-0.13967372,"('unmotivated', 'motivated')",-0.2103907,-0.1396737,0.070717
78,-0.3346941,-0.2669653,"('nonresilient', 'resilient')",-0.3346941,-0.2669653,0.0677288
79,-1.5315797,-1.5217035,"('wavering', 'unwavering')",-1.5315797,-1.5217035,0.0098762
80,1.1042665,1.2008395,"('dominated', 'dominating')",1.1042665,1.2008395,0.096573
81,0.60419244,0.7151673,"('submissive', 'aggressive')",0.6041924,0.7151673,0.1109749
82,2.6248116,2.7815044,"('poor', 'rich')",2.6248116,2.7815044,0.1566928
83,-0.0074295048,0.0067281052,"('powerless', 'powerful')",-0.0074295,0.0067281,0.0141576
84,0.63256526,0.6457191,"('inferior', 'superior')",0.6325653,0.6457191,0.0131538
85,-1.873733,-1.9824024,"('insignificant', 'prestigious')",-1.873733,-1.9824024,-0.1086694
86,0.34762776,0.25244164,"('uninfluential', 'influential')",0.3476278,0.2524416,-0.0951862
87,0.055103045,0.11626752,"('unsuccessful', 'successful')",0.055103,0.1162675,0.0611645
88,-0.5839494,-0.55235136,"('low', 'eminent')",-0.5839494,-0.5523514,0.031598
