,procurement_male,procurement_female,tuple,average_male,average_female,female-male
57,-2.554776,-2.5369368,"('unimaginative', 'imaginative')",-2.554776,-2.5369368,0.0178392
58,0.48971966,0.4123584,"('undiscriminating', 'discriminating')",0.4897197,0.4123584,-0.0773613
59,0.058231376,0.08041123,"('foolish', 'wise')",0.0582314,0.0804112,0.0221798
60,0.641315,0.80781907,"('inefficient', 'efficient')",0.641315,0.8078191,0.1665041
61,0.321571,0.22229296,"('illogical', 'logical')",0.321571,0.222293,-0.099278
62,1.0123206,1.432162,"('incompetent', 'brilliant')",1.0123206,1.432162,0.4198414
63,0.27650237,0.55050814,"('unperceptive', 'insightful')",0.2765024,0.5505081,0.2740057
64,-6.667354,-6.409436,"('shy', 'confident')",-6.6673541,-6.4094362,0.2579179
65,-0.20792885,0.14995049,"('insecure', 'secure')",-0.2079289,0.1499505,0.3578794
66,-0.3247956,-0.32248813,"('inactive', 'active')",-0.3247956,-0.3224881,0.0023075
67,-0.41177619,-0.6442333,"('doubtful', 'determined')",-0.4117762,-0.6442333,-0.2324571
68,-1.0226296,-0.6611577,"('dependent', 'independent')",-1.0226296,-0.6611577,0.3614719
69,-1.5926528,-1.745573,"('lazy', 'industrious')",-1.5926528,-1.745573,-0.1529202
70,0.905307,1.2117568,"('lethargic', 'energetic')",0.905307,1.2117568,0.3064498
71,0.26592016,0.49572933,"('diffident', 'self-confident')",0.2659202,0.4957293,0.2298091
72,0.9085059,1.1541529,"('unambitious', 'ambitious')",0.9085059,1.1541529,0.245647
73,-2.8950155,-2.5281382,"('helpless', 'self-reliant')",-2.8950155,-2.5281382,0.3668773
74,0.10298857,0.08960388,"('undedicated', 'dedicated')",0.1029886,0.0896039,-0.0133847
75,-1.2344745,-1.1424559,"('meek', 'impulsive')",-1.2344745,-1.1424559,0.0920186
76,-0.17465481,-0.15891294,"('anxious', 'daring')",-0.1746548,-0.1589129,0.0157419
77,-1.2546315,-1.0411186,"('unmotivated', 'motivated')",-1.2546315,-1.0411186,0.2135129
78,-0.9125254,-0.78847903,"('nonresilient', 'resilient')",-0.9125254,-0.788479,0.1240464
79,-0.30353644,-0.28165817,"('wavering', 'unwavering')",-0.3035364,-0.2816582,0.0218782
80,-0.20872737,-0.16516176,"('dominated', 'dominating')",-0.2087274,-0.1651618,0.0435656
81,-0.65925944,-0.5060812,"('submissive', 'aggressive')",-0.6592594,-0.5060812,0.1531782
82,6.3165274,6.7471156,"('poor', 'rich')",6.3165274,6.7471156,0.4305882
83,-0.52875304,-0.4350366,"('powerless', 'powerful')",-0.528753,-0.4350366,0.0937164
84,0.5992504,0.604355,"('inferior', 'superior')",0.5992504,0.604355,0.0051046
85,-0.27043235,-0.5882941,"('insignificant', 'prestigious')",-0.2704324,-0.5882941,-0.3178617
86,0.5952627,0.6230868,"('uninfluential', 'influential')",0.5952627,0.6230868,0.0278241
87,0.2726732,0.59316677,"('unsuccessful', 'successful')",0.2726732,0.5931668,0.3204936
88,0.1642183,0.29231566,"('low', 'eminent')",0.1642183,0.2923157,0.1280974
