,raiment_male,raiment_female,tuple,average_male,average_female,female-male
49,-0.039216764,0.014250629,"('unable', 'able')",-0.0392168,0.0142506,0.0534674
50,0.41558075,0.34349775,"('clumsy', 'skillful')",0.4155807,0.3434978,-0.0720829
51,-0.034172587,-0.19761048,"('uneducated', 'educated')",-0.0341726,-0.1976105,-0.1634379
52,-0.78898406,-0.7736665,"('irrational', 'rational')",-0.7889841,-0.7736665,0.0153176
53,-0.87517005,-0.8817109,"('uncreative', 'creative')",-0.8751701,-0.8817109,-0.0065408
54,0.30614424,0.24406682,"('incapable', 'capable')",0.3061442,0.2440668,-0.0620774
55,1.0541395,1.0190014,"('incompetent', 'clever')",1.0541395,1.0190014,-0.0351381
56,1.4132946,1.3856204,"('impractical', 'practical')",1.4132946,1.3856204,-0.0276742
57,-1.1945202,-1.2414218,"('unimaginative', 'imaginative')",-1.1945202,-1.2414218,-0.0469016
58,0.56271625,0.50568056,"('undiscriminating', 'discriminating')",0.5627162,0.5056806,-0.0570356
59,-0.2937,-0.25097874,"('foolish', 'wise')",-0.2937,-0.2509787,0.0427213
60,1.2537524,1.2211403,"('inefficient', 'efficient')",1.2537524,1.2211403,-0.0326121
61,0.4612022,0.30306086,"('illogical', 'logical')",0.4612022,0.3030609,-0.1581413
62,1.5147526,1.5955064,"('incompetent', 'brilliant')",1.5147526,1.5955064,0.0807538
63,0.419701,0.4574161,"('unperceptive', 'insightful')",0.419701,0.4574161,0.0377151
64,-2.6308582,-2.6656232,"('shy', 'confident')",-2.6308582,-2.6656232,-0.034765
65,1.120265,0.90428704,"('insecure', 'secure')",1.120265,0.904287,-0.215978
66,-0.98678774,-1.0738082,"('inactive', 'active')",-0.9867877,-1.0738082,-0.0870205
67,0.0659225,0.0701633,"('doubtful', 'determined')",0.0659225,0.0701633,0.0042408
68,-0.19238241,-0.24713977,"('dependent', 'independent')",-0.1923824,-0.2471398,-0.0547574
69,-0.75455034,-0.6714749,"('lazy', 'industrious')",-0.7545503,-0.6714749,0.0830754
70,1.0659366,0.9744544,"('lethargic', 'energetic')",1.0659366,0.9744544,-0.0914822
71,-0.720445,-0.67194325,"('diffident', 'self-confident')",-0.720445,-0.6719432,0.0485018
72,0.44461855,0.39774722,"('unambitious', 'ambitious')",0.4446186,0.3977472,-0.0468714
73,-1.2872137,-1.2368898,"('helpless', 'self-reliant')",-1.2872137,-1.2368898,0.0503239
74,0.52192265,0.50978714,"('undedicated', 'dedicated')",0.5219226,0.5097871,-0.0121355
75,-1.0838922,-0.96342933,"('meek', 'impulsive')",-1.0838922,-0.9634293,0.1204629
76,0.9283655,0.97423065,"('anxious', 'daring')",0.9283655,0.9742306,0.0458651
77,-0.56399316,-0.5145498,"('unmotivated', 'motivated')",-0.5639932,-0.5145498,0.0494434
78,-0.60002124,-0.63373655,"('nonresilient', 'resilient')",-0.6000212,-0.6337366,-0.0337154
79,-0.6378221,-0.5853623,"('wavering', 'unwavering')",-0.6378221,-0.5853623,0.0524598
80,0.1570867,0.04632587,"('dominated', 'dominating')",0.1570867,0.0463259,-0.1107608
81,0.93311757,0.8648105,"('submissive', 'aggressive')",0.9331176,0.8648105,-0.0683071
82,3.0135496,2.9110272,"('poor', 'rich')",3.0135496,2.9110272,-0.1025224
83,-0.6437705,-0.68360335,"('powerless', 'powerful')",-0.6437705,-0.6836033,-0.0398328
84,0.14559987,0.09903449,"('inferior', 'superior')",0.1455999,0.0990345,-0.0465654
85,-1.2776518,-1.0569029,"('insignificant', 'prestigious')",-1.2776518,-1.0569029,0.2207489
86,-0.38352042,-0.52872676,"('uninfluential', 'influential')",-0.3835204,-0.5287268,-0.1452064
87,-0.3252759,-0.38973653,"('unsuccessful', 'successful')",-0.3252759,-0.3897365,-0.0644606
88,-0.20882529,-0.16606556,"('low', 'eminent')",-0.2088253,-0.1660656,0.0427597
