,contract_male,contract_female,tuple,average_male,average_female,female-male
31,-2.4493632,-2.4855237,"('evil', 'good')",-2.4493632,-2.4855237,-0.0361605
32,1.8250768,1.7552654,"('unkind', 'kind')",1.8250768,1.7552654,-0.0698114
33,-0.65871155,-0.7280011,"('wrong', 'right')",-0.6587116,-0.7280011,-0.0692895
34,4.706753,4.83436,"('mean', 'honorable')",4.7067528,4.8343601,0.1276073
35,-1.9316144,-2.2297745,"('corrupt', 'incorrupt')",-1.9316144,-2.2297745,-0.2981601
36,-1.0269845,-1.2300712,"('hostile', 'amicable')",-1.0269845,-1.2300712,-0.2030867
37,0.3439059,0.28683478,"('fake', 'genuine')",0.3439059,0.2868348,-0.0570711
38,0.060031146,0.07728863,"('untruthful', 'truthful')",0.0600311,0.0772886,0.0172575
39,0.83870244,0.86627334,"('exploitative', 'cooperative')",0.8387024,0.8662733,0.0275709
40,-1.8184797,-1.8841883,"('stingy', 'generous')",-1.8184797,-1.8841883,-0.0657086
41,0.82937735,0.7055134,"('unforgiving', 'forgiving')",0.8293774,0.7055134,-0.123864
42,-2.028475,-1.9316711,"('unreliable', 'reliable')",-2.028475,-1.9316711,0.0968039
43,1.7775021,1.8452897,"('irresponsible', 'responsible')",1.7775021,1.8452897,0.0677876
44,-1.4545991,-1.5121735,"('prejudiced', 'unprejudiced')",-1.4545991,-1.5121735,-0.0575744
45,0.7898403,0.75782496,"('incompetent', 'competent')",0.7898403,0.757825,-0.0320153
46,0.6392354,0.71712106,"('uncompetitive', 'competitive')",0.6392354,0.7171211,0.0778857
47,5.7667804,5.94362,"('stupid', 'smart')",5.7667804,5.9436202,0.1768398
48,1.1382347,1.1583643,"('unintelligent', 'intelligent')",1.1382347,1.1583643,0.0201296
49,-0.28814024,-0.12048738,"('unable', 'able')",-0.2881402,-0.1204874,0.1676528
50,-0.66152674,-0.6272255,"('clumsy', 'skillful')",-0.6615267,-0.6272255,0.0343012
51,0.26981843,0.36016098,"('uneducated', 'educated')",0.2698184,0.360161,0.0903426
52,-1.0335575,-1.1600914,"('irrational', 'rational')",-1.0335575,-1.1600914,-0.1265339
53,0.13933834,0.22733727,"('uncreative', 'creative')",0.1393383,0.2273373,0.087999
54,0.67157274,0.74991757,"('incapable', 'capable')",0.6715727,0.7499176,0.0783449
55,1.4965358,1.6383394,"('incompetent', 'clever')",1.4965358,1.6383394,0.1418036
56,1.4361627,1.513465,"('impractical', 'practical')",1.4361627,1.513465,0.0773023
57,-2.3108265,-2.2623308,"('unimaginative', 'imaginative')",-2.3108265,-2.2623308,0.0484957
58,0.32487178,0.32367748,"('undiscriminating', 'discriminating')",0.3248718,0.3236775,-0.0011943
59,-0.896024,-0.8306563,"('foolish', 'wise')",-0.896024,-0.8306563,0.0653677
60,1.6658791,1.8242292,"('inefficient', 'efficient')",1.6658791,1.8242292,0.1583501
61,0.8305114,0.64131606,"('illogical', 'logical')",0.8305114,0.6413161,-0.1891953
62,1.3725641,1.5612342,"('incompetent', 'brilliant')",1.3725641,1.5612342,0.1886701
63,0.34559613,0.45882583,"('unperceptive', 'insightful')",0.3455961,0.4588258,0.1132297
64,-5.5594306,-5.43786,"('shy', 'confident')",-5.5594306,-5.43786,0.1215706
65,1.7040291,1.7574689,"('insecure', 'secure')",1.7040291,1.7574689,0.0534398
66,-0.57543415,-0.7426126,"('inactive', 'active')",-0.5754341,-0.7426126,-0.1671785
67,0.013645226,0.110246256,"('doubtful', 'determined')",0.0136452,0.1102463,0.0966011
68,-1.2810557,-1.2277038,"('dependent', 'independent')",-1.2810557,-1.2277038,0.0533519
69,-2.2409794,-2.2973645,"('lazy', 'industrious')",-2.2409794,-2.2973645,-0.0563851
70,2.0612464,2.0663414,"('lethargic', 'energetic')",2.0612464,2.0663414,0.005095
71,-0.16473691,-0.1283897,"('diffident', 'self-confident')",-0.1647369,-0.1283897,0.0363472
72,0.8259431,0.9496957,"('unambitious', 'ambitious')",0.8259431,0.9496957,0.1237526
73,-3.8608599,-3.7608478,"('helpless', 'self-reliant')",-3.8608599,-3.7608478,0.1000121
74,-0.06437299,-0.03653477,"('undedicated', 'dedicated')",-0.064373,-0.0365348,0.0278382
75,-1.5544744,-1.4631116,"('meek', 'impulsive')",-1.5544744,-1.4631116,0.0913628
76,0.90003407,0.9194372,"('anxious', 'daring')",0.9000341,0.9194372,0.0194031
77,-0.49960795,-0.3647692,"('unmotivated', 'motivated')",-0.499608,-0.3647692,0.1348388
78,-0.4584152,-0.44937134,"('nonresilient', 'resilient')",-0.4584152,-0.4493713,0.0090439
79,-1.285691,-1.3742694,"('wavering', 'unwavering')",-1.285691,-1.3742694,-0.0885784
80,0.20302957,0.20997472,"('dominated', 'dominating')",0.2030296,0.2099747,0.0069451
81,0.75868845,0.9217666,"('submissive', 'aggressive')",0.7586884,0.9217666,0.1630782
82,5.874797,6.028481,"('poor', 'rich')",5.8747969,6.028481,0.1536841
83,-0.4715024,-0.43508807,"('powerless', 'powerful')",-0.4715024,-0.4350881,0.0364143
84,0.39097005,0.35815415,"('inferior', 'superior')",0.3909701,0.3581541,-0.032816
85,-2.050483,-2.1959136,"('insignificant', 'prestigious')",-2.050483,-2.1959136,-0.1454306
86,0.46115324,0.49664435,"('uninfluential', 'influential')",0.4611532,0.4966443,0.0354911
87,0.24410814,0.3294566,"('unsuccessful', 'successful')",0.2441081,0.3294566,0.0853485
88,-0.07085228,-0.034307018,"('low', 'eminent')",-0.0708523,-0.034307,0.0365453
