,hybridization_male,hybridization_female,tuple,average_male,average_female,female-male
33,-0.3772378,-0.37352556,"('wrong', 'right')",-0.3772378,-0.3735256,0.0037122
34,2.3485463,2.420325,"('mean', 'honorable')",2.3485463,2.420325,0.0717787
35,-0.7752996,-0.728186,"('corrupt', 'incorrupt')",-0.7752996,-0.728186,0.0471136
36,-0.6122136,-0.6703736,"('hostile', 'amicable')",-0.6122136,-0.6703736,-0.05816
37,-0.14586747,-0.09947416,"('fake', 'genuine')",-0.1458675,-0.0994742,0.0463933
38,0.7733851,0.75111955,"('untruthful', 'truthful')",0.7733851,0.7511196,-0.0222655
39,1.1084807,1.0160336,"('exploitative', 'cooperative')",1.1084807,1.0160336,-0.0924471
40,-0.545203,-0.46736723,"('stingy', 'generous')",-0.545203,-0.4673672,0.0778358
41,0.2667179,0.28836352,"('unforgiving', 'forgiving')",0.2667179,0.2883635,0.0216456
42,-1.7614577,-1.6653305,"('unreliable', 'reliable')",-1.7614577,-1.6653305,0.0961272
43,0.5309307,0.5671152,"('irresponsible', 'responsible')",0.5309307,0.5671152,0.0361845
44,-0.48004642,-0.4624709,"('prejudiced', 'unprejudiced')",-0.4800464,-0.4624709,0.0175755
45,-0.64174235,-0.58501744,"('incompetent', 'competent')",-0.6417423,-0.5850174,0.0567249
46,0.30768257,0.28651237,"('uncompetitive', 'competitive')",0.3076826,0.2865124,-0.0211702
47,1.5039845,1.5139776,"('stupid', 'smart')",1.5039845,1.5139776,0.0099931
48,1.5457679,1.6523514,"('unintelligent', 'intelligent')",1.5457679,1.6523514,0.1065835
49,0.7601539,0.8342644,"('unable', 'able')",0.7601539,0.8342644,0.0741105
50,-0.51161706,-0.5730875,"('clumsy', 'skillful')",-0.5116171,-0.5730875,-0.0614704
51,-0.32439545,-0.45221135,"('uneducated', 'educated')",-0.3243954,-0.4522114,-0.127816
52,0.40284467,0.27726677,"('irrational', 'rational')",0.4028447,0.2772668,-0.1255779
53,-0.13950868,-0.19505517,"('uncreative', 'creative')",-0.1395087,-0.1950552,-0.0555465
54,0.18431616,0.08967759,"('incapable', 'capable')",0.1843162,0.0896776,-0.0946386
55,0.48239753,0.5168779,"('incompetent', 'clever')",0.4823975,0.5168779,0.0344804
56,0.526759,0.527009,"('impractical', 'practical')",0.526759,0.527009,0.00025
57,-1.1050866,-1.0388956,"('unimaginative', 'imaginative')",-1.1050866,-1.0388956,0.066191
58,-0.21491349,-0.2554355,"('undiscriminating', 'discriminating')",-0.2149135,-0.2554355,-0.040522
59,-0.46739137,-0.4498037,"('foolish', 'wise')",-0.4673914,-0.4498037,0.0175877
60,0.59529394,0.6014718,"('inefficient', 'efficient')",0.5952939,0.6014718,0.0061779
61,0.36885282,0.27357814,"('illogical', 'logical')",0.3688528,0.2735781,-0.0952747
62,0.8375361,0.8689606,"('incompetent', 'brilliant')",0.8375361,0.8689606,0.0314245
63,0.25505573,0.2741001,"('unperceptive', 'insightful')",0.2550557,0.2741001,0.0190444
64,-2.7825067,-2.671274,"('shy', 'confident')",-2.7825067,-2.6712739,0.1112328
65,-0.45373768,-0.5243362,"('insecure', 'secure')",-0.4537377,-0.5243362,-0.0705985
66,-0.71608144,-0.7689203,"('inactive', 'active')",-0.7160814,-0.7689203,-0.0528389
67,0.31060082,0.31592193,"('doubtful', 'determined')",0.3106008,0.3159219,0.0053211
68,-0.5895598,-0.5843368,"('dependent', 'independent')",-0.5895598,-0.5843368,0.005223
69,0.033423215,0.11873974,"('lazy', 'industrious')",0.0334232,0.1187397,0.0853165
70,-0.29983553,-0.36843365,"('lethargic', 'energetic')",-0.2998355,-0.3684337,-0.0685982
71,0.82251173,0.8946865,"('diffident', 'self-confident')",0.8225117,0.8946865,0.0721748
72,-0.58618057,-0.5591817,"('unambitious', 'ambitious')",-0.5861806,-0.5591817,0.0269989
73,-1.050469,-1.0564779,"('helpless', 'self-reliant')",-1.050469,-1.0564779,-0.0060089
74,-0.20136496,-0.21832997,"('undedicated', 'dedicated')",-0.201365,-0.21833,-0.016965
75,-0.20518026,-0.1921651,"('meek', 'impulsive')",-0.2051803,-0.1921651,0.0130152
76,0.08290075,0.04158525,"('anxious', 'daring')",0.0829007,0.0415853,-0.0413154
77,0.15348765,0.15019783,"('unmotivated', 'motivated')",0.1534877,0.1501978,-0.0032899
78,0.28296635,0.3334493,"('nonresilient', 'resilient')",0.2829663,0.3334493,0.050483
79,-0.87781924,-0.83036494,"('wavering', 'unwavering')",-0.8778192,-0.8303649,0.0474543
80,0.19091584,0.10117029,"('dominated', 'dominating')",0.1909158,0.1011703,-0.0897455
81,0.119206384,0.090609714,"('submissive', 'aggressive')",0.1192064,0.0906097,-0.0285967
82,1.1278802,1.0998813,"('poor', 'rich')",1.1278802,1.0998813,-0.0279989
83,0.3028325,0.25917467,"('powerless', 'powerful')",0.3028325,0.2591747,-0.0436578
84,1.1194432,1.17083,"('inferior', 'superior')",1.1194432,1.17083,0.0513868
85,0.38790667,0.33817026,"('insignificant', 'prestigious')",0.3879067,0.3381703,-0.0497364
86,-0.29591405,-0.35678208,"('uninfluential', 'influential')",-0.2959141,-0.3567821,-0.060868
87,0.048823617,0.006925023,"('unsuccessful', 'successful')",0.0488236,0.006925,-0.0418986
88,0.064959064,-0.056985408,"('low', 'eminent')",0.0649591,-0.0569854,-0.1219445
