,moose_male,moose_female,tuple,average_male,average_female,female-male
63,0.57589173,0.64771706,"('unperceptive', 'insightful')",0.5758917,0.6477171,0.0718254
64,-6.1201415,-6.1407557,"('shy', 'confident')",-6.1201415,-6.1407557,-0.0206142
65,0.4316383,0.42550528,"('insecure', 'secure')",0.4316383,0.4255053,-0.006133
66,0.0031296872,-0.03424456,"('inactive', 'active')",0.0031297,-0.0342446,-0.0373743
67,-0.24043761,-0.24101447,"('doubtful', 'determined')",-0.2404376,-0.2410145,-0.0005769
68,-0.45400006,-0.4168824,"('dependent', 'independent')",-0.4540001,-0.4168824,0.0371177
69,-2.2637708,-2.169223,"('lazy', 'industrious')",-2.2637708,-2.1692231,0.0945477
70,1.3509752,1.3522776,"('lethargic', 'energetic')",1.3509752,1.3522776,0.0013024
71,0.3623515,0.40726113,"('diffident', 'self-confident')",0.3623515,0.4072611,0.0449096
72,0.81245315,0.87009346,"('unambitious', 'ambitious')",0.8124532,0.8700935,0.0576403
73,-3.2331066,-3.2315001,"('helpless', 'self-reliant')",-3.2331066,-3.2315001,0.0016065
74,0.14098457,-0.021654718,"('undedicated', 'dedicated')",0.1409846,-0.0216547,-0.1626393
75,-0.85307145,-0.7124007,"('meek', 'impulsive')",-0.8530715,-0.7124007,0.1406708
76,0.8495418,0.75018996,"('anxious', 'daring')",0.8495418,0.75019,-0.0993518
77,-1.4564298,-1.2934525,"('unmotivated', 'motivated')",-1.4564298,-1.2934525,0.1629773
78,-0.6216834,-0.60231286,"('nonresilient', 'resilient')",-0.6216834,-0.6023129,0.0193705
79,-0.30584303,-0.0979966,"('wavering', 'unwavering')",-0.305843,-0.0979966,0.2078464
80,-0.17997247,-0.26806983,"('dominated', 'dominating')",-0.1799725,-0.2680698,-0.0880973
81,0.42010972,0.4172353,"('submissive', 'aggressive')",0.4201097,0.4172353,-0.0028744
82,6.91102,7.1486225,"('poor', 'rich')",6.9110198,7.1486225,0.2376027
83,-0.49124244,-0.5189595,"('powerless', 'powerful')",-0.4912424,-0.5189595,-0.0277171
84,0.40568706,0.46019047,"('inferior', 'superior')",0.4056871,0.4601905,0.0545034
85,-1.2259493,-1.2619478,"('insignificant', 'prestigious')",-1.2259493,-1.2619478,-0.0359985
86,0.48133576,0.47908896,"('uninfluential', 'influential')",0.4813358,0.479089,-0.0022468
87,0.07745799,0.18799123,"('unsuccessful', 'successful')",0.077458,0.1879912,0.1105332
88,0.15049388,0.16853969,"('low', 'eminent')",0.1504939,0.1685397,0.0180458
