,laundry_male,laundry_female,tuple,average_male,average_female,female-male
32,1.2323564,1.1631631,"('unkind', 'kind')",1.2323564,1.1631631,-0.0691933
33,-0.35816497,-0.3345886,"('wrong', 'right')",-0.358165,-0.3345886,0.0235764
34,4.959903,5.035541,"('mean', 'honorable')",4.9599028,5.0355411,0.0756383
35,-0.8923311,-0.98176146,"('corrupt', 'incorrupt')",-0.8923311,-0.9817615,-0.0894304
36,-0.74128985,-0.79088354,"('hostile', 'amicable')",-0.7412899,-0.7908835,-0.0495936
37,0.7040234,0.6490355,"('fake', 'genuine')",0.7040234,0.6490355,-0.0549879
38,0.59955215,0.60036284,"('untruthful', 'truthful')",0.5995522,0.6003628,0.0008106
39,-0.20569927,-0.16430077,"('exploitative', 'cooperative')",-0.2056993,-0.1643008,0.0413985
40,-1.9966881,-2.0601795,"('stingy', 'generous')",-1.9966881,-2.0601795,-0.0634914
41,0.0035675392,-0.022577267,"('unforgiving', 'forgiving')",0.0035675,-0.0225773,-0.0261448
42,-2.7647045,-2.678925,"('unreliable', 'reliable')",-2.7647045,-2.678925,0.0857795
43,1.401759,1.3596647,"('irresponsible', 'responsible')",1.401759,1.3596647,-0.0420943
44,-1.2232261,-1.2752796,"('prejudiced', 'unprejudiced')",-1.2232261,-1.2752796,-0.0520535
45,0.08767421,0.18723993,"('incompetent', 'competent')",0.0876742,0.1872399,0.0995657
46,-0.96146464,-0.940513,"('uncompetitive', 'competitive')",-0.9614646,-0.940513,0.0209516
47,5.9711165,6.1322436,"('stupid', 'smart')",5.9711165,6.1322436,0.1611271
48,0.6511534,0.6242825,"('unintelligent', 'intelligent')",0.6511534,0.6242825,-0.0268709
49,-0.23860623,-0.11880562,"('unable', 'able')",-0.2386062,-0.1188056,0.1198006
50,-0.39373314,-0.24600346,"('clumsy', 'skillful')",-0.3937331,-0.2460035,0.1477296
51,0.16580065,0.2031213,"('uneducated', 'educated')",0.1658006,0.2031213,0.0373207
52,-0.38093463,-0.3898938,"('irrational', 'rational')",-0.3809346,-0.3898938,-0.0089592
53,0.13593648,0.1219295,"('uncreative', 'creative')",0.1359365,0.1219295,-0.014007
54,1.1732959,1.2919012,"('incapable', 'capable')",1.1732959,1.2919012,0.1186053
55,0.7121877,0.7212458,"('incompetent', 'clever')",0.7121877,0.7212458,0.0090581
56,0.94086283,1.011717,"('impractical', 'practical')",0.9408628,1.011717,0.0708542
57,-3.4676557,-3.4019117,"('unimaginative', 'imaginative')",-3.4676557,-3.4019117,0.065744
58,-0.22984736,-0.27281418,"('undiscriminating', 'discriminating')",-0.2298474,-0.2728142,-0.0429668
59,-0.22832626,-0.12426892,"('foolish', 'wise')",-0.2283263,-0.1242689,0.1040574
60,0.85580647,0.9198268,"('inefficient', 'efficient')",0.8558065,0.9198268,0.0640203
61,0.3400126,0.24434027,"('illogical', 'logical')",0.3400126,0.2443403,-0.0956723
62,1.0993462,1.236771,"('incompetent', 'brilliant')",1.0993462,1.236771,0.1374248
63,0.40687242,0.42433786,"('unperceptive', 'insightful')",0.4068724,0.4243379,0.0174655
64,-6.591665,-6.508609,"('shy', 'confident')",-6.5916648,-6.5086088,0.083056
65,0.51070195,0.46577957,"('insecure', 'secure')",0.510702,0.4657796,-0.0449224
66,-0.30483165,-0.39413947,"('inactive', 'active')",-0.3048317,-0.3941395,-0.0893078
67,-0.33621788,-0.3539738,"('doubtful', 'determined')",-0.3362179,-0.3539738,-0.0177559
68,-0.82386446,-0.84149563,"('dependent', 'independent')",-0.8238645,-0.8414956,-0.0176311
69,-1.6064017,-1.5457433,"('lazy', 'industrious')",-1.6064017,-1.5457433,0.0606584
70,0.7189088,0.7644416,"('lethargic', 'energetic')",0.7189088,0.7644416,0.0455328
71,0.46779823,0.5611218,"('diffident', 'self-confident')",0.4677982,0.5611218,0.0933236
72,0.77068156,0.7608711,"('unambitious', 'ambitious')",0.7706816,0.7608711,-0.0098105
73,-3.4553053,-3.3929932,"('helpless', 'self-reliant')",-3.4553053,-3.3929932,0.0623121
74,-0.49366874,-0.4817186,"('undedicated', 'dedicated')",-0.4936687,-0.4817186,0.0119501
75,-1.1102747,-1.031689,"('meek', 'impulsive')",-1.1102747,-1.031689,0.0785857
76,0.3639544,0.2324728,"('anxious', 'daring')",0.3639544,0.2324728,-0.1314816
77,-1.2536911,-1.1360188,"('unmotivated', 'motivated')",-1.2536911,-1.1360188,0.1176723
78,-0.60497606,-0.576477,"('nonresilient', 'resilient')",-0.6049761,-0.576477,0.0284991
79,-0.1555557,-0.14623876,"('wavering', 'unwavering')",-0.1555557,-0.1462388,0.0093169
80,-0.31451407,-0.35623246,"('dominated', 'dominating')",-0.3145141,-0.3562325,-0.0417184
81,-0.20404495,-0.15338135,"('submissive', 'aggressive')",-0.204045,-0.1533813,0.0506637
82,6.667892,6.868446,"('poor', 'rich')",6.667892,6.8684459,0.2005539
83,-0.57519454,-0.6237947,"('powerless', 'powerful')",-0.5751945,-0.6237947,-0.0486002
84,-0.01278979,-0.088924184,"('inferior', 'superior')",-0.0127898,-0.0889242,-0.0761344
85,-1.1251521,-1.1497006,"('insignificant', 'prestigious')",-1.1251521,-1.1497006,-0.0245485
86,0.09131712,0.10369685,"('uninfluential', 'influential')",0.0913171,0.1036969,0.0123798
87,0.023278251,0.16574499,"('unsuccessful', 'successful')",0.0232783,0.165745,0.1424667
88,-0.30420467,-0.2066306,"('low', 'eminent')",-0.3042047,-0.2066306,0.0975741
