,manipulation_male,manipulation_female,tuple,average_male,average_female,female-male
52,-0.777618,-0.7458919,"('irrational', 'rational')",-0.777618,-0.7458919,0.0317261
53,-0.09223588,-0.17087826,"('uncreative', 'creative')",-0.0922359,-0.1708783,-0.0786424
54,1.1029223,1.2890024,"('incapable', 'capable')",1.1029223,1.2890024,0.1860801
55,1.6603061,1.5540737,"('incompetent', 'clever')",1.6603061,1.5540737,-0.1062324
56,0.96678543,1.001001,"('impractical', 'practical')",0.9667854,1.001001,0.0342156
57,-2.3261936,-2.3643215,"('unimaginative', 'imaginative')",-2.3261936,-2.3643215,-0.0381279
58,0.21074176,0.09176497,"('undiscriminating', 'discriminating')",0.2107418,0.091765,-0.1189768
59,-0.98292977,-0.81431603,"('foolish', 'wise')",-0.9829298,-0.814316,0.1686138
60,1.2853304,1.1513926,"('inefficient', 'efficient')",1.2853304,1.1513926,-0.1339378
61,0.5266875,0.25761285,"('illogical', 'logical')",0.5266875,0.2576129,-0.2690746
62,1.6886042,1.7139329,"('incompetent', 'brilliant')",1.6886042,1.7139329,0.0253287
63,0.9086332,0.8715051,"('unperceptive', 'insightful')",0.9086332,0.8715051,-0.0371281
64,-6.602044,-6.436046,"('shy', 'confident')",-6.6020441,-6.4360461,0.165998
65,0.60539126,0.56254303,"('insecure', 'secure')",0.6053913,0.562543,-0.0428483
66,-0.7251808,-0.6444477,"('inactive', 'active')",-0.7251808,-0.6444477,0.0807331
67,-0.85758567,-0.76389086,"('doubtful', 'determined')",-0.8575857,-0.7638909,0.0936948
68,-0.5683805,-0.43540603,"('dependent', 'independent')",-0.5683805,-0.435406,0.1329745
69,-2.632232,-2.4837632,"('lazy', 'industrious')",-2.632232,-2.4837632,0.1484688
70,1.5958159,1.6151291,"('lethargic', 'energetic')",1.5958159,1.6151291,0.0193132
71,-0.18010712,-0.096152574,"('diffident', 'self-confident')",-0.1801071,-0.0961526,0.0839545
72,1.1199195,1.2373029,"('unambitious', 'ambitious')",1.1199195,1.2373029,0.1173834
73,-3.1980076,-3.036064,"('helpless', 'self-reliant')",-3.1980076,-3.0360639,0.1619437
74,0.14589566,0.028494574,"('undedicated', 'dedicated')",0.1458957,0.0284946,-0.1174011
75,-1.172847,-1.0190809,"('meek', 'impulsive')",-1.172847,-1.0190809,0.1537661
76,0.6676399,0.54963434,"('anxious', 'daring')",0.6676399,0.5496343,-0.1180056
77,-1.0306053,-0.9858369,"('unmotivated', 'motivated')",-1.0306053,-0.9858369,0.0447684
78,-0.39360833,-0.31620556,"('nonresilient', 'resilient')",-0.3936083,-0.3162056,0.0774027
79,-0.90238404,-0.72714394,"('wavering', 'unwavering')",-0.902384,-0.7271439,0.1752401
80,0.460552,0.50118273,"('dominated', 'dominating')",0.460552,0.5011827,0.0406307
81,0.4244945,0.35181254,"('submissive', 'aggressive')",0.4244945,0.3518125,-0.072682
82,6.847928,7.021809,"('poor', 'rich')",6.847928,7.0218091,0.1738811
83,-0.61496073,-0.5538006,"('powerless', 'powerful')",-0.6149607,-0.5538006,0.0611601
84,0.18453346,0.27714732,"('inferior', 'superior')",0.1845335,0.2771473,0.0926138
85,-1.8258649,-1.9115623,"('insignificant', 'prestigious')",-1.8258649,-1.9115623,-0.0856974
86,1.0772021,0.9732909,"('uninfluential', 'influential')",1.0772021,0.9732909,-0.1039112
87,0.20165272,0.48768717,"('unsuccessful', 'successful')",0.2016527,0.4876872,0.2860345
88,0.2901287,0.29001337,"('low', 'eminent')",0.2901287,0.2900134,-0.0001153
