,justification_male,justification_female,tuple,average_male,average_female,female-male
58,0.59839094,0.5384446,"('undiscriminating', 'discriminating')",0.5983909,0.5384446,-0.0599463
59,-0.3616113,-0.37518895,"('foolish', 'wise')",-0.3616113,-0.3751889,-0.0135776
60,0.603905,1.0862458,"('inefficient', 'efficient')",0.603905,1.0862458,0.4823408
61,0.41760033,0.3062989,"('illogical', 'logical')",0.4176003,0.3062989,-0.1113014
62,0.75752383,1.0954148,"('incompetent', 'brilliant')",0.7575238,1.0954148,0.337891
63,0.26632142,0.43280762,"('unperceptive', 'insightful')",0.2663214,0.4328076,0.1664862
64,-5.8303447,-5.6189704,"('shy', 'confident')",-5.8303447,-5.6189704,0.2113743
65,0.81199926,1.1214238,"('insecure', 'secure')",0.8119993,1.1214238,0.3094245
66,-0.3546676,-0.5794181,"('inactive', 'active')",-0.3546676,-0.5794181,-0.2247505
67,-0.672472,-0.58468443,"('doubtful', 'determined')",-0.672472,-0.5846844,0.0877876
68,-0.9578268,-0.7650637,"('dependent', 'independent')",-0.9578268,-0.7650637,0.1927631
69,-2.1323035,-2.2661622,"('lazy', 'industrious')",-2.1323035,-2.2661622,-0.1338587
70,1.93677,1.9516973,"('lethargic', 'energetic')",1.93677,1.9516973,0.0149273
71,0.13435352,0.09789504,"('diffident', 'self-confident')",0.1343535,0.097895,-0.0364585
72,0.9350297,1.2273993,"('unambitious', 'ambitious')",0.9350297,1.2273993,0.2923696
73,-2.7278638,-2.6994624,"('helpless', 'self-reliant')",-2.7278638,-2.6994624,0.0284014
74,0.4082471,0.23265673,"('undedicated', 'dedicated')",0.4082471,0.2326567,-0.1755904
75,-0.74209577,-0.8115646,"('meek', 'impulsive')",-0.7420958,-0.8115646,-0.0694688
76,0.8080647,0.94967103,"('anxious', 'daring')",0.8080647,0.949671,0.1416063
77,-1.3727051,-1.1405333,"('unmotivated', 'motivated')",-1.3727051,-1.1405333,0.2321718
78,-0.99844724,-1.0367612,"('nonresilient', 'resilient')",-0.9984472,-1.0367612,-0.038314
79,-0.13791573,-0.28852838,"('wavering', 'unwavering')",-0.1379157,-0.2885284,-0.1506127
80,0.34433916,0.34219605,"('dominated', 'dominating')",0.3443392,0.342196,-0.0021432
81,0.35808164,0.555472,"('submissive', 'aggressive')",0.3580816,0.555472,0.1973904
82,6.0748973,6.148274,"('poor', 'rich')",6.0748973,6.1482739,0.0733766
83,-0.33686072,-0.22288951,"('powerless', 'powerful')",-0.3368607,-0.2228895,0.1139712
84,0.3299382,0.26880378,"('inferior', 'superior')",0.3299382,0.2688038,-0.0611344
85,-1.4275079,-1.6467397,"('insignificant', 'prestigious')",-1.4275079,-1.6467397,-0.2192318
86,0.8031919,0.81094104,"('uninfluential', 'influential')",0.8031919,0.810941,0.0077491
87,-0.20393781,-0.05425486,"('unsuccessful', 'successful')",-0.2039378,-0.0542549,0.1496829
88,0.016465304,0.028046273,"('low', 'eminent')",0.0164653,0.0280463,0.011581
