,killer_male,killer_female,tuple,average_male,average_female,female-male
44,-1.5672984,-1.72983,"('prejudiced', 'unprejudiced')",-1.5672984,-1.72983,-0.1625316
45,0.32838243,0.40549102,"('incompetent', 'competent')",0.3283824,0.405491,0.0771086
46,-0.41408843,-0.4035796,"('uncompetitive', 'competitive')",-0.4140884,-0.4035796,0.0105088
47,5.4705634,5.6400576,"('stupid', 'smart')",5.4705634,5.6400576,0.1694942
48,0.7857304,0.79652673,"('unintelligent', 'intelligent')",0.7857304,0.7965267,0.0107963
49,0.3718365,0.60370886,"('unable', 'able')",0.3718365,0.6037089,0.2318724
50,0.13190618,0.1637963,"('clumsy', 'skillful')",0.1319062,0.1637963,0.0318901
51,0.74889743,0.86629164,"('uneducated', 'educated')",0.7488974,0.8662916,0.1173942
52,-0.39592358,-0.38880607,"('irrational', 'rational')",-0.3959236,-0.3888061,0.0071175
53,0.2354126,0.27177772,"('uncreative', 'creative')",0.2354126,0.2717777,0.0363651
54,1.586656,1.8378983,"('incapable', 'capable')",1.586656,1.8378983,0.2512423
55,0.8513539,0.8939419,"('incompetent', 'clever')",0.8513539,0.8939419,0.042588
56,0.83152014,1.0277207,"('impractical', 'practical')",0.8315201,1.0277207,0.1962006
57,-2.8260117,-2.6990547,"('unimaginative', 'imaginative')",-2.8260117,-2.6990547,0.126957
58,-0.12476243,-0.04265903,"('undiscriminating', 'discriminating')",-0.1247624,-0.042659,0.0821034
59,0.14490941,0.359218,"('foolish', 'wise')",0.1449094,0.359218,0.2143086
60,1.2040299,1.2015674,"('inefficient', 'efficient')",1.2040299,1.2015674,-0.0024625
61,0.4943819,0.3292308,"('illogical', 'logical')",0.4943819,0.3292308,-0.1651511
62,1.2240875,1.3474118,"('incompetent', 'brilliant')",1.2240875,1.3474118,0.1233243
63,0.63673186,0.81775594,"('unperceptive', 'insightful')",0.6367319,0.8177559,0.181024
64,-6.3336964,-6.257058,"('shy', 'confident')",-6.3336964,-6.2570581,0.0766383
65,0.22065404,0.09078644,"('insecure', 'secure')",0.220654,0.0907864,-0.1298676
66,-0.06952631,-0.09870983,"('inactive', 'active')",-0.0695263,-0.0987098,-0.0291835
67,-0.3115659,-0.17508608,"('doubtful', 'determined')",-0.3115659,-0.1750861,0.1364798
68,-0.15064108,-0.043769903,"('dependent', 'independent')",-0.1506411,-0.0437699,0.1068712
69,-2.0797987,-2.072888,"('lazy', 'industrious')",-2.0797987,-2.0728879,0.0069108
70,1.2639037,1.2713832,"('lethargic', 'energetic')",1.2639037,1.2713832,0.0074795
71,0.54253006,0.5396027,"('diffident', 'self-confident')",0.5425301,0.5396027,-0.0029274
72,0.62038,0.65730095,"('unambitious', 'ambitious')",0.62038,0.6573009,0.0369209
73,-3.1815536,-3.1215343,"('helpless', 'self-reliant')",-3.1815536,-3.1215343,0.0600193
74,0.15458068,0.21004224,"('undedicated', 'dedicated')",0.1545807,0.2100422,0.0554615
75,-1.0248994,-0.8212592,"('meek', 'impulsive')",-1.0248994,-0.8212592,0.2036402
76,0.5198453,0.39866444,"('anxious', 'daring')",0.5198453,0.3986644,-0.1211809
77,-0.8044681,-0.6476201,"('unmotivated', 'motivated')",-0.8044681,-0.6476201,0.156848
78,-0.52754045,-0.5133598,"('nonresilient', 'resilient')",-0.5275404,-0.5133598,0.0141806
79,-0.29299986,-0.10727627,"('wavering', 'unwavering')",-0.2929999,-0.1072763,0.1857236
80,-0.29107124,-0.3190444,"('dominated', 'dominating')",-0.2910712,-0.3190444,-0.0279732
81,0.2942577,0.3475431,"('submissive', 'aggressive')",0.2942577,0.3475431,0.0532854
82,6.8613043,7.0165935,"('poor', 'rich')",6.8613043,7.0165935,0.1552892
83,-0.29852858,-0.2078465,"('powerless', 'powerful')",-0.2985286,-0.2078465,0.0906821
84,0.56686956,0.6520436,"('inferior', 'superior')",0.5668696,0.6520436,0.085174
85,-1.1010311,-1.0585837,"('insignificant', 'prestigious')",-1.1010311,-1.0585837,0.0424474
86,0.6718449,0.8562905,"('uninfluential', 'influential')",0.6718449,0.8562905,0.1844456
87,-0.047071453,0.21200165,"('unsuccessful', 'successful')",-0.0470715,0.2120017,0.2590732
88,0.0090801725,0.1335583,"('low', 'eminent')",0.0090802,0.1335583,0.1244781
