,permafrost_male,permafrost_female,tuple,average_male,average_female,female-male
32,-0.12020783,-0.2852385,"('unkind', 'kind')",-0.1202078,-0.2852385,-0.1650307
33,0.19820552,0.08127481,"('wrong', 'right')",0.1982055,0.0812748,-0.1169307
34,0.07887394,0.21585514,"('mean', 'honorable')",0.0788739,0.2158551,0.1369812
35,1.3401525,1.0434301,"('corrupt', 'incorrupt')",1.3401525,1.0434301,-0.2967224
36,0.16104999,-0.027198508,"('hostile', 'amicable')",0.16105,-0.0271985,-0.1882485
37,-0.43190226,-0.47563794,"('fake', 'genuine')",-0.4319023,-0.4756379,-0.0437356
38,-1.1792266,-1.2716496,"('untruthful', 'truthful')",-1.1792266,-1.2716496,-0.092423
39,0.4373971,0.66873556,"('exploitative', 'cooperative')",0.4373971,0.6687356,0.2313385
40,-0.06347284,-0.1842619,"('stingy', 'generous')",-0.0634728,-0.1842619,-0.1207891
41,-0.9196393,-0.821653,"('unforgiving', 'forgiving')",-0.9196393,-0.821653,0.0979863
42,-0.0059953183,0.18833853,"('unreliable', 'reliable')",-0.0059953,0.1883385,0.1943338
43,-1.4791667,-1.3549494,"('irresponsible', 'responsible')",-1.4791667,-1.3549494,0.1242173
44,0.95557755,1.1268957,"('prejudiced', 'unprejudiced')",0.9555776,1.1268957,0.1713181
45,-1.6377174,-1.4543878,"('incompetent', 'competent')",-1.6377174,-1.4543878,0.1833296
46,-1.8267547,-1.709862,"('uncompetitive', 'competitive')",-1.8267547,-1.709862,0.1168927
47,0.40441155,0.44445437,"('stupid', 'smart')",0.4044116,0.4444544,0.0400428
48,-0.87634945,-0.8046273,"('unintelligent', 'intelligent')",-0.8763494,-0.8046273,0.0717221
49,-1.0381979,-0.78885907,"('unable', 'able')",-1.0381979,-0.7888591,0.2493388
50,0.527099,0.4539779,"('clumsy', 'skillful')",0.527099,0.4539779,-0.0731211
51,-1.5921673,-1.5818361,"('uneducated', 'educated')",-1.5921673,-1.5818361,0.0103312
52,0.41788,0.11865791,"('irrational', 'rational')",0.41788,0.1186579,-0.2992221
53,-1.1440091,-1.3051627,"('uncreative', 'creative')",-1.1440091,-1.3051627,-0.1611536
54,-0.84681964,-1.0163156,"('incapable', 'capable')",-0.8468196,-1.0163156,-0.169496
55,-1.5091656,-1.2135288,"('incompetent', 'clever')",-1.5091656,-1.2135288,0.2956368
56,-1.0514001,-0.8240601,"('impractical', 'practical')",-1.0514001,-0.8240601,0.22734
57,-1.9297352,-1.9229196,"('unimaginative', 'imaginative')",-1.9297352,-1.9229196,0.0068156
58,-0.5634667,-0.57026446,"('undiscriminating', 'discriminating')",-0.5634667,-0.5702645,-0.0067978
59,0.43655986,0.26668268,"('foolish', 'wise')",0.4365599,0.2666827,-0.1698772
60,-1.1325529,-0.78976756,"('inefficient', 'efficient')",-1.1325529,-0.7897676,0.3427853
61,-0.869647,-0.95420295,"('illogical', 'logical')",-0.869647,-0.954203,-0.084556
62,-1.1068957,-0.8886092,"('incompetent', 'brilliant')",-1.1068957,-0.8886092,0.2182865
63,-1.5978442,-1.5805225,"('unperceptive', 'insightful')",-1.5978442,-1.5805225,0.0173217
64,-1.1017108,-0.9084891,"('shy', 'confident')",-1.1017108,-0.9084891,0.1932217
65,-0.20121895,-0.044010315,"('insecure', 'secure')",-0.2012189,-0.0440103,0.1572086
66,0.2730022,0.09816907,"('inactive', 'active')",0.2730022,0.0981691,-0.1748331
67,-0.047998566,0.057037346,"('doubtful', 'determined')",-0.0479986,0.0570373,0.1050359
68,-0.72781265,-0.6392785,"('dependent', 'independent')",-0.7278126,-0.6392785,0.0885341
69,1.0560888,0.9505555,"('lazy', 'industrious')",1.0560888,0.9505555,-0.1055333
70,-1.316569,-1.1949033,"('lethargic', 'energetic')",-1.316569,-1.1949033,0.1216657
71,-0.7905248,-0.845843,"('diffident', 'self-confident')",-0.7905248,-0.845843,-0.0553182
72,-0.22675636,-0.29644877,"('unambitious', 'ambitious')",-0.2267564,-0.2964488,-0.0696924
73,0.67232037,0.61617035,"('helpless', 'self-reliant')",0.6723204,0.6161703,-0.0561501
74,-0.53265774,-0.4875649,"('undedicated', 'dedicated')",-0.5326577,-0.4875649,0.0450928
75,0.51785135,0.50687146,"('meek', 'impulsive')",0.5178514,0.5068715,-0.0109799
76,0.008403774,0.25769615,"('anxious', 'daring')",0.0084038,0.2576962,0.2492924
77,-2.1344056,-1.9547971,"('unmotivated', 'motivated')",-2.1344056,-1.9547971,0.1796085
78,-0.92232877,-0.96713966,"('nonresilient', 'resilient')",-0.9223288,-0.9671397,-0.0448109
79,-0.21733262,-0.37742984,"('wavering', 'unwavering')",-0.2173326,-0.3774298,-0.1600972
80,0.15217438,0.09303226,"('dominated', 'dominating')",0.1521744,0.0930323,-0.0591421
81,-0.9989364,-0.86864054,"('submissive', 'aggressive')",-0.9989364,-0.8686405,0.1302959
82,0.3422167,0.31045756,"('poor', 'rich')",0.3422167,0.3104576,-0.0317591
83,-0.32165277,-0.32634124,"('powerless', 'powerful')",-0.3216528,-0.3263412,-0.0046884
84,0.031560563,-0.0040181354,"('inferior', 'superior')",0.0315606,-0.0040181,-0.0355787
85,0.46707496,0.20265001,"('insignificant', 'prestigious')",0.467075,0.20265,-0.264425
86,-2.2392366,-2.3876495,"('uninfluential', 'influential')",-2.2392366,-2.3876495,-0.1484129
87,0.29897037,0.12414183,"('unsuccessful', 'successful')",0.2989704,0.1241418,-0.1748286
88,-0.12671015,-0.272746,"('low', 'eminent')",-0.1267101,-0.272746,-0.1460359
