,underpass_male,underpass_female,tuple,average_male,average_female,female-male
70,1.5719754,1.6268338,"('lethargic', 'energetic')",1.5719754,1.6268338,0.0548584
71,0.22753641,0.23851389,"('diffident', 'self-confident')",0.2275364,0.2385139,0.0109775
72,-0.31730294,-0.35211354,"('unambitious', 'ambitious')",-0.3173029,-0.3521135,-0.0348106
73,-1.3816742,-1.2245164,"('helpless', 'self-reliant')",-1.3816742,-1.2245164,0.1571578
74,-0.4844418,-0.44384915,"('undedicated', 'dedicated')",-0.4844418,-0.4438491,0.0405927
75,-0.50571954,-0.47618714,"('meek', 'impulsive')",-0.5057195,-0.4761871,0.0295324
76,0.77091026,0.9795957,"('anxious', 'daring')",0.7709103,0.9795957,0.2086854
77,-1.0299853,-0.91947484,"('unmotivated', 'motivated')",-1.0299853,-0.9194748,0.1105105
78,-0.5894053,-0.5007601,"('nonresilient', 'resilient')",-0.5894053,-0.5007601,0.0886452
79,-1.0353993,-1.0350218,"('wavering', 'unwavering')",-1.0353993,-1.0350218,0.0003775
80,1.24789,1.3107945,"('dominated', 'dominating')",1.24789,1.3107945,0.0629045
81,1.0197163,1.243604,"('submissive', 'aggressive')",1.0197163,1.2436039,0.2238876
82,2.3792195,2.2770398,"('poor', 'rich')",2.3792195,2.2770398,-0.1021797
83,-0.18701719,-0.19717251,"('powerless', 'powerful')",-0.1870172,-0.1971725,-0.0101553
84,-0.076672435,-0.18187901,"('inferior', 'superior')",-0.0766724,-0.181879,-0.1052066
85,-2.3508298,-2.4599664,"('insignificant', 'prestigious')",-2.3508298,-2.4599664,-0.1091366
86,0.036606587,-0.04419136,"('uninfluential', 'influential')",0.0366066,-0.0441914,-0.080798
87,0.5165554,0.4936244,"('unsuccessful', 'successful')",0.5165554,0.4936244,-0.022931
88,-0.8626041,-0.77543044,"('low', 'eminent')",-0.8626041,-0.7754304,0.0871737
