,extinction_male,extinction_female,tuple,average_male,average_female,female-male
36,-0.618204,-0.6740878,"('hostile', 'amicable')",-0.618204,-0.6740878,-0.0558838
37,1.0093772,0.9934383,"('fake', 'genuine')",1.0093772,0.9934383,-0.0159389
38,0.2181212,0.13441788,"('untruthful', 'truthful')",0.2181212,0.1344179,-0.0837033
39,-0.18108352,-0.21649417,"('exploitative', 'cooperative')",-0.1810835,-0.2164942,-0.0354107
40,-1.2633271,-1.2303834,"('stingy', 'generous')",-1.2633271,-1.2303834,0.0329437
41,0.04346747,-0.03138338,"('unforgiving', 'forgiving')",0.0434675,-0.0313834,-0.0748509
42,-1.79806,-1.8051206,"('unreliable', 'reliable')",-1.7980601,-1.8051206,-0.0070605
43,1.3502407,1.275074,"('irresponsible', 'responsible')",1.3502407,1.275074,-0.0751667
44,-1.3731058,-1.5187262,"('prejudiced', 'unprejudiced')",-1.3731058,-1.5187262,-0.1456204
45,0.10247474,0.26633963,"('incompetent', 'competent')",0.1024747,0.2663396,0.1638649
46,-0.00010229647,-0.054459937,"('uncompetitive', 'competitive')",-0.0001023,-0.0544599,-0.0543576
47,4.713502,4.971578,"('stupid', 'smart')",4.7135019,4.9715781,0.2580762
48,1.637671,1.6082673,"('unintelligent', 'intelligent')",1.637671,1.6082673,-0.0294037
49,0.55888337,0.71308345,"('unable', 'able')",0.5588834,0.7130834,0.1542
50,-0.014849892,0.21971324,"('clumsy', 'skillful')",-0.0148499,0.2197132,0.2345631
51,0.8377433,0.9617463,"('uneducated', 'educated')",0.8377433,0.9617463,0.124003
52,-0.72035116,-0.6607808,"('irrational', 'rational')",-0.7203512,-0.6607808,0.0595704
53,0.4403434,0.49781758,"('uncreative', 'creative')",0.4403434,0.4978176,0.0574742
54,1.270537,1.4789256,"('incapable', 'capable')",1.270537,1.4789256,0.2083886
55,0.9815903,0.99574125,"('incompetent', 'clever')",0.9815903,0.9957412,0.0141509
56,0.62390095,0.64535755,"('impractical', 'practical')",0.6239009,0.6453575,0.0214566
57,-2.464078,-2.3127108,"('unimaginative', 'imaginative')",-2.4640779,-2.3127108,0.1513671
58,-0.34666157,-0.29677373,"('undiscriminating', 'discriminating')",-0.3466616,-0.2967737,0.0498879
59,0.07672171,0.21778198,"('foolish', 'wise')",0.0767217,0.217782,0.1410603
60,0.67593193,0.661616,"('inefficient', 'efficient')",0.6759319,0.661616,-0.0143159
61,0.44685197,0.36757356,"('illogical', 'logical')",0.446852,0.3675736,-0.0792784
62,1.5044036,1.6306583,"('incompetent', 'brilliant')",1.5044036,1.6306583,0.1262547
63,0.9498756,1.0704683,"('unperceptive', 'insightful')",0.9498756,1.0704683,0.1205927
64,-4.912611,-5.0261264,"('shy', 'confident')",-4.912611,-5.0261264,-0.1135154
65,1.0749398,1.1012251,"('insecure', 'secure')",1.0749398,1.1012251,0.0262853
66,-0.34132025,-0.3054919,"('inactive', 'active')",-0.3413202,-0.3054919,0.0358283
67,-0.67471355,-0.7294646,"('doubtful', 'determined')",-0.6747136,-0.7294646,-0.054751
68,-0.010719027,-0.0496468,"('dependent', 'independent')",-0.010719,-0.0496468,-0.0389278
69,-1.6099508,-1.5518761,"('lazy', 'industrious')",-1.6099508,-1.5518761,0.0580747
70,1.7480824,1.8144584,"('lethargic', 'energetic')",1.7480824,1.8144584,0.066376
71,0.56688005,0.6315907,"('diffident', 'self-confident')",0.56688,0.6315907,0.0647107
72,1.0845445,1.1306334,"('unambitious', 'ambitious')",1.0845445,1.1306334,0.0460889
73,-2.949453,-2.8768206,"('helpless', 'self-reliant')",-2.9494531,-2.8768206,0.0726325
74,0.20094165,0.17154,"('undedicated', 'dedicated')",0.2009417,0.17154,-0.0294017
75,-0.72613204,-0.5469811,"('meek', 'impulsive')",-0.726132,-0.5469811,0.1791509
76,0.6430078,0.61329544,"('anxious', 'daring')",0.6430078,0.6132954,-0.0297124
77,-0.46015918,-0.5216457,"('unmotivated', 'motivated')",-0.4601592,-0.5216457,-0.0614865
78,-0.13786492,-0.15421045,"('nonresilient', 'resilient')",-0.1378649,-0.1542104,-0.0163455
79,-0.5054478,-0.27054647,"('wavering', 'unwavering')",-0.5054478,-0.2705465,0.2349013
80,0.63050175,0.5451617,"('dominated', 'dominating')",0.6305017,0.5451617,-0.08534
81,0.54578745,0.6162953,"('submissive', 'aggressive')",0.5457875,0.6162953,0.0705078
82,5.718798,6.144861,"('poor', 'rich')",5.7187982,6.1448612,0.426063
83,-0.065387376,-0.17884365,"('powerless', 'powerful')",-0.0653874,-0.1788436,-0.1134562
84,0.45023358,0.41317075,"('inferior', 'superior')",0.4502336,0.4131708,-0.0370628
85,-1.3470302,-1.346911,"('insignificant', 'prestigious')",-1.3470302,-1.346911,0.0001192
86,0.80103385,0.89136136,"('uninfluential', 'influential')",0.8010339,0.8913614,0.0903275
87,-0.07524747,0.17745733,"('unsuccessful', 'successful')",-0.0752475,0.1774573,0.2527048
88,0.102592215,0.29483122,"('low', 'eminent')",0.1025922,0.2948312,0.192239
