,root_male,root_female,tuple,average_male,average_female,female-male
44,-1.2733948,-1.358066,"('prejudiced', 'unprejudiced')",-1.2733948,-1.358066,-0.0846712
45,0.57460475,0.47212824,"('incompetent', 'competent')",0.5746047,0.4721282,-0.1024765
46,-0.32052934,-0.38018742,"('uncompetitive', 'competitive')",-0.3205293,-0.3801874,-0.0596581
47,5.6171527,5.8013015,"('stupid', 'smart')",5.6171527,5.8013015,0.1841488
48,1.1852523,1.0753312,"('unintelligent', 'intelligent')",1.1852523,1.0753312,-0.1099211
49,-0.21931523,-0.025860868,"('unable', 'able')",-0.2193152,-0.0258609,0.1934543
50,-0.10199171,-0.06387973,"('clumsy', 'skillful')",-0.1019917,-0.0638797,0.038112
51,0.4934522,0.47278064,"('uneducated', 'educated')",0.4934522,0.4727806,-0.0206716
52,-0.5212922,-0.48167485,"('irrational', 'rational')",-0.5212922,-0.4816748,0.0396174
53,0.57061917,0.51225775,"('uncreative', 'creative')",0.5706192,0.5122578,-0.0583614
54,0.91706985,1.0693214,"('incapable', 'capable')",0.9170699,1.0693214,0.1522515
55,1.2436295,1.1846036,"('incompetent', 'clever')",1.2436295,1.1846036,-0.0590259
56,0.56113625,0.6182032,"('impractical', 'practical')",0.5611362,0.6182032,0.057067
57,-2.2976487,-2.340776,"('unimaginative', 'imaginative')",-2.2976487,-2.340776,-0.0431273
58,-0.0019519515,-0.11809082,"('undiscriminating', 'discriminating')",-0.001952,-0.1180908,-0.1161388
59,-0.144855,0.07126531,"('foolish', 'wise')",-0.144855,0.0712653,0.2161203
60,0.36765775,0.4423685,"('inefficient', 'efficient')",0.3676578,0.4423685,0.0747107
61,0.6201939,0.42750007,"('illogical', 'logical')",0.6201939,0.4275001,-0.1926938
62,1.3211435,1.4174358,"('incompetent', 'brilliant')",1.3211435,1.4174358,0.0962923
63,0.91344345,0.960647,"('unperceptive', 'insightful')",0.9134434,0.960647,0.0472036
64,-6.123879,-6.0078173,"('shy', 'confident')",-6.123879,-6.0078173,0.1160617
65,1.2494748,1.219097,"('insecure', 'secure')",1.2494748,1.219097,-0.0303778
66,0.17944622,0.09455307,"('inactive', 'active')",0.1794462,0.0945531,-0.0848931
67,-0.819923,-0.696009,"('doubtful', 'determined')",-0.819923,-0.696009,0.123914
68,-0.50165606,-0.43993127,"('dependent', 'independent')",-0.5016561,-0.4399313,0.0617248
69,-1.8085608,-1.7050735,"('lazy', 'industrious')",-1.8085608,-1.7050735,0.1034873
70,1.7876536,1.7292697,"('lethargic', 'energetic')",1.7876536,1.7292697,-0.0583839
71,0.26155174,0.4372127,"('diffident', 'self-confident')",0.2615517,0.4372127,0.175661
72,0.82141083,0.8786278,"('unambitious', 'ambitious')",0.8214108,0.8786278,0.057217
73,-3.0671723,-2.934087,"('helpless', 'self-reliant')",-3.0671723,-2.934087,0.1330853
74,0.1629813,0.08801441,"('undedicated', 'dedicated')",0.1629813,0.0880144,-0.0749669
75,-0.80548614,-0.6829438,"('meek', 'impulsive')",-0.8054861,-0.6829438,0.1225423
76,1.077316,0.9576848,"('anxious', 'daring')",1.077316,0.9576848,-0.1196312
77,-1.0573723,-1.0064738,"('unmotivated', 'motivated')",-1.0573723,-1.0064738,0.0508985
78,-0.399455,-0.43850735,"('nonresilient', 'resilient')",-0.399455,-0.4385073,-0.0390523
79,0.04635968,0.02612442,"('wavering', 'unwavering')",0.0463597,0.0261244,-0.0202353
80,-0.082083866,-0.1320854,"('dominated', 'dominating')",-0.0820839,-0.1320854,-0.0500015
81,0.21731472,0.24483122,"('submissive', 'aggressive')",0.2173147,0.2448312,0.0275165
82,6.507682,6.7060556,"('poor', 'rich')",6.5076818,6.7060556,0.1983738
83,-0.7138582,-0.69503975,"('powerless', 'powerful')",-0.7138582,-0.6950397,0.0188185
84,0.3239045,0.32792965,"('inferior', 'superior')",0.3239045,0.3279296,0.0040251
85,-1.1739767,-1.1783621,"('insignificant', 'prestigious')",-1.1739767,-1.1783621,-0.0043854
86,0.56303406,0.4859581,"('uninfluential', 'influential')",0.5630341,0.4859581,-0.077076
87,-0.010801729,0.17267731,"('unsuccessful', 'successful')",-0.0108017,0.1726773,0.183479
88,-0.08181193,-0.019253267,"('low', 'eminent')",-0.0818119,-0.0192533,0.0625586
