,lymphocyte_male,lymphocyte_female,tuple,average_male,average_female,female-male
25,0.6842156,0.60295427,"('egoistic', 'altruistic')",0.6842156,0.6029543,-0.0812613
26,1.4341335,1.2827791,"('hardhearted', 'benevolent')",1.4341335,1.2827791,-0.1513544
27,0.58101904,0.5155408,"('hardhearted', 'softhearted')",0.581019,0.5155408,-0.0654782
28,-0.9178704,-1.0615643,"('disloyal', 'loyal')",-0.9178704,-1.0615643,-0.1436939
29,-0.22767076,-0.20808436,"('unfair', 'fair')",-0.2276708,-0.2080844,0.0195864
30,-1.4437027,-1.4709563,"('intolerant', 'tolerant')",-1.4437027,-1.4709563,-0.0272536
31,1.1142676,1.2549665,"('evil', 'good')",1.1142676,1.2549665,0.1406989
32,0.22238165,0.07740185,"('unkind', 'kind')",0.2223817,0.0774018,-0.1449799
33,0.9479598,0.9231817,"('wrong', 'right')",0.9479598,0.9231817,-0.0247781
34,0.99178874,1.1648507,"('mean', 'honorable')",0.9917887,1.1648507,0.173062
35,2.0884373,2.0430713,"('corrupt', 'incorrupt')",2.0884373,2.0430713,-0.045366
36,0.889841,0.90632975,"('hostile', 'amicable')",0.889841,0.9063298,0.0164888
37,-0.7601205,-0.76405036,"('fake', 'genuine')",-0.7601205,-0.7640504,-0.0039299
38,-0.07509725,-0.059403356,"('untruthful', 'truthful')",-0.0750972,-0.0594034,0.0156938
39,-0.12544553,-0.12313935,"('exploitative', 'cooperative')",-0.1254455,-0.1231394,0.0023061
40,-0.05919382,-0.08411114,"('stingy', 'generous')",-0.0591938,-0.0841111,-0.0249173
41,-0.13422847,-0.16728681,"('unforgiving', 'forgiving')",-0.1342285,-0.1672868,-0.0330583
42,-0.66583645,-0.66355956,"('unreliable', 'reliable')",-0.6658365,-0.6635596,0.0022769
43,-1.4722681,-1.4645045,"('irresponsible', 'responsible')",-1.4722681,-1.4645045,0.0077636
44,0.156774,0.23348087,"('prejudiced', 'unprejudiced')",0.156774,0.2334809,0.0767069
45,-2.2754278,-2.1799643,"('incompetent', 'competent')",-2.2754278,-2.1799643,0.0954635
46,-2.8913414,-2.8364708,"('uncompetitive', 'competitive')",-2.8913414,-2.8364708,0.0548706
47,0.66613877,0.64556897,"('stupid', 'smart')",0.6661388,0.645569,-0.0205698
48,-0.2973968,-0.32791933,"('unintelligent', 'intelligent')",-0.2973968,-0.3279193,-0.0305225
49,-0.056546986,0.022423021,"('unable', 'able')",-0.056547,0.022423,0.07897
50,0.75029016,0.6290234,"('clumsy', 'skillful')",0.7502902,0.6290234,-0.1212668
51,-1.7531419,-1.8489836,"('uneducated', 'educated')",-1.7531419,-1.8489836,-0.0958417
52,0.7876626,0.6713197,"('irrational', 'rational')",0.7876626,0.6713197,-0.1163429
53,-1.4985143,-1.5136448,"('uncreative', 'creative')",-1.4985143,-1.5136448,-0.0151305
54,-0.35534376,-0.4108054,"('incapable', 'capable')",-0.3553438,-0.4108054,-0.0554616
55,-2.1669497,-2.1294615,"('incompetent', 'clever')",-2.1669497,-2.1294615,0.0374882
56,-1.1372854,-1.0935831,"('impractical', 'practical')",-1.1372854,-1.0935831,0.0437023
57,-2.2048347,-2.2603636,"('unimaginative', 'imaginative')",-2.2048347,-2.2603636,-0.0555289
58,-1.2544707,-1.1954801,"('undiscriminating', 'discriminating')",-1.2544707,-1.1954801,0.0589906
59,1.3146389,1.2661977,"('foolish', 'wise')",1.3146389,1.2661977,-0.0484412
60,-1.7630676,-1.732073,"('inefficient', 'efficient')",-1.7630676,-1.7320729,0.0309947
61,-1.0896531,-1.1362957,"('illogical', 'logical')",-1.0896531,-1.1362957,-0.0466426
62,-2.0700142,-1.9788998,"('incompetent', 'brilliant')",-2.0700142,-1.9788998,0.0911144
63,-1.2057804,-1.158413,"('unperceptive', 'insightful')",-1.2057804,-1.1584131,0.0473673
64,-1.915019,-1.914839,"('shy', 'confident')",-1.915019,-1.914839,0.00018
65,-2.2516947,-2.3754113,"('insecure', 'secure')",-2.2516947,-2.3754113,-0.1237166
66,-0.14059389,-0.12243937,"('inactive', 'active')",-0.1405939,-0.1224394,0.0181545
67,-0.044515386,-0.034955952,"('doubtful', 'determined')",-0.0445154,-0.034956,0.0095594
68,-1.0345583,-1.0002222,"('dependent', 'independent')",-1.0345583,-1.0002222,0.0343361
69,2.2883844,2.355006,"('lazy', 'industrious')",2.2883844,2.355006,0.0666216
70,-2.775114,-2.7897599,"('lethargic', 'energetic')",-2.7751141,-2.7897599,-0.0146458
71,1.3942904,1.4864248,"('diffident', 'self-confident')",1.3942904,1.4864248,0.0921344
72,-0.21408968,-0.28330162,"('unambitious', 'ambitious')",-0.2140897,-0.2833016,-0.0692119
73,0.59746385,0.63187706,"('helpless', 'self-reliant')",0.5974638,0.6318771,0.0344133
74,-0.21644217,-0.22629079,"('undedicated', 'dedicated')",-0.2164422,-0.2262908,-0.0098486
75,1.2731911,1.334097,"('meek', 'impulsive')",1.2731911,1.334097,0.0609059
76,-2.2804964,-2.2462325,"('anxious', 'daring')",-2.2804964,-2.2462325,0.0342639
77,-1.604142,-1.519359,"('unmotivated', 'motivated')",-1.604142,-1.519359,0.084783
78,0.51161486,0.5377656,"('nonresilient', 'resilient')",0.5116149,0.5377656,0.0261507
79,0.76192,0.7945111,"('wavering', 'unwavering')",0.76192,0.7945111,0.0325911
80,-1.299785,-1.3473461,"('dominated', 'dominating')",-1.299785,-1.3473461,-0.0475611
81,-2.6901717,-2.7884035,"('submissive', 'aggressive')",-2.6901717,-2.7884035,-0.0982318
82,-0.073481604,-0.063522905,"('poor', 'rich')",-0.0734816,-0.0635229,0.0099587
83,-0.08679472,-0.07293056,"('powerless', 'powerful')",-0.0867947,-0.0729306,0.0138641
84,-0.27585205,-0.33951625,"('inferior', 'superior')",-0.2758521,-0.3395163,-0.0636642
85,2.9702191,2.9779403,"('insignificant', 'prestigious')",2.9702191,2.9779403,0.0077212
86,-1.9949205,-2.0447888,"('uninfluential', 'influential')",-1.9949205,-2.0447888,-0.0498683
87,-0.7309721,-0.699532,"('unsuccessful', 'successful')",-0.7309721,-0.699532,0.0314401
88,-0.19964008,-0.291999,"('low', 'eminent')",-0.1996401,-0.291999,-0.0923589
