,bagpipe_male,bagpipe_female,tuple,average_male,average_female,female-male
68,-0.8695905,-0.75875914,"('dependent', 'independent')",-0.8695905,-0.7587591,0.1108314
69,-0.03410204,-0.28823942,"('lazy', 'industrious')",-0.034102,-0.2882394,-0.2541374
70,-0.20447244,0.1016879,"('lethargic', 'energetic')",-0.2044724,0.1016879,0.3061603
71,0.79771954,0.5736476,"('diffident', 'self-confident')",0.7977195,0.5736476,-0.2240719
72,-0.4204798,-0.41160518,"('unambitious', 'ambitious')",-0.4204798,-0.4116052,0.0088746
73,-0.8782306,-0.9593314,"('helpless', 'self-reliant')",-0.8782306,-0.9593314,-0.0811008
74,0.8200525,0.85702616,"('undedicated', 'dedicated')",0.8200525,0.8570262,0.0369737
75,-0.11000599,-0.246438,"('meek', 'impulsive')",-0.110006,-0.246438,-0.136432
76,-0.30283767,-0.034594774,"('anxious', 'daring')",-0.3028377,-0.0345948,0.2682429
77,-1.0396805,-0.86598825,"('unmotivated', 'motivated')",-1.0396805,-0.8659883,0.1736922
78,-0.6683827,-0.81463414,"('nonresilient', 'resilient')",-0.6683827,-0.8146341,-0.1462514
79,-0.3178614,-0.5459309,"('wavering', 'unwavering')",-0.3178614,-0.5459309,-0.2280695
80,0.18143022,0.27972314,"('dominated', 'dominating')",0.1814302,0.2797231,0.0982929
81,-0.85227495,-0.41803166,"('submissive', 'aggressive')",-0.852275,-0.4180317,0.4342433
82,1.8252311,2.0856886,"('poor', 'rich')",1.8252311,2.0856886,0.2604575
83,-0.3328705,-0.2812809,"('powerless', 'powerful')",-0.3328705,-0.2812809,0.0515896
84,-0.27825522,-0.42213398,"('inferior', 'superior')",-0.2782552,-0.422134,-0.1438788
85,-0.42743418,-0.7927669,"('insignificant', 'prestigious')",-0.4274342,-0.7927669,-0.3653327
86,0.09365347,-0.0154040065,"('uninfluential', 'influential')",0.0936535,-0.015404,-0.1090575
87,0.2842467,0.08719046,"('unsuccessful', 'successful')",0.2842467,0.0871905,-0.1970562
88,-1.4025089,-1.2093676,"('low', 'eminent')",-1.4025089,-1.2093676,0.1931413
