,custard_male,custard_female,tuple,average_male,average_female,female-male
39,0.80169564,0.732007,"('exploitative', 'cooperative')",0.8016956,0.732007,-0.0696886
40,-1.6652665,-1.5758308,"('stingy', 'generous')",-1.6652665,-1.5758308,0.0894357
41,-0.18151984,-0.21774594,"('unforgiving', 'forgiving')",-0.1815198,-0.2177459,-0.0362261
42,-1.0046895,-1.0062319,"('unreliable', 'reliable')",-1.0046895,-1.0062319,-0.0015424
43,-1.0372242,-1.1180828,"('irresponsible', 'responsible')",-1.0372242,-1.1180828,-0.0808586
44,0.29612017,0.29404014,"('prejudiced', 'unprejudiced')",0.2961202,0.2940401,-0.0020801
45,-0.9861934,-0.86028683,"('incompetent', 'competent')",-0.9861934,-0.8602868,0.1259066
46,-0.83330625,-0.7752453,"('uncompetitive', 'competitive')",-0.8333063,-0.7752453,0.058061
47,0.52385676,0.58370024,"('stupid', 'smart')",0.5238568,0.5837002,0.0598434
48,-0.2029451,-0.25094503,"('unintelligent', 'intelligent')",-0.2029451,-0.250945,-0.0479999
49,0.46255004,0.5922297,"('unable', 'able')",0.46255,0.5922297,0.1296797
50,-0.15668513,-0.07235581,"('clumsy', 'skillful')",-0.1566851,-0.0723558,0.0843293
51,-0.5821827,-0.73176986,"('uneducated', 'educated')",-0.5821827,-0.7317699,-0.1495872
52,0.03502074,-0.08323176,"('irrational', 'rational')",0.0350207,-0.0832318,-0.1182525
53,-1.5391753,-1.6665692,"('uncreative', 'creative')",-1.5391753,-1.6665692,-0.1273939
54,0.20474204,0.06284949,"('incapable', 'capable')",0.204742,0.0628495,-0.1418925
55,-0.7141411,-0.67819667,"('incompetent', 'clever')",-0.7141411,-0.6781967,0.0359444
56,0.26307493,0.11409716,"('impractical', 'practical')",0.2630749,0.1140972,-0.1489777
57,-2.091188,-2.1895306,"('unimaginative', 'imaginative')",-2.091188,-2.1895306,-0.0983426
58,-0.27875552,-0.29241514,"('undiscriminating', 'discriminating')",-0.2787555,-0.2924151,-0.0136596
59,-0.48163453,-0.4562414,"('foolish', 'wise')",-0.4816345,-0.4562414,0.0253931
60,0.19521676,0.12539762,"('inefficient', 'efficient')",0.1952168,0.1253976,-0.0698192
61,-0.30981213,-0.44296575,"('illogical', 'logical')",-0.3098121,-0.4429657,-0.1331536
62,0.3035255,0.39044955,"('incompetent', 'brilliant')",0.3035255,0.3904496,0.0869241
63,-0.52009946,-0.47351304,"('unperceptive', 'insightful')",-0.5200995,-0.473513,0.0465865
64,-1.9638417,-2.017754,"('shy', 'confident')",-1.9638417,-2.0177541,-0.0539124
65,-0.5618539,-0.6135646,"('insecure', 'secure')",-0.5618539,-0.6135646,-0.0517107
66,-1.0174441,-1.0443056,"('inactive', 'active')",-1.0174441,-1.0443056,-0.0268615
67,0.027059875,-0.07439056,"('doubtful', 'determined')",0.0270599,-0.0743906,-0.1014505
68,-0.3699727,-0.394632,"('dependent', 'independent')",-0.3699727,-0.394632,-0.0246593
69,0.102769196,0.20940034,"('lazy', 'industrious')",0.1027692,0.2094003,0.1066311
70,-1.0591913,-1.0534233,"('lethargic', 'energetic')",-1.0591913,-1.0534233,0.005768
71,0.044129834,0.03852138,"('diffident', 'self-confident')",0.0441298,0.0385214,-0.0056084
72,-1.5147898,-1.5694553,"('unambitious', 'ambitious')",-1.5147898,-1.5694553,-0.0546655
73,-0.6813117,-0.7198907,"('helpless', 'self-reliant')",-0.6813117,-0.7198907,-0.038579
74,-0.43772233,-0.50840586,"('undedicated', 'dedicated')",-0.4377223,-0.5084059,-0.0706836
75,0.18175748,0.31820866,"('meek', 'impulsive')",0.1817575,0.3182087,0.1364512
76,0.3585717,0.39130536,"('anxious', 'daring')",0.3585717,0.3913054,0.0327337
77,-1.1686065,-1.1024677,"('unmotivated', 'motivated')",-1.1686065,-1.1024677,0.0661388
78,-0.05120742,0.20169073,"('nonresilient', 'resilient')",-0.0512074,0.2016907,0.2528981
79,-0.475175,-0.39955497,"('wavering', 'unwavering')",-0.475175,-0.399555,0.07562
80,0.101187535,0.15221758,"('dominated', 'dominating')",0.1011875,0.1522176,0.0510301
81,-0.76083374,-0.7916079,"('submissive', 'aggressive')",-0.7608337,-0.7916079,-0.0307742
82,0.76827914,0.75749314,"('poor', 'rich')",0.7682791,0.7574931,-0.010786
83,-0.33091658,-0.41211444,"('powerless', 'powerful')",-0.3309166,-0.4121144,-0.0811978
84,0.28723267,0.27602655,"('inferior', 'superior')",0.2872327,0.2760265,-0.0112062
85,-0.18081063,-0.23372713,"('insignificant', 'prestigious')",-0.1808106,-0.2337271,-0.0529165
86,-1.6317668,-1.8275225,"('uninfluential', 'influential')",-1.6317668,-1.8275225,-0.1957557
87,0.2917636,0.2590836,"('unsuccessful', 'successful')",0.2917636,0.2590836,-0.03268
88,-0.1347079,-0.44978294,"('low', 'eminent')",-0.1347079,-0.4497829,-0.315075
