,deep_male,deep_female,tuple,average_male,average_female,female-male
35,-0.78546107,-0.8941451,"('corrupt', 'incorrupt')",-0.7854611,-0.8941451,-0.108684
36,-0.5319587,-0.6062583,"('hostile', 'amicable')",-0.5319587,-0.6062583,-0.0742996
37,1.3222061,1.176313,"('fake', 'genuine')",1.3222061,1.176313,-0.1458931
38,0.29624462,0.3820595,"('untruthful', 'truthful')",0.2962446,0.3820595,0.0858149
39,0.17209746,0.17100717,"('exploitative', 'cooperative')",0.1720975,0.1710072,-0.0010903
40,-0.6139026,-0.817519,"('stingy', 'generous')",-0.6139026,-0.817519,-0.2036164
41,-0.060434625,-0.1516873,"('unforgiving', 'forgiving')",-0.0604346,-0.1516873,-0.0912527
42,-2.147787,-2.1660721,"('unreliable', 'reliable')",-2.1477871,-2.1660721,-0.018285
43,0.7753053,0.87204593,"('irresponsible', 'responsible')",0.7753053,0.8720459,0.0967406
44,-1.7444938,-1.9440657,"('prejudiced', 'unprejudiced')",-1.7444938,-1.9440657,-0.1995719
45,0.3173707,0.37723088,"('incompetent', 'competent')",0.3173707,0.3772309,0.0598602
46,-0.926233,-0.7812084,"('uncompetitive', 'competitive')",-0.926233,-0.7812084,0.1450246
47,4.9566083,5.1155844,"('stupid', 'smart')",4.9566083,5.1155844,0.1589761
48,0.5244,0.50148803,"('unintelligent', 'intelligent')",0.5244,0.501488,-0.022912
49,0.3620369,0.56180304,"('unable', 'able')",0.3620369,0.561803,0.1997661
50,0.018645056,0.032563057,"('clumsy', 'skillful')",0.0186451,0.0325631,0.013918
51,0.951285,0.89685893,"('uneducated', 'educated')",0.951285,0.8968589,-0.0544261
52,0.32405603,0.30584994,"('irrational', 'rational')",0.324056,0.3058499,-0.0182061
53,0.35398623,0.33166665,"('uncreative', 'creative')",0.3539862,0.3316666,-0.0223196
54,1.4267058,1.742854,"('incapable', 'capable')",1.4267058,1.742854,0.3161482
55,0.9309444,0.998528,"('incompetent', 'clever')",0.9309444,0.998528,0.0675836
56,0.36016902,0.4688426,"('impractical', 'practical')",0.360169,0.4688426,0.1086736
57,-2.2934337,-2.2972531,"('unimaginative', 'imaginative')",-2.2934337,-2.2972531,-0.0038194
58,0.14691408,0.08581923,"('undiscriminating', 'discriminating')",0.1469141,0.0858192,-0.0610949
59,0.5026465,0.5709262,"('foolish', 'wise')",0.5026465,0.5709262,0.0682797
60,0.20547727,0.22762732,"('inefficient', 'efficient')",0.2054773,0.2276273,0.02215
61,0.43717864,0.3625028,"('illogical', 'logical')",0.4371786,0.3625028,-0.0746758
62,1.2703543,1.4627643,"('incompetent', 'brilliant')",1.2703543,1.4627643,0.19241
63,0.758851,0.95227486,"('unperceptive', 'insightful')",0.758851,0.9522749,0.1934239
64,-6.1669517,-6.00464,"('shy', 'confident')",-6.1669517,-6.0046401,0.1623116
65,0.21022049,0.29409575,"('insecure', 'secure')",0.2102205,0.2940958,0.0838753
66,-0.03553254,0.051575728,"('inactive', 'active')",-0.0355325,0.0515757,0.0871082
67,-0.8557267,-0.89729285,"('doubtful', 'determined')",-0.8557267,-0.8972929,-0.0415662
68,-0.4930656,-0.38922092,"('dependent', 'independent')",-0.4930656,-0.3892209,0.1038447
69,-1.564939,-1.5157405,"('lazy', 'industrious')",-1.564939,-1.5157405,0.0491985
70,1.2982411,1.3585445,"('lethargic', 'energetic')",1.2982411,1.3585445,0.0603034
71,0.6870385,0.8771852,"('diffident', 'self-confident')",0.6870385,0.8771852,0.1901467
72,0.9688018,1.0923972,"('unambitious', 'ambitious')",0.9688018,1.0923972,0.1235954
73,-2.2039404,-2.176664,"('helpless', 'self-reliant')",-2.2039404,-2.1766641,0.0272763
74,0.3644881,0.23328689,"('undedicated', 'dedicated')",0.3644881,0.2332869,-0.1312012
75,-0.7607809,-0.6233547,"('meek', 'impulsive')",-0.7607809,-0.6233547,0.1374262
76,0.2213221,0.14724465,"('anxious', 'daring')",0.2213221,0.1472446,-0.0740775
77,-1.356561,-1.1273844,"('unmotivated', 'motivated')",-1.3565609,-1.1273844,0.2291765
78,-0.60018265,-0.47639933,"('nonresilient', 'resilient')",-0.6001827,-0.4763993,0.1237834
79,0.0041884556,0.04346725,"('wavering', 'unwavering')",0.0041885,0.0434672,0.0392787
80,-0.24510553,-0.27895066,"('dominated', 'dominating')",-0.2451055,-0.2789507,-0.0338452
81,-0.43548056,-0.41706303,"('submissive', 'aggressive')",-0.4354806,-0.417063,0.0184176
82,6.5442247,6.7422056,"('poor', 'rich')",6.5442247,6.7422056,0.1979809
83,-0.4703326,-0.42029274,"('powerless', 'powerful')",-0.4703326,-0.4202927,0.0500399
84,0.30865315,0.27090156,"('inferior', 'superior')",0.3086531,0.2709016,-0.0377515
85,-0.5750133,-0.76685673,"('insignificant', 'prestigious')",-0.5750133,-0.7668567,-0.1918434
86,0.8007585,0.8360728,"('uninfluential', 'influential')",0.8007585,0.8360728,0.0353143
87,0.813173,0.9725571,"('unsuccessful', 'successful')",0.813173,0.9725571,0.1593841
88,0.12289491,0.19463748,"('low', 'eminent')",0.1228949,0.1946375,0.0717426
