,tsunami_male,tsunami_female,tuple,average_male,average_female,female-male
44,-1.471123,-1.7113454,"('prejudiced', 'unprejudiced')",-1.471123,-1.7113454,-0.2402224
45,0.48565224,0.4680706,"('incompetent', 'competent')",0.4856522,0.4680706,-0.0175816
46,-0.54543066,-0.5511777,"('uncompetitive', 'competitive')",-0.5454307,-0.5511777,-0.005747
47,4.759153,4.907577,"('stupid', 'smart')",4.7591529,4.907577,0.1484241
48,0.6492321,0.58114976,"('unintelligent', 'intelligent')",0.6492321,0.5811498,-0.0680823
49,0.26410443,0.42462128,"('unable', 'able')",0.2641044,0.4246213,0.1605169
50,-0.12633538,-0.03726474,"('clumsy', 'skillful')",-0.1263354,-0.0372647,0.0890707
51,1.0789961,1.0538268,"('uneducated', 'educated')",1.0789961,1.0538268,-0.0251693
52,-0.26176253,-0.1855244,"('irrational', 'rational')",-0.2617625,-0.1855244,0.0762381
53,-0.20388909,-0.22586375,"('uncreative', 'creative')",-0.2038891,-0.2258638,-0.0219747
54,1.059005,1.3797305,"('incapable', 'capable')",1.059005,1.3797305,0.3207255
55,1.157201,1.1514888,"('incompetent', 'clever')",1.1572011,1.1514888,-0.0057123
56,0.5918187,0.72644705,"('impractical', 'practical')",0.5918187,0.726447,0.1346283
57,-2.1695237,-2.3142717,"('unimaginative', 'imaginative')",-2.1695237,-2.3142717,-0.144748
58,0.22332588,0.16939156,"('undiscriminating', 'discriminating')",0.2233259,0.1693916,-0.0539343
59,0.04115776,0.13565978,"('foolish', 'wise')",0.0411578,0.1356598,0.094502
60,0.63301057,0.6505298,"('inefficient', 'efficient')",0.6330106,0.6505298,0.0175192
61,0.46690205,0.3502262,"('illogical', 'logical')",0.466902,0.3502262,-0.1166758
62,1.3822656,1.5985386,"('incompetent', 'brilliant')",1.3822656,1.5985386,0.216273
63,0.65640527,0.83435524,"('unperceptive', 'insightful')",0.6564053,0.8343552,0.1779499
64,-5.9009666,-5.8178935,"('shy', 'confident')",-5.9009666,-5.8178935,0.0830731
65,0.5620379,0.5905005,"('insecure', 'secure')",0.5620379,0.5905005,0.0284626
66,-0.35680375,-0.40520597,"('inactive', 'active')",-0.3568037,-0.405206,-0.0484023
67,-0.84184027,-0.9004135,"('doubtful', 'determined')",-0.8418403,-0.9004135,-0.0585732
68,-0.5515725,-0.41789797,"('dependent', 'independent')",-0.5515725,-0.417898,0.1336745
69,-1.8868622,-1.817254,"('lazy', 'industrious')",-1.8868622,-1.8172539,0.0696083
70,1.6791433,1.645041,"('lethargic', 'energetic')",1.6791433,1.645041,-0.0341023
71,0.24999143,0.47249663,"('diffident', 'self-confident')",0.2499914,0.4724966,0.2225052
72,0.963561,1.1533033,"('unambitious', 'ambitious')",0.963561,1.1533033,0.1897423
73,-2.501089,-2.348999,"('helpless', 'self-reliant')",-2.5010891,-2.348999,0.1520901
74,0.4254541,0.27969646,"('undedicated', 'dedicated')",0.4254541,0.2796965,-0.1457576
75,-0.95869917,-0.8181893,"('meek', 'impulsive')",-0.9586992,-0.8181893,0.1405099
76,0.55743766,0.3995977,"('anxious', 'daring')",0.5574377,0.3995977,-0.15784
77,-1.3724761,-1.1779869,"('unmotivated', 'motivated')",-1.3724761,-1.1779869,0.1944892
78,-0.84063697,-0.7629372,"('nonresilient', 'resilient')",-0.840637,-0.7629372,0.0776998
79,-0.22860351,-0.140425,"('wavering', 'unwavering')",-0.2286035,-0.140425,0.0881785
80,0.36155027,0.24209522,"('dominated', 'dominating')",0.3615503,0.2420952,-0.1194551
81,0.17567122,0.071998954,"('submissive', 'aggressive')",0.1756712,0.071999,-0.1036722
82,6.116785,6.3674493,"('poor', 'rich')",6.116785,6.3674493,0.2506643
83,-0.36386034,-0.29593682,"('powerless', 'powerful')",-0.3638603,-0.2959368,0.0679235
84,-0.00969841,0.056509074,"('inferior', 'superior')",-0.0096984,0.0565091,0.0662075
85,-1.0670025,-1.1872793,"('insignificant', 'prestigious')",-1.0670025,-1.1872793,-0.1202768
86,0.96203953,0.93067604,"('uninfluential', 'influential')",0.9620395,0.930676,-0.0313635
87,0.5330888,0.72727764,"('unsuccessful', 'successful')",0.5330888,0.7272776,0.1941888
88,0.2512843,0.27561685,"('low', 'eminent')",0.2512843,0.2756169,0.0243326
