,tracksuit_male,tracksuit_female,tuple,average_male,average_female,female-male
65,1.1715938,1.1107631,"('insecure', 'secure')",1.1715938,1.1107631,-0.0608307
66,-0.51818573,-0.5771511,"('inactive', 'active')",-0.5181857,-0.5771511,-0.0589654
67,-0.11555006,-0.11444082,"('doubtful', 'determined')",-0.1155501,-0.1144408,0.0011093
68,-0.67506206,-0.7035726,"('dependent', 'independent')",-0.6750621,-0.7035726,-0.0285105
69,-1.0138885,-0.92139864,"('lazy', 'industrious')",-1.0138885,-0.9213986,0.0924899
70,1.2612668,1.189701,"('lethargic', 'energetic')",1.2612668,1.189701,-0.0715658
71,0.20549776,0.24213932,"('diffident', 'self-confident')",0.2054978,0.2421393,0.0366415
72,0.7960262,0.8289084,"('unambitious', 'ambitious')",0.7960262,0.8289084,0.0328822
73,-1.9805672,-1.82135,"('helpless', 'self-reliant')",-1.9805672,-1.82135,0.1592172
74,0.07908495,0.044653222,"('undedicated', 'dedicated')",0.0790849,0.0446532,-0.0344317
75,-0.5707631,-0.4983619,"('meek', 'impulsive')",-0.5707631,-0.4983619,0.0724012
76,0.37556797,0.34286535,"('anxious', 'daring')",0.375568,0.3428653,-0.0327027
77,-0.5099237,-0.5142574,"('unmotivated', 'motivated')",-0.5099237,-0.5142574,-0.0043337
78,-0.5368409,-0.56745815,"('nonresilient', 'resilient')",-0.5368409,-0.5674582,-0.0306173
79,-0.90986097,-0.9395696,"('wavering', 'unwavering')",-0.909861,-0.9395696,-0.0297086
80,0.3389954,0.31509402,"('dominated', 'dominating')",0.3389954,0.315094,-0.0239014
81,0.7247186,0.66912615,"('submissive', 'aggressive')",0.7247186,0.6691262,-0.0555924
82,3.3841376,3.450149,"('poor', 'rich')",3.3841376,3.4501491,0.0660115
83,-0.15156823,-0.21177459,"('powerless', 'powerful')",-0.1515682,-0.2117746,-0.0602064
84,-0.1573804,-0.119665995,"('inferior', 'superior')",-0.1573804,-0.119666,0.0377144
85,-0.9962271,-0.98114073,"('insignificant', 'prestigious')",-0.9962271,-0.9811407,0.0150864
86,0.3429688,0.1731525,"('uninfluential', 'influential')",0.3429688,0.1731525,-0.1698163
87,0.0068881717,0.113593176,"('unsuccessful', 'successful')",0.0068882,0.1135932,0.106705
88,-0.26862037,-0.31185168,"('low', 'eminent')",-0.2686204,-0.3118517,-0.0432313
