,device_male,device_female,tuple,average_male,average_female,female-male
53,0.07666156,0.07983764,"('uncreative', 'creative')",0.0766616,0.0798376,0.003176
54,0.4987935,0.5929317,"('incapable', 'capable')",0.4987935,0.5929317,0.0941382
55,0.8516054,1.0630461,"('incompetent', 'clever')",0.8516054,1.0630461,0.2114407
56,0.67133355,0.7284311,"('impractical', 'practical')",0.6713336,0.7284311,0.0570975
57,-2.6192076,-2.6716077,"('unimaginative', 'imaginative')",-2.6192076,-2.6716077,-0.0524001
58,0.17851326,0.12264575,"('undiscriminating', 'discriminating')",0.1785133,0.1226458,-0.0558675
59,-0.5366427,-0.63488567,"('foolish', 'wise')",-0.5366427,-0.6348857,-0.098243
60,0.8704758,1.3278615,"('inefficient', 'efficient')",0.8704758,1.3278615,0.4573857
61,0.24046722,0.18616623,"('illogical', 'logical')",0.2404672,0.1861662,-0.054301
62,0.8563972,1.0862507,"('incompetent', 'brilliant')",0.8563972,1.0862507,0.2298535
63,-0.010355167,0.17278774,"('unperceptive', 'insightful')",-0.0103552,0.1727877,0.1831429
64,-6.342156,-6.421697,"('shy', 'confident')",-6.3421559,-6.4216971,-0.0795412
65,0.3593153,0.52010864,"('insecure', 'secure')",0.3593153,0.5201086,0.1607933
66,-0.479914,-0.7535895,"('inactive', 'active')",-0.479914,-0.7535895,-0.2736755
67,-0.07964504,-0.020327492,"('doubtful', 'determined')",-0.079645,-0.0203275,0.0593175
68,-1.1134938,-0.9152659,"('dependent', 'independent')",-1.1134938,-0.9152659,0.1982279
69,-2.0726993,-2.2708263,"('lazy', 'industrious')",-2.0726993,-2.2708263,-0.198127
70,1.0787618,1.075443,"('lethargic', 'energetic')",1.0787618,1.075443,-0.0033188
71,0.2418723,0.1807134,"('diffident', 'self-confident')",0.2418723,0.1807134,-0.0611589
72,0.8272307,0.9646283,"('unambitious', 'ambitious')",0.8272307,0.9646283,0.1373976
73,-3.0771854,-3.0702364,"('helpless', 'self-reliant')",-3.0771854,-3.0702364,0.006949
74,0.28634515,0.1546345,"('undedicated', 'dedicated')",0.2863452,0.1546345,-0.1317107
75,-1.0794951,-1.115538,"('meek', 'impulsive')",-1.0794951,-1.115538,-0.0360429
76,0.48387647,0.73676515,"('anxious', 'daring')",0.4838765,0.7367651,0.2528886
77,-1.4461079,-1.1817544,"('unmotivated', 'motivated')",-1.4461079,-1.1817544,0.2643535
78,-0.62722516,-0.5933216,"('nonresilient', 'resilient')",-0.6272252,-0.5933216,0.0339036
79,-0.8826999,-0.992313,"('wavering', 'unwavering')",-0.8826999,-0.992313,-0.1096131
80,0.12884232,0.09286304,"('dominated', 'dominating')",0.1288423,0.092863,-0.0359793
81,0.074429214,0.29441008,"('submissive', 'aggressive')",0.0744292,0.2944101,0.2199809
82,6.057718,6.217069,"('poor', 'rich')",6.0577178,6.2170691,0.1593513
83,-0.19819441,-0.12187162,"('powerless', 'powerful')",-0.1981944,-0.1218716,0.0763228
84,0.43087286,0.44555533,"('inferior', 'superior')",0.4308729,0.4455553,0.0146824
85,-1.1191705,-1.2684379,"('insignificant', 'prestigious')",-1.1191705,-1.2684379,-0.1492674
86,0.45111498,0.37204272,"('uninfluential', 'influential')",0.451115,0.3720427,-0.0790723
87,-0.19595961,-0.24696964,"('unsuccessful', 'successful')",-0.1959596,-0.2469696,-0.05101
88,0.18422207,0.20928656,"('low', 'eminent')",0.1842221,0.2092866,0.0250645
