,amerisourcebergen_male,amerisourcebergen_female,tuple,corp_male,corp_female,average_male,average_female,female-male
53,-1.2921011,-1.3297315,"('uncreative', 'creative')",0.7283388,0.6171113,-0.2818812,-0.3563101,-0.0744289
54,-0.31965932,-0.42016003,"('incapable', 'capable')",0.8675318,0.89265406,0.2739362,0.236247,-0.0376892
55,-0.5215169,-0.4397197,"('incompetent', 'clever')",-0.2493207,-0.14917798,-0.3854188,-0.2944489,0.0909699
56,0.3247511,0.4062431,"('impractical', 'practical')",-0.63508517,-0.5263847,-0.155167,-0.0600708,0.0950962
57,-0.8288135,-0.8310954,"('unimaginative', 'imaginative')",-3.246002,-3.2240229,-2.0374076,-2.027559,0.0098486
58,-0.93749654,-0.9603267,"('undiscriminating', 'discriminating')",-0.070261,-0.1252583,-0.5038788,-0.5427925,-0.0389137
59,0.02230987,-0.025061943,"('foolish', 'wise')",0.6301399,0.59310055,0.3262249,0.2840193,-0.0422056
60,0.17447113,0.35894072,"('inefficient', 'efficient')",-0.71298283,-0.48601085,-0.2692558,-0.0635351,0.2057207
61,-0.48799437,-0.5719819,"('illogical', 'logical')",0.37691486,0.2512626,-0.0555398,-0.1603597,-0.1048199
62,-0.27048242,-0.17752127,"('incompetent', 'brilliant')",-0.02015005,0.16563836,-0.1453162,-0.0059415,0.1393747
63,-0.91808885,-0.8820046,"('unperceptive', 'insightful')",-0.15736338,-0.09201372,-0.5377261,-0.4870092,0.0507169
64,0.2583191,0.2601636,"('shy', 'confident')",-6.694215,-6.7593675,-3.217948,-3.2496018,-0.0316538
65,-0.062499672,-0.030255567,"('insecure', 'secure')",-0.511229,-0.38008952,-0.2868643,-0.2051725,0.0816918
66,0.18297261,0.10132392,"('inactive', 'active')",0.25624403,0.20817704,0.2196083,0.1547505,-0.0648578
67,0.53847355,0.562407,"('doubtful', 'determined')",-0.3509342,-0.31686255,0.0937697,0.1227722,0.0290025
68,-0.091837555,-0.11671035,"('dependent', 'independent')",-1.3828969,-1.4053729,-0.7373672,-0.7610416,-0.0236744
69,1.5271537,1.4742439,"('lazy', 'industrious')",0.0002531074,-0.052263632,0.7637034,0.7109901,-0.0527133
70,-0.5986672,-0.47116205,"('lethargic', 'energetic')",-0.31565338,-0.19910632,-0.4571603,-0.3351342,0.1220261
71,-0.40121636,-0.47997397,"('diffident', 'self-confident')",0.468892,0.42167073,0.0338378,-0.0291516,-0.0629894
72,-0.8951205,-0.9358095,"('unambitious', 'ambitious')",-0.5994288,-0.6075307,-0.7472746,-0.7716701,-0.0243955
73,0.89289737,0.85640717,"('helpless', 'self-reliant')",-3.1030502,-3.1386497,-1.1050764,-1.1411213,-0.0360449
74,-0.64011514,-0.5409459,"('undedicated', 'dedicated')",-0.5421798,-0.52851194,-0.5911475,-0.5347289,0.0564186
75,0.29171896,0.21471164,"('meek', 'impulsive')",-0.585646,-0.54502106,-0.1469635,-0.1651547,-0.0181912
76,0.46989125,0.6322221,"('anxious', 'daring')",-0.63867426,-0.43991506,-0.0843915,0.0961535,0.180545
77,-0.55573905,-0.5521888,"('unmotivated', 'motivated')",-1.3968403,-1.3235688,-0.9762897,-0.9378788,0.0384109
78,-0.5616594,-0.53815305,"('nonresilient', 'resilient')",-0.14437792,-0.18619028,-0.3530186,-0.3621716,-0.009153
79,-0.33319494,-0.4288983,"('wavering', 'unwavering')",-0.20934144,-0.24043725,-0.2712682,-0.3346678,-0.0633996
80,0.48599884,0.5028737,"('dominated', 'dominating')",-1.3489008,-1.1646439,-0.431451,-0.3308851,0.1005659
81,-0.31611943,-0.34847927,"('submissive', 'aggressive')",-1.3831897,-1.2108946,-0.8496546,-0.7796869,0.0699677
82,-0.3960299,-0.35431945,"('poor', 'rich')",6.143837,6.2080665,2.8739035,2.9268734,0.0529699
83,-0.2902555,-0.28572944,"('powerless', 'powerful')",-1.0205894,-1.0138048,-0.6554224,-0.6497671,0.0056553
84,-0.06973212,-0.14275847,"('inferior', 'superior')",0.480411,0.45536354,0.2053394,0.1563025,-0.0490369
85,-0.1735683,-0.3714683,"('insignificant', 'prestigious')",0.4624265,0.31422305,0.1444291,-0.0286226,-0.1730517
86,-2.0945828,-2.1578171,"('uninfluential', 'influential')",-1.0372058,-1.1294386,-1.5658944,-1.6436279,-0.0777335
87,-0.09238679,-0.19311008,"('unsuccessful', 'successful')",0.4572067,0.5128121,0.18241,0.159851,-0.022559
88,-0.6751084,-0.69804114,"('low', 'eminent')",-0.57083213,-0.53462493,-0.6229702,-0.616333,0.0066372
