,universe_male,universe_female,tuple,average_male,average_female,female-male
28,1.2068061,1.1677291,"('disloyal', 'loyal')",1.2068061,1.1677291,-0.039077
29,-0.47945365,-0.6260754,"('unfair', 'fair')",-0.4794537,-0.6260754,-0.1466217
30,0.8167725,0.8856372,"('intolerant', 'tolerant')",0.8167725,0.8856372,0.0688647
31,-1.6648971,-1.780056,"('evil', 'good')",-1.6648971,-1.780056,-0.1151589
32,1.1999692,1.1630099,"('unkind', 'kind')",1.1999692,1.1630099,-0.0369593
33,-0.5655695,-0.5874711,"('wrong', 'right')",-0.5655695,-0.5874711,-0.0219016
34,4.5256667,4.7691994,"('mean', 'honorable')",4.5256667,4.7691994,0.2435327
35,-1.1551381,-1.3378862,"('corrupt', 'incorrupt')",-1.1551381,-1.3378862,-0.1827481
36,-0.9146615,-1.0043681,"('hostile', 'amicable')",-0.9146615,-1.0043681,-0.0897066
37,0.93930984,0.91839427,"('fake', 'genuine')",0.9393098,0.9183943,-0.0209155
38,-0.36007094,-0.23307434,"('untruthful', 'truthful')",-0.3600709,-0.2330743,0.1269966
39,0.26257384,0.25731698,"('exploitative', 'cooperative')",0.2625738,0.257317,-0.0052568
40,-1.1180054,-1.4154516,"('stingy', 'generous')",-1.1180054,-1.4154516,-0.2974462
41,0.2504005,0.18831505,"('unforgiving', 'forgiving')",0.2504005,0.188315,-0.0620855
42,-1.8884996,-1.9872593,"('unreliable', 'reliable')",-1.8884996,-1.9872593,-0.0987597
43,1.2093278,1.288517,"('irresponsible', 'responsible')",1.2093278,1.288517,0.0791892
44,-0.93518853,-0.8934724,"('prejudiced', 'unprejudiced')",-0.9351885,-0.8934724,0.0417161
45,0.090642914,0.07183315,"('incompetent', 'competent')",0.0906429,0.0718331,-0.0188098
46,-0.2977486,-0.34112737,"('uncompetitive', 'competitive')",-0.2977486,-0.3411274,-0.0433788
47,4.887067,5.096483,"('stupid', 'smart')",4.8870668,5.0964832,0.2094164
48,0.8089928,0.77506113,"('unintelligent', 'intelligent')",0.8089928,0.7750611,-0.0339317
49,0.10905556,0.33084774,"('unable', 'able')",0.1090556,0.3308477,0.2217921
50,-0.14784351,-0.16535558,"('clumsy', 'skillful')",-0.1478435,-0.1653556,-0.0175121
51,0.32412106,0.24459799,"('uneducated', 'educated')",0.3241211,0.244598,-0.0795231
52,-0.63574564,-0.74779874,"('irrational', 'rational')",-0.6357456,-0.7477987,-0.1120531
53,0.28487748,0.27890044,"('uncreative', 'creative')",0.2848775,0.2789004,-0.0059771
54,0.8223996,0.9613285,"('incapable', 'capable')",0.8223996,0.9613285,0.1389289
55,0.91651577,0.90259314,"('incompetent', 'clever')",0.9165158,0.9025931,-0.0139227
56,0.4342639,0.3946957,"('impractical', 'practical')",0.4342639,0.3946957,-0.0395682
57,-2.4706726,-2.4844449,"('unimaginative', 'imaginative')",-2.4706726,-2.4844449,-0.0137723
58,0.09159074,-0.016779602,"('undiscriminating', 'discriminating')",0.0915907,-0.0167796,-0.1083703
59,-0.16681577,-0.16148883,"('foolish', 'wise')",-0.1668158,-0.1614888,0.005327
60,0.932875,1.09819,"('inefficient', 'efficient')",0.932875,1.0981899,0.1653149
61,0.44200677,0.31089407,"('illogical', 'logical')",0.4420068,0.3108941,-0.1311127
62,0.783525,0.946791,"('incompetent', 'brilliant')",0.783525,0.946791,0.163266
63,0.31868672,0.3671542,"('unperceptive', 'insightful')",0.3186867,0.3671542,0.0484675
64,-6.1894646,-6.259747,"('shy', 'confident')",-6.1894646,-6.259747,-0.0702824
65,0.7383958,0.66872025,"('insecure', 'secure')",0.7383958,0.6687202,-0.0696756
66,-0.40627933,-0.5322914,"('inactive', 'active')",-0.4062793,-0.5322914,-0.1260121
67,-0.51217437,-0.37862653,"('doubtful', 'determined')",-0.5121744,-0.3786265,0.1335479
68,-0.37952286,-0.43250108,"('dependent', 'independent')",-0.3795229,-0.4325011,-0.0529782
69,-2.233242,-2.2578917,"('lazy', 'industrious')",-2.233242,-2.2578917,-0.0246497
70,1.3171577,1.2139432,"('lethargic', 'energetic')",1.3171577,1.2139432,-0.1032145
71,0.42927644,0.41562146,"('diffident', 'self-confident')",0.4292764,0.4156215,-0.0136549
72,1.0646685,1.198367,"('unambitious', 'ambitious')",1.0646685,1.198367,0.1336985
73,-3.040591,-3.0482645,"('helpless', 'self-reliant')",-3.040591,-3.0482645,-0.0076735
74,0.16586131,0.014908291,"('undedicated', 'dedicated')",0.1658613,0.0149083,-0.150953
75,-1.1452308,-1.0149657,"('meek', 'impulsive')",-1.1452308,-1.0149657,0.1302651
76,0.9888859,0.97971916,"('anxious', 'daring')",0.9888859,0.9797192,-0.0091667
77,-1.320426,-1.1132991,"('unmotivated', 'motivated')",-1.320426,-1.1132991,0.2071269
78,-0.5250955,-0.4679235,"('nonresilient', 'resilient')",-0.5250955,-0.4679235,0.057172
79,-0.65326816,-0.6397144,"('wavering', 'unwavering')",-0.6532682,-0.6397144,0.0135538
80,-0.27177042,-0.3698875,"('dominated', 'dominating')",-0.2717704,-0.3698875,-0.0981171
81,0.08000899,0.15984713,"('submissive', 'aggressive')",0.080009,0.1598471,0.0798381
82,6.243236,6.44547,"('poor', 'rich')",6.2432361,6.4454699,0.2022338
83,-0.39198378,-0.36427385,"('powerless', 'powerful')",-0.3919838,-0.3642738,0.02771
84,0.5659731,0.594296,"('inferior', 'superior')",0.5659731,0.594296,0.0283229
85,-0.9488324,-1.0759889,"('insignificant', 'prestigious')",-0.9488324,-1.0759889,-0.1271565
86,0.386747,0.3442942,"('uninfluential', 'influential')",0.386747,0.3442942,-0.0424528
87,-0.274794,-0.26153493,"('unsuccessful', 'successful')",-0.274794,-0.2615349,0.0132591
88,0.21792883,0.23108743,"('low', 'eminent')",0.2179288,0.2310874,0.0131586
