,panther_male,panther_female,tuple,average_male,average_female,female-male
23,6.1723385,6.1432834,"('insincere', 'sincere')",6.1723385,6.1432834,-0.0290551
24,1.5255334,1.5344398,"('dishonest', 'honest')",1.5255334,1.5344398,0.0089064
25,0.54522943,0.46134284,"('egoistic', 'altruistic')",0.5452294,0.4613428,-0.0838866
26,0.1423735,0.00882658,"('hardhearted', 'benevolent')",0.1423735,0.0088266,-0.1335469
27,1.6221231,1.464785,"('hardhearted', 'softhearted')",1.6221231,1.464785,-0.1573381
28,1.182938,1.2151557,"('disloyal', 'loyal')",1.182938,1.2151557,0.0322177
29,-0.4991294,-0.63524944,"('unfair', 'fair')",-0.4991294,-0.6352494,-0.13612
30,0.87542874,0.827848,"('intolerant', 'tolerant')",0.8754287,0.827848,-0.0475807
31,-1.7067808,-1.6429315,"('evil', 'good')",-1.7067808,-1.6429315,0.0638493
32,1.1681292,1.1120485,"('unkind', 'kind')",1.1681292,1.1120485,-0.0560807
33,-0.287466,-0.27815336,"('wrong', 'right')",-0.287466,-0.2781534,0.0093126
34,4.6052146,4.7938757,"('mean', 'honorable')",4.6052146,4.7938757,0.1886611
35,-1.0095458,-1.120307,"('corrupt', 'incorrupt')",-1.0095458,-1.120307,-0.1107612
36,-0.7902481,-0.81476855,"('hostile', 'amicable')",-0.7902481,-0.8147686,-0.0245205
37,1.1241349,1.1125824,"('fake', 'genuine')",1.1241349,1.1125824,-0.0115525
38,-0.058506146,0.04930336,"('untruthful', 'truthful')",-0.0585061,0.0493034,0.1078095
39,-0.20418909,-0.27129224,"('exploitative', 'cooperative')",-0.2041891,-0.2712922,-0.0671031
40,-1.8101614,-2.0691702,"('stingy', 'generous')",-1.8101614,-2.0691702,-0.2590088
41,0.024978554,0.054909494,"('unforgiving', 'forgiving')",0.0249786,0.0549095,0.0299309
42,-2.1558526,-2.14544,"('unreliable', 'reliable')",-2.1558526,-2.1454401,0.0104125
43,1.1660705,1.199179,"('irresponsible', 'responsible')",1.1660705,1.1991791,0.0331086
44,-1.1640308,-1.2740568,"('prejudiced', 'unprejudiced')",-1.1640308,-1.2740568,-0.110026
45,0.008200239,0.023517083,"('incompetent', 'competent')",0.0082002,0.0235171,0.0153169
46,-0.5445894,-0.53128314,"('uncompetitive', 'competitive')",-0.5445894,-0.5312831,0.0133063
47,4.9186215,5.1044774,"('stupid', 'smart')",4.9186215,5.1044774,0.1858559
48,0.6512135,0.5333712,"('unintelligent', 'intelligent')",0.6512135,0.5333712,-0.1178423
49,0.30954096,0.49417853,"('unable', 'able')",0.309541,0.4941785,0.1846375
50,0.018387638,0.023772411,"('clumsy', 'skillful')",0.0183876,0.0237724,0.0053848
51,0.44867092,0.412787,"('uneducated', 'educated')",0.4486709,0.412787,-0.0358839
52,-0.27232507,-0.32159472,"('irrational', 'rational')",-0.2723251,-0.3215947,-0.0492696
53,0.068776056,0.063062936,"('uncreative', 'creative')",0.0687761,0.0630629,-0.0057132
54,1.2374626,1.4505733,"('incapable', 'capable')",1.2374626,1.4505733,0.2131107
55,0.37350056,0.31966466,"('incompetent', 'clever')",0.3735006,0.3196647,-0.0538359
56,0.6162196,0.600798,"('impractical', 'practical')",0.6162196,0.600798,-0.0154216
57,-2.5810015,-2.5345693,"('unimaginative', 'imaginative')",-2.5810015,-2.5345693,0.0464322
58,-0.13508135,-0.16899031,"('undiscriminating', 'discriminating')",-0.1350814,-0.1689903,-0.0339089
59,0.07946873,0.15931961,"('foolish', 'wise')",0.0794687,0.1593196,0.0798509
60,0.7835169,0.7623211,"('inefficient', 'efficient')",0.7835169,0.7623211,-0.0211958
61,0.07776242,-0.11511227,"('illogical', 'logical')",0.0777624,-0.1151123,-0.1928747
62,0.9819895,0.9888197,"('incompetent', 'brilliant')",0.9819895,0.9888197,0.0068302
63,0.4993483,0.5384849,"('unperceptive', 'insightful')",0.4993483,0.5384849,0.0391366
64,-5.923192,-5.8747582,"('shy', 'confident')",-5.923192,-5.8747582,0.0484338
65,0.31134573,0.28599232,"('insecure', 'secure')",0.3113457,0.2859923,-0.0253534
66,-0.018186603,-0.042493135,"('inactive', 'active')",-0.0181866,-0.0424931,-0.0243065
67,-0.18861467,-0.19032204,"('doubtful', 'determined')",-0.1886147,-0.190322,-0.0017073
68,-0.43116078,-0.4424889,"('dependent', 'independent')",-0.4311608,-0.4424889,-0.0113281
69,-1.9146221,-1.8785986,"('lazy', 'industrious')",-1.9146221,-1.8785986,0.0360235
70,1.0963184,1.1176368,"('lethargic', 'energetic')",1.0963184,1.1176368,0.0213184
71,0.13866872,0.18815765,"('diffident', 'self-confident')",0.1386687,0.1881576,0.0494889
72,0.8285021,0.8869463,"('unambitious', 'ambitious')",0.8285021,0.8869463,0.0584442
73,-3.0555243,-2.997035,"('helpless', 'self-reliant')",-3.0555243,-2.997035,0.0584893
74,0.11144079,-0.019634277,"('undedicated', 'dedicated')",0.1114408,-0.0196343,-0.1310751
75,-0.7755206,-0.5659431,"('meek', 'impulsive')",-0.7755206,-0.5659431,0.2095775
76,0.618733,0.5397448,"('anxious', 'daring')",0.618733,0.5397448,-0.0789882
77,-1.2410394,-1.120466,"('unmotivated', 'motivated')",-1.2410394,-1.120466,0.1205734
78,-0.55949616,-0.6374938,"('nonresilient', 'resilient')",-0.5594962,-0.6374938,-0.0779976
79,-0.18414575,0.019918097,"('wavering', 'unwavering')",-0.1841457,0.0199181,0.2040638
80,-0.54409426,-0.65116954,"('dominated', 'dominating')",-0.5440943,-0.6511695,-0.1070752
81,0.040973753,0.05181116,"('submissive', 'aggressive')",0.0409738,0.0518112,0.0108374
82,6.539823,6.6857634,"('poor', 'rich')",6.5398231,6.6857634,0.1459403
83,-0.41085312,-0.36193898,"('powerless', 'powerful')",-0.4108531,-0.361939,0.0489141
84,0.3375972,0.42747706,"('inferior', 'superior')",0.3375972,0.4274771,0.0898799
85,-0.81525993,-0.8403371,"('insignificant', 'prestigious')",-0.8152599,-0.8403371,-0.0250772
86,0.40359044,0.45491612,"('uninfluential', 'influential')",0.4035904,0.4549161,0.0513257
87,-0.10353953,-0.055300936,"('unsuccessful', 'successful')",-0.1035395,-0.0553009,0.0482386
88,0.23049352,0.27284914,"('low', 'eminent')",0.2304935,0.2728491,0.0423556
