,bassoon_male,bassoon_female,tuple,average_male,average_female,female-male
63,-0.26979527,-0.15138587,"('unperceptive', 'insightful')",-0.2697953,-0.1513859,0.1184094
64,-2.8773956,-2.9287312,"('shy', 'confident')",-2.8773956,-2.9287312,-0.0513356
65,0.11764544,0.34584832,"('insecure', 'secure')",0.1176454,0.3458483,0.2282029
66,0.044353932,-0.17113698,"('inactive', 'active')",0.0443539,-0.171137,-0.2154909
67,-0.029947858,0.09779432,"('doubtful', 'determined')",-0.0299479,0.0977943,0.1277422
68,-0.55174774,-0.5127734,"('dependent', 'independent')",-0.5517477,-0.5127734,0.0389743
69,0.004043523,-0.29968464,"('lazy', 'industrious')",0.0040435,-0.2996846,-0.3037281
70,0.053324908,0.28737426,"('lethargic', 'energetic')",0.0533249,0.2873743,0.2340494
71,0.6046121,0.5312556,"('diffident', 'self-confident')",0.6046121,0.5312556,-0.0733565
72,-0.57698977,-0.5181173,"('unambitious', 'ambitious')",-0.5769898,-0.5181173,0.0588725
73,-1.0217674,-1.1169498,"('helpless', 'self-reliant')",-1.0217674,-1.1169498,-0.0951824
74,0.8182261,0.8331084,"('undedicated', 'dedicated')",0.8182261,0.8331084,0.0148823
75,-0.009363223,-0.09185046,"('meek', 'impulsive')",-0.0093632,-0.0918505,-0.0824873
76,0.008056141,0.29624152,"('anxious', 'daring')",0.0080561,0.2962415,0.2881854
77,-0.6611451,-0.49215695,"('unmotivated', 'motivated')",-0.6611451,-0.492157,0.1689881
78,-0.77694416,-0.7911133,"('nonresilient', 'resilient')",-0.7769442,-0.7911133,-0.0141691
79,-0.109277986,-0.32221305,"('wavering', 'unwavering')",-0.109278,-0.3222131,-0.2129351
80,-0.49017224,-0.31637725,"('dominated', 'dominating')",-0.4901722,-0.3163773,0.1737949
81,-1.3498204,-1.0812484,"('submissive', 'aggressive')",-1.3498204,-1.0812484,0.268572
82,1.8697399,2.167,"('poor', 'rich')",1.8697399,2.1670001,0.2972602
83,-0.15630075,-0.111217946,"('powerless', 'powerful')",-0.1563008,-0.1112179,0.0450829
84,0.4186629,0.42148283,"('inferior', 'superior')",0.4186629,0.4214828,0.0028199
85,0.20481215,-0.18320572,"('insignificant', 'prestigious')",0.2048122,-0.1832057,-0.3880179
86,-0.39207044,-0.367873,"('uninfluential', 'influential')",-0.3920704,-0.367873,0.0241974
87,-0.74529445,-0.66549003,"('unsuccessful', 'successful')",-0.7452945,-0.66549,0.0798045
88,-0.74260455,-0.70996493,"('low', 'eminent')",-0.7426046,-0.7099649,0.0326397
