,loews_male,loews_female,tuple,corp_male,corp_female,average_male,average_female,female-male
39,0.9056327,0.93764013,"('exploitative', 'cooperative')",0.2599704,0.23601764,0.5828015,0.5868289,0.0040274
40,0.20591608,0.2275664,"('stingy', 'generous')",-1.536547,-1.508144,-0.6653154,-0.6402888,0.0250266
41,-0.11259514,-0.20761722,"('unforgiving', 'forgiving')",0.061561584,-0.003806293,-0.0255168,-0.1057118,-0.080195
42,0.68207115,0.6328135,"('unreliable', 'reliable')",-3.1503484,-3.1139529,-1.2341386,-1.2405697,-0.0064311
43,-0.50212926,-0.65637475,"('irresponsible', 'responsible')",0.76080245,0.6416141,0.1293366,-0.0073803,-0.1367169
44,-0.69590557,-0.6624383,"('prejudiced', 'unprejudiced')",-1.753804,-1.7290618,-1.2248547,-1.19575,0.0291047
45,-0.8527298,-1.0274923,"('incompetent', 'competent')",0.45381942,0.40503383,-0.1994552,-0.3112292,-0.111774
46,-0.92788374,-0.99849206,"('uncompetitive', 'competitive')",-0.78014547,-0.760408,-0.8540146,-0.87945,-0.0254354
47,0.27111882,0.2378363,"('stupid', 'smart')",5.508123,5.499712,2.8896208,2.8687742,-0.0208466
48,-1.1050662,-1.1146468,"('unintelligent', 'intelligent')",1.1206027,1.1436871,0.0077683,0.0145202,0.0067519
49,-0.587675,-0.46567875,"('unable', 'able')",-0.34698898,-0.22576305,-0.467332,-0.3457209,0.1216111
50,-0.12986827,-0.10363702,"('clumsy', 'skillful')",-0.15309933,-0.25519228,-0.1414838,-0.1794146,-0.0379308
51,-0.43947977,-0.6034519,"('uneducated', 'educated')",0.66748166,0.60792464,0.1140009,0.0022364,-0.1117645
52,-0.18800214,-0.16585615,"('irrational', 'rational')",-0.4429923,-0.4694205,-0.3154972,-0.3176383,-0.0021411
53,-1.3773408,-1.3702123,"('uncreative', 'creative')",0.34323293,0.20841806,-0.517054,-0.5808972,-0.0638432
54,-0.652761,-0.68466693,"('incapable', 'capable')",0.65955323,0.6041563,0.0033961,-0.0402553,-0.0436514
55,-0.7558681,-0.7932248,"('incompetent', 'clever')",0.6642246,0.69303226,-0.0458217,-0.0500963,-0.0042746
56,0.52953595,0.34312218,"('impractical', 'practical')",0.028411381,0.05470765,0.2789737,0.1989149,-0.0800588
57,-1.3268076,-1.4505671,"('unimaginative', 'imaginative')",-3.1575518,-3.263396,-2.2421796,-2.3569815,-0.1148019
58,0.073130794,0.0013791677,"('undiscriminating', 'discriminating')",0.3038861,0.21801211,0.1885084,0.1096956,-0.0788128
59,0.14591289,0.24997303,"('foolish', 'wise')",0.030557234,0.10701115,0.0882351,0.1784921,0.090257
60,-0.0077325758,-0.054576814,"('inefficient', 'efficient')",0.42525953,0.55305797,0.2087635,0.2492406,0.0404771
61,-0.8582289,-0.9928771,"('illogical', 'logical')",0.67459285,0.5527631,-0.091818,-0.220057,-0.128239
62,-0.009663985,-0.038692646,"('incompetent', 'brilliant')",1.0936054,1.1944282,0.5419707,0.5778678,0.0358971
63,-0.13128386,-0.18014637,"('unperceptive', 'insightful')",0.9992718,1.0298045,0.433994,0.4248291,-0.0091649
64,-0.05605235,-0.11088518,"('shy', 'confident')",-6.4342628,-6.2903666,-3.2451575,-3.2006259,0.0445316
65,-0.39045706,-0.47550747,"('insecure', 'secure')",0.06934502,0.1369934,-0.160556,-0.169257,-0.008701
66,-0.64018816,-0.6982524,"('inactive', 'active')",0.2792642,0.13760851,-0.180462,-0.2803219,-0.0998599
67,0.32650676,0.16349089,"('doubtful', 'determined')",-0.24361193,-0.31857613,0.0414474,-0.0775426,-0.11899
68,-0.83438843,-0.7718256,"('dependent', 'independent')",-0.50730836,-0.43156797,-0.6708484,-0.6016968,0.0691516
69,1.15179,1.1938986,"('lazy', 'industrious')",-0.8614242,-0.844418,0.1451829,0.1747403,0.0295574
70,-0.32030803,-0.3721102,"('lethargic', 'energetic')",0.42657802,0.37259462,0.053135,0.0002422,-0.0528928
71,-0.15103994,-0.15211236,"('diffident', 'self-confident')",0.5374905,0.48911932,0.1932253,0.1685035,-0.0247218
72,-0.5803958,-0.5583054,"('unambitious', 'ambitious')",-0.14538723,-0.12381843,-0.3628915,-0.3410619,0.0218296
73,1.0093541,1.053102,"('helpless', 'self-reliant')",-3.4344351,-3.3106368,-1.2125405,-1.1287674,0.0837731
74,-0.029501474,-0.103521585,"('undedicated', 'dedicated')",-0.21779022,-0.37202287,-0.1236458,-0.2377722,-0.1141264
75,-0.035299443,-0.044383734,"('meek', 'impulsive')",-0.6370723,-0.6479344,-0.3361859,-0.346159,-0.0099731
76,-0.17501071,-0.16429207,"('anxious', 'daring')",-0.023171972,0.02724471,-0.0990913,-0.0685237,0.0305676
77,-0.7765169,-0.78885937,"('unmotivated', 'motivated')",-0.89400214,-0.7597885,-0.8352596,-0.7743239,0.0609357
78,-0.85606295,-0.8350215,"('nonresilient', 'resilient')",0.1011997,0.1698393,-0.3774316,-0.3325911,0.0448405
79,-0.6141281,-0.6951267,"('wavering', 'unwavering')",-0.5003313,-0.5987376,-0.5572297,-0.6469321,-0.0897024
80,0.26105765,0.21196438,"('dominated', 'dominating')",-0.5249083,-0.35151073,-0.1319253,-0.0697732,0.0621521
81,0.13861935,0.0031866468,"('submissive', 'aggressive')",-0.1758672,-0.05872914,-0.0186239,-0.0277712,-0.0091473
82,-0.63734454,-0.6317741,"('poor', 'rich')",6.4192767,6.2861996,2.8909662,2.8272128,-0.0637534
83,-0.3274793,-0.40136346,"('powerless', 'powerful')",-0.96828467,-0.97198325,-0.647882,-0.6866733,-0.0387913
84,-0.3032877,-0.38492852,"('inferior', 'superior')",0.891554,0.887023,0.2941331,0.2510472,-0.0430859
85,0.27473205,0.309858,"('insignificant', 'prestigious')",-0.545218,-0.68214923,-0.135243,-0.1861456,-0.0509026
86,-1.2288718,-1.3851422,"('uninfluential', 'influential')",0.035669863,-0.08225296,-0.596601,-0.7336976,-0.1370966
87,0.28513235,0.10605902,"('unsuccessful', 'successful')",1.053072,1.1159682,0.6691022,0.6110137,-0.0580885
88,-0.83990437,-0.8965444,"('low', 'eminent')",-0.624076,-0.712462,-0.7319902,-0.8045032,-0.072513
