,assistance_male,assistance_female,tuple,average_male,average_female,female-male
29,-1.2455634,-1.3509743,"('unfair', 'fair')",-1.2455634,-1.3509743,-0.1054109
30,1.3941392,1.3364065,"('intolerant', 'tolerant')",1.3941392,1.3364065,-0.0577327
31,-2.1981194,-2.135218,"('evil', 'good')",-2.1981194,-2.1352179,0.0629015
32,1.5016546,1.4879367,"('unkind', 'kind')",1.5016546,1.4879367,-0.0137179
33,-0.10283944,-0.18212375,"('wrong', 'right')",-0.1028394,-0.1821238,-0.0792844
34,4.832383,4.990985,"('mean', 'honorable')",4.8323832,4.9909849,0.1586017
35,-1.169829,-1.3351029,"('corrupt', 'incorrupt')",-1.169829,-1.3351029,-0.1652739
36,-0.7345707,-0.7550995,"('hostile', 'amicable')",-0.7345707,-0.7550995,-0.0205288
37,0.45678896,0.35791096,"('fake', 'genuine')",0.456789,0.357911,-0.098878
38,1.1687135,1.1291256,"('untruthful', 'truthful')",1.1687135,1.1291256,-0.0395879
39,0.6601777,0.67670983,"('exploitative', 'cooperative')",0.6601777,0.6767098,0.0165321
40,-2.0702662,-2.007576,"('stingy', 'generous')",-2.0702662,-2.007576,0.0626902
41,0.9301476,0.95139354,"('unforgiving', 'forgiving')",0.9301476,0.9513935,0.0212459
42,-2.255682,-2.2072065,"('unreliable', 'reliable')",-2.255682,-2.2072065,0.0484755
43,1.6042373,1.5732784,"('irresponsible', 'responsible')",1.6042373,1.5732784,-0.0309589
44,-1.0292386,-1.0060805,"('prejudiced', 'unprejudiced')",-1.0292386,-1.0060805,0.0231581
45,0.991501,1.0000827,"('incompetent', 'competent')",0.991501,1.0000827,0.0085817
46,-0.66573304,-0.7069189,"('uncompetitive', 'competitive')",-0.665733,-0.7069189,-0.0411859
47,5.6589904,5.7474084,"('stupid', 'smart')",5.6589904,5.7474084,0.088418
48,0.6490421,0.65029097,"('unintelligent', 'intelligent')",0.6490421,0.650291,0.0012489
49,0.3087809,0.35646704,"('unable', 'able')",0.3087809,0.356467,0.0476861
50,-0.27503413,-0.26813352,"('clumsy', 'skillful')",-0.2750341,-0.2681335,0.0069006
51,0.20590962,0.12432024,"('uneducated', 'educated')",0.2059096,0.1243202,-0.0815894
52,-0.61136276,-0.67104894,"('irrational', 'rational')",-0.6113628,-0.6710489,-0.0596861
53,0.1281055,0.15451355,"('uncreative', 'creative')",0.1281055,0.1545136,0.0264081
54,0.69357693,0.7148228,"('incapable', 'capable')",0.6935769,0.7148228,0.0212459
55,0.7243772,0.7368445,"('incompetent', 'clever')",0.7243772,0.7368445,0.0124673
56,1.7329013,1.6658909,"('impractical', 'practical')",1.7329013,1.6658909,-0.0670104
57,-2.2239392,-2.2353206,"('unimaginative', 'imaginative')",-2.2239392,-2.2353206,-0.0113814
58,-0.06982954,-0.09797469,"('undiscriminating', 'discriminating')",-0.0698295,-0.0979747,-0.0281452
59,0.37125683,0.34836456,"('foolish', 'wise')",0.3712568,0.3483646,-0.0228922
60,1.4576007,1.4750438,"('inefficient', 'efficient')",1.4576007,1.4750438,0.0174431
61,0.45607692,0.24299277,"('illogical', 'logical')",0.4560769,0.2429928,-0.2130841
62,1.3982364,1.4364712,"('incompetent', 'brilliant')",1.3982364,1.4364712,0.0382348
63,1.1519072,1.154617,"('unperceptive', 'insightful')",1.1519072,1.154617,0.0027098
64,-5.069632,-5.1243963,"('shy', 'confident')",-5.0696321,-5.1243963,-0.0547642
65,0.41907495,0.46317244,"('insecure', 'secure')",0.419075,0.4631724,0.0440974
66,-0.1655251,-0.20980453,"('inactive', 'active')",-0.1655251,-0.2098045,-0.0442794
67,0.14756617,0.12249975,"('doubtful', 'determined')",0.1475662,0.1224997,-0.0250665
68,-1.1132331,-1.1608633,"('dependent', 'independent')",-1.1132331,-1.1608633,-0.0476302
69,-0.89344555,-0.8784951,"('lazy', 'industrious')",-0.8934456,-0.8784951,0.0149505
70,1.1576985,1.1141257,"('lethargic', 'energetic')",1.1576985,1.1141257,-0.0435728
71,0.6763362,0.76512116,"('diffident', 'self-confident')",0.6763362,0.7651212,0.088785
72,0.71100837,0.8227764,"('unambitious', 'ambitious')",0.7110084,0.8227764,0.111768
73,-3.5778286,-3.5783033,"('helpless', 'self-reliant')",-3.5778286,-3.5783033,-0.0004747
74,-0.1167482,-0.119725734,"('undedicated', 'dedicated')",-0.1167482,-0.1197257,-0.0029775
75,-0.97459644,-0.86956495,"('meek', 'impulsive')",-0.9745964,-0.869565,0.1050314
76,-0.007683941,-0.041476335,"('anxious', 'daring')",-0.0076839,-0.0414763,-0.0337924
77,-0.33284515,-0.3109626,"('unmotivated', 'motivated')",-0.3328452,-0.3109626,0.0218826
78,-0.058682892,-0.12335407,"('nonresilient', 'resilient')",-0.0586829,-0.1233541,-0.0646712
79,-0.64185435,-0.65065026,"('wavering', 'unwavering')",-0.6418543,-0.6506503,-0.008796
80,0.24395514,0.13313457,"('dominated', 'dominating')",0.2439551,0.1331346,-0.1108205
81,0.6226935,0.60677034,"('submissive', 'aggressive')",0.6226935,0.6067703,-0.0159232
82,5.4855237,5.608253,"('poor', 'rich')",5.4855237,5.608253,0.1227293
83,-0.4287508,-0.5487506,"('powerless', 'powerful')",-0.4287508,-0.5487506,-0.1199998
84,-0.020836703,-0.08995899,"('inferior', 'superior')",-0.0208367,-0.089959,-0.0691223
85,-1.2014558,-1.2417272,"('insignificant', 'prestigious')",-1.2014558,-1.2417272,-0.0402714
86,0.27418667,0.19242595,"('uninfluential', 'influential')",0.2741867,0.192426,-0.0817607
87,0.06191688,0.0252929,"('unsuccessful', 'successful')",0.0619169,0.0252929,-0.036624
88,0.38125476,0.21372963,"('low', 'eminent')",0.3812548,0.2137296,-0.1675252
