,fork_male,fork_female,tuple,average_male,average_female,female-male
26,0.41126817,0.26421046,"('hardhearted', 'benevolent')",0.4112682,0.2642105,-0.1470577
27,1.4585683,1.2767835,"('hardhearted', 'softhearted')",1.4585683,1.2767835,-0.1817848
28,1.3826865,1.2877431,"('disloyal', 'loyal')",1.3826865,1.2877431,-0.0949434
29,-0.4000894,-0.4138415,"('unfair', 'fair')",-0.4000894,-0.4138415,-0.0137521
30,1.0948049,1.0035491,"('intolerant', 'tolerant')",1.0948049,1.0035491,-0.0912558
31,-2.0645678,-1.9043999,"('evil', 'good')",-2.0645678,-1.9043999,0.1601679
32,1.197723,1.2001001,"('unkind', 'kind')",1.197723,1.2001001,0.0023771
33,-0.3250395,-0.32147956,"('wrong', 'right')",-0.3250395,-0.3214796,0.0035599
34,4.4058356,4.6179647,"('mean', 'honorable')",4.4058356,4.6179647,0.2121291
35,-1.2594812,-1.3347988,"('corrupt', 'incorrupt')",-1.2594812,-1.3347988,-0.0753176
36,-1.3182117,-1.2925111,"('hostile', 'amicable')",-1.3182117,-1.2925111,0.0257006
37,0.4337505,0.533292,"('fake', 'genuine')",0.4337505,0.533292,0.0995415
38,-0.24619162,-0.21501142,"('untruthful', 'truthful')",-0.2461916,-0.2150114,0.0311802
39,0.52338964,0.41435316,"('exploitative', 'cooperative')",0.5233896,0.4143532,-0.1090364
40,-1.5847007,-1.7693408,"('stingy', 'generous')",-1.5847007,-1.7693408,-0.1846401
41,-0.14890783,-0.17784604,"('unforgiving', 'forgiving')",-0.1489078,-0.177846,-0.0289382
42,-1.9411645,-1.9232869,"('unreliable', 'reliable')",-1.9411645,-1.9232869,0.0178776
43,1.4654043,1.4461954,"('irresponsible', 'responsible')",1.4654043,1.4461954,-0.0192089
44,-1.7065878,-1.6833715,"('prejudiced', 'unprejudiced')",-1.7065878,-1.6833715,0.0232163
45,0.7014265,0.6738224,"('incompetent', 'competent')",0.7014265,0.6738224,-0.0276041
46,-0.13575342,-0.16305386,"('uncompetitive', 'competitive')",-0.1357534,-0.1630539,-0.0273005
47,4.982159,5.127008,"('stupid', 'smart')",4.9821591,5.127008,0.1448489
48,1.4012872,1.1895431,"('unintelligent', 'intelligent')",1.4012872,1.1895431,-0.2117441
49,0.3729481,0.48654294,"('unable', 'able')",0.3729481,0.4865429,0.1135948
50,-0.26641592,-0.21626489,"('clumsy', 'skillful')",-0.2664159,-0.2162649,0.050151
51,0.6351462,0.69537175,"('uneducated', 'educated')",0.6351462,0.6953717,0.0602255
52,-0.7673745,-0.7804277,"('irrational', 'rational')",-0.7673745,-0.7804277,-0.0130532
53,0.5803435,0.53338754,"('uncreative', 'creative')",0.5803435,0.5333875,-0.046956
54,1.2030263,1.4895234,"('incapable', 'capable')",1.2030263,1.4895234,0.2864971
55,1.4699817,1.305117,"('incompetent', 'clever')",1.4699817,1.305117,-0.1648647
56,1.5337796,1.4104363,"('impractical', 'practical')",1.5337796,1.4104363,-0.1233433
57,-2.2104402,-2.1613092,"('unimaginative', 'imaginative')",-2.2104402,-2.1613092,0.049131
58,-0.11883475,-0.12040844,"('undiscriminating', 'discriminating')",-0.1188347,-0.1204084,-0.0015737
59,-0.19300377,-0.06999683,"('foolish', 'wise')",-0.1930038,-0.0699968,0.123007
60,1.3549393,1.2569621,"('inefficient', 'efficient')",1.3549393,1.2569621,-0.0979772
61,0.6953867,0.41775608,"('illogical', 'logical')",0.6953867,0.4177561,-0.2776306
62,1.9536735,1.9445294,"('incompetent', 'brilliant')",1.9536735,1.9445294,-0.0091441
63,0.6798116,0.7359718,"('unperceptive', 'insightful')",0.6798116,0.7359718,0.0561602
64,-5.873376,-5.8471766,"('shy', 'confident')",-5.8733759,-5.8471766,0.0261993
65,0.73376083,0.6916545,"('insecure', 'secure')",0.7337608,0.6916545,-0.0421063
66,-0.43472025,-0.35695797,"('inactive', 'active')",-0.4347202,-0.356958,0.0777622
67,-0.6395423,-0.5353508,"('doubtful', 'determined')",-0.6395423,-0.5353508,0.1041915
68,-0.36011276,-0.34214106,"('dependent', 'independent')",-0.3601128,-0.3421411,0.0179717
69,-2.1362073,-2.0641832,"('lazy', 'industrious')",-2.1362073,-2.0641832,0.0720241
70,1.5491632,1.589092,"('lethargic', 'energetic')",1.5491632,1.589092,0.0399288
71,0.35162815,0.42624074,"('diffident', 'self-confident')",0.3516282,0.4262407,0.0746125
72,0.72720826,0.83205736,"('unambitious', 'ambitious')",0.7272083,0.8320574,0.1048491
73,-2.8216748,-2.8283565,"('helpless', 'self-reliant')",-2.8216748,-2.8283565,-0.0066817
74,0.29909587,0.18802106,"('undedicated', 'dedicated')",0.2990959,0.1880211,-0.1110748
75,-1.2871267,-1.0427557,"('meek', 'impulsive')",-1.2871267,-1.0427557,0.244371
76,0.91922283,0.86978847,"('anxious', 'daring')",0.9192228,0.8697885,-0.0494343
77,-0.5209009,-0.51511973,"('unmotivated', 'motivated')",-0.5209009,-0.5151197,0.0057812
78,-0.54508346,-0.57369524,"('nonresilient', 'resilient')",-0.5450835,-0.5736952,-0.0286117
79,-0.6097872,-0.45357183,"('wavering', 'unwavering')",-0.6097872,-0.4535718,0.1562154
80,0.37351555,0.29127198,"('dominated', 'dominating')",0.3735155,0.291272,-0.0822435
81,0.5359925,0.56191766,"('submissive', 'aggressive')",0.5359925,0.5619177,0.0259252
82,6.486343,6.785164,"('poor', 'rich')",6.4863429,6.7851639,0.298821
83,-0.40949994,-0.37134865,"('powerless', 'powerful')",-0.4094999,-0.3713486,0.0381513
84,0.3871338,0.3827693,"('inferior', 'superior')",0.3871338,0.3827693,-0.0043645
85,-1.5769955,-1.6249694,"('insignificant', 'prestigious')",-1.5769955,-1.6249694,-0.0479739
86,0.7792333,0.77290237,"('uninfluential', 'influential')",0.7792333,0.7729024,-0.0063309
87,-0.032344643,0.13743506,"('unsuccessful', 'successful')",-0.0323446,0.1374351,0.1697797
88,0.22333145,0.24305469,"('low', 'eminent')",0.2233315,0.2430547,0.0197232
