,gran_male,gran_female,tuple,average_male,average_female,female-male
76,0.23057821,0.059946775,"('anxious', 'daring')",0.2305782,0.0599468,-0.1706314
77,-1.1512831,-1.1532923,"('unmotivated', 'motivated')",-1.1512831,-1.1532923,-0.0020092
78,-0.39088514,-0.4424993,"('nonresilient', 'resilient')",-0.3908851,-0.4424993,-0.0516142
79,0.026243087,0.2985322,"('wavering', 'unwavering')",0.0262431,0.2985322,0.2722891
80,-0.83885455,-0.9280792,"('dominated', 'dominating')",-0.8388546,-0.9280792,-0.0892246
81,-0.3604486,-0.48867497,"('submissive', 'aggressive')",-0.3604486,-0.488675,-0.1282264
82,7.483514,7.576077,"('poor', 'rich')",7.4835138,7.576077,0.0925632
83,-0.63034064,-0.6444481,"('powerless', 'powerful')",-0.6303406,-0.6444481,-0.0141075
84,0.37165248,0.4355752,"('inferior', 'superior')",0.3716525,0.4355752,0.0639227
85,-0.41888425,-0.37495947,"('insignificant', 'prestigious')",-0.4188842,-0.3749595,0.0439247
86,0.2271388,0.18251695,"('uninfluential', 'influential')",0.2271388,0.1825169,-0.0446219
87,0.118577264,0.19468659,"('unsuccessful', 'successful')",0.1185773,0.1946866,0.0761093
88,0.008524907,0.079805434,"('low', 'eminent')",0.0085249,0.0798054,0.0712805
