,boatyard_male,boatyard_female,tuple,average_male,average_female,female-male
26,0.94779545,0.70645934,"('hardhearted', 'benevolent')",0.9477955,0.7064593,-0.2413362
27,0.5087176,0.46309042,"('hardhearted', 'softhearted')",0.5087176,0.4630904,-0.0456272
28,0.15440589,0.14237645,"('disloyal', 'loyal')",0.1544059,0.1423765,-0.0120294
29,-0.035760015,-0.12961307,"('unfair', 'fair')",-0.03576,-0.1296131,-0.0938531
30,0.52430135,0.6077816,"('intolerant', 'tolerant')",0.5243014,0.6077816,0.0834802
31,-0.77456546,-0.8912078,"('evil', 'good')",-0.7745655,-0.8912078,-0.1166423
32,0.32552505,0.28988904,"('unkind', 'kind')",0.325525,0.289889,-0.035636
33,0.29508984,0.29214665,"('wrong', 'right')",0.2950898,0.2921467,-0.0029431
34,2.0407438,2.2361083,"('mean', 'honorable')",2.0407438,2.2361083,0.1953645
35,-0.86314064,-1.0979275,"('corrupt', 'incorrupt')",-0.8631406,-1.0979275,-0.2347869
36,-0.8469197,-1.1196977,"('hostile', 'amicable')",-0.8469197,-1.1196977,-0.272778
37,0.23202883,0.297488,"('fake', 'genuine')",0.2320288,0.297488,0.0654592
38,0.1530582,0.17943719,"('untruthful', 'truthful')",0.1530582,0.1794372,0.026379
39,0.056233257,0.19002755,"('exploitative', 'cooperative')",0.0562333,0.1900275,0.1337942
40,-0.87447715,-0.79960364,"('stingy', 'generous')",-0.8744771,-0.7996036,0.0748735
41,0.3067841,0.31513286,"('unforgiving', 'forgiving')",0.3067841,0.3151329,0.0083488
42,-1.6929775,-1.5490746,"('unreliable', 'reliable')",-1.6929775,-1.5490746,0.1439029
43,0.6289753,0.6876234,"('irresponsible', 'responsible')",0.6289753,0.6876234,0.0586481
44,-0.92782146,-0.987041,"('prejudiced', 'unprejudiced')",-0.9278215,-0.987041,-0.0592195
45,1.2659531,1.1979629,"('incompetent', 'competent')",1.2659531,1.1979629,-0.0679902
46,-0.027201869,-0.06459716,"('uncompetitive', 'competitive')",-0.0272019,-0.0645972,-0.0373953
47,2.8058538,2.950249,"('stupid', 'smart')",2.8058538,2.950249,0.1443952
48,-0.10758049,-0.0742124,"('unintelligent', 'intelligent')",-0.1075805,-0.0742124,0.0333681
49,-0.45092297,-0.38769946,"('unable', 'able')",-0.450923,-0.3876995,0.0632235
50,-0.65013033,-0.5763334,"('clumsy', 'skillful')",-0.6501303,-0.5763334,0.0737969
51,-0.40093857,-0.2713376,"('uneducated', 'educated')",-0.4009386,-0.2713376,0.129601
52,0.15235318,0.05161666,"('irrational', 'rational')",0.1523532,0.0516167,-0.1007365
53,0.09546527,0.093979016,"('uncreative', 'creative')",0.0954653,0.093979,-0.0014863
54,0.44549286,0.40051338,"('incapable', 'capable')",0.4454929,0.4005134,-0.0449795
55,0.72511303,0.8834451,"('incompetent', 'clever')",0.725113,0.8834451,0.1583321
56,0.6192294,0.7374591,"('impractical', 'practical')",0.6192294,0.7374591,0.1182297
57,-1.0299617,-1.1670797,"('unimaginative', 'imaginative')",-1.0299617,-1.1670797,-0.137118
58,0.52112406,0.4679016,"('undiscriminating', 'discriminating')",0.5211241,0.4679016,-0.0532225
59,-0.32366818,-0.28192425,"('foolish', 'wise')",-0.3236682,-0.2819242,0.041744
60,0.026198678,0.33034828,"('inefficient', 'efficient')",0.0261987,0.3303483,0.3041496
61,0.21223447,0.18332256,"('illogical', 'logical')",0.2122345,0.1833226,-0.0289119
62,0.699791,0.8948765,"('incompetent', 'brilliant')",0.699791,0.8948765,0.1950855
63,0.18267162,0.34641662,"('unperceptive', 'insightful')",0.1826716,0.3464166,0.163745
64,-3.2259421,-3.1509836,"('shy', 'confident')",-3.2259421,-3.1509836,0.0749585
65,-0.08260902,0.024563424,"('insecure', 'secure')",-0.082609,0.0245634,0.1071724
66,-0.31135628,-0.49270928,"('inactive', 'active')",-0.3113563,-0.4927093,-0.181353
67,0.51902354,0.5630948,"('doubtful', 'determined')",0.5190235,0.5630948,0.0440713
68,-1.0744613,-0.94069624,"('dependent', 'independent')",-1.0744613,-0.9406962,0.1337651
69,-1.1100297,-1.1684273,"('lazy', 'industrious')",-1.1100297,-1.1684273,-0.0583976
70,0.35822606,0.40963143,"('lethargic', 'energetic')",0.3582261,0.4096314,0.0514053
71,0.27515945,0.2768106,"('diffident', 'self-confident')",0.2751594,0.2768106,0.0016512
72,-0.18509786,-0.19186407,"('unambitious', 'ambitious')",-0.1850979,-0.1918641,-0.0067662
73,-1.7730806,-1.7209262,"('helpless', 'self-reliant')",-1.7730806,-1.7209262,0.0521544
74,0.2661282,0.24814685,"('undedicated', 'dedicated')",0.2661282,0.2481468,-0.0179814
75,-0.42742294,-0.61199313,"('meek', 'impulsive')",-0.4274229,-0.6119931,-0.1845702
76,-0.026541881,0.11997272,"('anxious', 'daring')",-0.0265419,0.1199727,0.1465146
77,-0.943431,-0.75496864,"('unmotivated', 'motivated')",-0.943431,-0.7549686,0.1884624
78,-0.58976865,-0.5335103,"('nonresilient', 'resilient')",-0.5897686,-0.5335103,0.0562583
79,-0.6150591,-0.76389855,"('wavering', 'unwavering')",-0.6150591,-0.7638986,-0.1488395
80,0.32036114,0.35135722,"('dominated', 'dominating')",0.3203611,0.3513572,0.0309961
81,-0.10837306,0.042121038,"('submissive', 'aggressive')",-0.1083731,0.042121,0.1504941
82,3.3678782,3.4589963,"('poor', 'rich')",3.3678782,3.4589963,0.0911181
83,-0.5912326,-0.5701733,"('powerless', 'powerful')",-0.5912326,-0.5701733,0.0210593
84,0.065998964,0.046954673,"('inferior', 'superior')",0.065999,0.0469547,-0.0190443
85,-0.58973646,-0.74514747,"('insignificant', 'prestigious')",-0.5897365,-0.7451475,-0.155411
86,0.24151845,0.20331228,"('uninfluential', 'influential')",0.2415185,0.2033123,-0.0382062
87,0.14412615,0.14250135,"('unsuccessful', 'successful')",0.1441261,0.1425014,-0.0016247
88,-0.99795544,-1.014814,"('low', 'eminent')",-0.9979554,-1.014814,-0.0168586
