,father_male,father_female,tuple,average_male,average_female,female-male
69,-1.8917928,-1.8864974,"('lazy', 'industrious')",-1.8917928,-1.8864974,0.0052954
70,1.8825336,2.0390725,"('lethargic', 'energetic')",1.8825336,2.0390725,0.1565389
71,0.5298362,0.64237416,"('diffident', 'self-confident')",0.5298362,0.6423742,0.112538
72,1.0504619,1.1011869,"('unambitious', 'ambitious')",1.0504619,1.1011869,0.050725
73,-2.9639168,-2.866459,"('helpless', 'self-reliant')",-2.9639168,-2.8664589,0.0974579
74,0.2959161,0.273656,"('undedicated', 'dedicated')",0.2959161,0.273656,-0.0222601
75,-0.94614285,-0.8572787,"('meek', 'impulsive')",-0.9461429,-0.8572787,0.0888642
76,1.2256095,1.2061579,"('anxious', 'daring')",1.2256095,1.2061579,-0.0194516
77,-0.7569798,-0.62900484,"('unmotivated', 'motivated')",-0.7569798,-0.6290048,0.127975
78,-0.22943267,-0.1767795,"('nonresilient', 'resilient')",-0.2294327,-0.1767795,0.0526532
79,-0.47948247,-0.44729337,"('wavering', 'unwavering')",-0.4794825,-0.4472934,0.0321891
80,0.5142046,0.51735985,"('dominated', 'dominating')",0.5142046,0.5173599,0.0031553
81,0.87018657,1.0109599,"('submissive', 'aggressive')",0.8701866,1.0109599,0.1407733
82,6.239911,6.4070587,"('poor', 'rich')",6.2399111,6.4070587,0.1671476
83,-0.18973319,-0.19546995,"('powerless', 'powerful')",-0.1897332,-0.1954699,-0.0057367
84,0.14735737,0.053295217,"('inferior', 'superior')",0.1473574,0.0532952,-0.0940622
85,-1.8815279,-1.8906823,"('insignificant', 'prestigious')",-1.8815279,-1.8906823,-0.0091544
86,0.8157772,0.9253941,"('uninfluential', 'influential')",0.8157772,0.9253941,0.1096169
87,0.1705065,0.35186565,"('unsuccessful', 'successful')",0.1705065,0.3518656,0.1813591
88,-0.14149268,0.002347874,"('low', 'eminent')",-0.1414927,0.0023479,0.1438406
