,gran_male,gran_female,tuple,average_male,average_female,female-male
23,6.6403403,6.823315,"('insincere', 'sincere')",6.6403403,6.8233151,0.1829748
24,1.6990921,1.8649399,"('dishonest', 'honest')",1.6990921,1.8649399,0.1658478
25,1.2972144,1.1219162,"('egoistic', 'altruistic')",1.2972144,1.1219162,-0.1752982
26,0.7246622,0.3315641,"('hardhearted', 'benevolent')",0.7246622,0.3315641,-0.3930981
27,1.9779017,1.715088,"('hardhearted', 'softhearted')",1.9779017,1.715088,-0.2628137
28,1.1456119,1.074323,"('disloyal', 'loyal')",1.1456119,1.0743231,-0.0712888
29,-0.36853507,-0.4166905,"('unfair', 'fair')",-0.3685351,-0.4166905,-0.0481554
30,0.4766231,0.46817344,"('intolerant', 'tolerant')",0.4766231,0.4681734,-0.0084497
31,-0.45127138,-0.3739562,"('evil', 'good')",-0.4512714,-0.3739562,0.0773152
32,1.4100872,1.2341552,"('unkind', 'kind')",1.4100872,1.2341552,-0.175932
33,-0.025399558,0.14411245,"('wrong', 'right')",-0.0253996,0.1441125,0.1695121
34,5.0925837,5.3908887,"('mean', 'honorable')",5.0925837,5.3908887,0.298305
35,-0.5982417,-0.55879647,"('corrupt', 'incorrupt')",-0.5982417,-0.5587965,0.0394452
36,-0.31536222,-0.33117253,"('hostile', 'amicable')",-0.3153622,-0.3311725,-0.0158103
37,1.0567893,0.97820437,"('fake', 'genuine')",1.0567893,0.9782044,-0.0785849
38,0.30747637,0.4057753,"('untruthful', 'truthful')",0.3074764,0.4057753,0.0982989
39,0.08312193,0.09047794,"('exploitative', 'cooperative')",0.0831219,0.0904779,0.007356
40,-1.0616499,-1.1351128,"('stingy', 'generous')",-1.0616499,-1.1351128,-0.0734629
41,0.0029751621,-0.13660276,"('unforgiving', 'forgiving')",0.0029752,-0.1366028,-0.139578
42,-2.8888092,-2.8193269,"('unreliable', 'reliable')",-2.8888092,-2.8193269,0.0694823
43,0.9156367,0.9040108,"('irresponsible', 'responsible')",0.9156367,0.9040108,-0.0116259
44,-1.6147336,-1.8741529,"('prejudiced', 'unprejudiced')",-1.6147336,-1.8741529,-0.2594193
45,-0.19170052,-0.072288096,"('incompetent', 'competent')",-0.1917005,-0.0722881,0.1194124
46,-1.0590001,-1.12163,"('uncompetitive', 'competitive')",-1.0590001,-1.12163,-0.0626299
47,5.1888895,5.442333,"('stupid', 'smart')",5.1888895,5.4423332,0.2534437
48,0.2724578,0.17795429,"('unintelligent', 'intelligent')",0.2724578,0.1779543,-0.0945035
49,0.55786055,0.71451056,"('unable', 'able')",0.5578606,0.7145106,0.15665
50,-0.08498831,0.034667693,"('clumsy', 'skillful')",-0.0849883,0.0346677,0.119656
51,0.7069805,0.7210802,"('uneducated', 'educated')",0.7069805,0.7210802,0.0140997
52,0.4451921,0.61334777,"('irrational', 'rational')",0.4451921,0.6133478,0.1681557
53,0.2485037,0.26759848,"('uncreative', 'creative')",0.2485037,0.2675985,0.0190948
54,1.3840331,1.6560103,"('incapable', 'capable')",1.3840331,1.6560103,0.2719772
55,0.3078077,0.33585328,"('incompetent', 'clever')",0.3078077,0.3358533,0.0280456
56,-0.10377484,0.18725878,"('impractical', 'practical')",-0.1037748,0.1872588,0.2910336
57,-3.0936978,-3.1396024,"('unimaginative', 'imaginative')",-3.0936978,-3.1396024,-0.0459046
58,0.04352515,-0.08379507,"('undiscriminating', 'discriminating')",0.0435251,-0.0837951,-0.1273202
59,0.49540943,0.7128822,"('foolish', 'wise')",0.4954094,0.7128822,0.2174728
60,-0.03333696,-0.07217184,"('inefficient', 'efficient')",-0.033337,-0.0721718,-0.0388348
61,0.5519525,0.46343845,"('illogical', 'logical')",0.5519525,0.4634385,-0.088514
62,0.6620199,0.9033019,"('incompetent', 'brilliant')",0.6620199,0.9033019,0.241282
63,0.48731917,0.68456984,"('unperceptive', 'insightful')",0.4873192,0.6845698,0.1972506
64,-6.867017,-6.5607486,"('shy', 'confident')",-6.8670168,-6.5607486,0.3062682
65,-0.30778253,-0.08016258,"('insecure', 'secure')",-0.3077825,-0.0801626,0.2276199
66,-0.32916167,-0.23867509,"('inactive', 'active')",-0.3291617,-0.2386751,0.0904866
67,-0.93884677,-1.0565484,"('doubtful', 'determined')",-0.9388468,-1.0565484,-0.1177016
68,-0.4511979,-0.32173026,"('dependent', 'independent')",-0.4511979,-0.3217303,0.1294676
69,-1.7086327,-1.5462273,"('lazy', 'industrious')",-1.7086327,-1.5462273,0.1624054
70,0.7584095,0.82943845,"('lethargic', 'energetic')",0.7584095,0.8294384,0.0710289
71,0.6466213,0.91467136,"('diffident', 'self-confident')",0.6466213,0.9146714,0.2680501
72,0.9905122,1.1554768,"('unambitious', 'ambitious')",0.9905122,1.1554768,0.1649646
73,-2.4776218,-2.367292,"('helpless', 'self-reliant')",-2.4776218,-2.3672919,0.1103299
74,0.111372754,0.07875804,"('undedicated', 'dedicated')",0.1113728,0.078758,-0.0326148
75,-0.5925604,-0.43424147,"('meek', 'impulsive')",-0.5925604,-0.4342415,0.1583189
76,-0.17167108,-0.34867087,"('anxious', 'daring')",-0.1716711,-0.3486709,-0.1769998
77,-1.5544356,-1.3006127,"('unmotivated', 'motivated')",-1.5544356,-1.3006127,0.2538229
78,-0.7178774,-0.5676027,"('nonresilient', 'resilient')",-0.7178774,-0.5676027,0.1502747
79,0.19181032,0.32687554,"('wavering', 'unwavering')",0.1918103,0.3268755,0.1350652
80,-0.51796556,-0.52471495,"('dominated', 'dominating')",-0.5179656,-0.5247149,-0.0067493
81,-0.862692,-0.8960382,"('submissive', 'aggressive')",-0.862692,-0.8960382,-0.0333462
82,6.9028006,7.173808,"('poor', 'rich')",6.9028006,7.1738081,0.2710075
83,-0.68687403,-0.6332086,"('powerless', 'powerful')",-0.686874,-0.6332086,0.0536654
84,0.41062492,0.3020087,"('inferior', 'superior')",0.4106249,0.3020087,-0.1086162
85,-0.10600689,-0.3662326,"('insignificant', 'prestigious')",-0.1060069,-0.3662326,-0.2602257
86,0.35817066,0.35784498,"('uninfluential', 'influential')",0.3581707,0.357845,-0.0003257
87,0.5741647,0.83458805,"('unsuccessful', 'successful')",0.5741647,0.8345881,0.2604234
88,0.045062166,0.11631563,"('low', 'eminent')",0.0450622,0.1163156,0.0712534
