,facsimile_male,facsimile_female,tuple,average_male,average_female,female-male
34,0.7743693,0.9657958,"('mean', 'honorable')",0.7743693,0.9657958,0.1914265
35,1.7527124,1.671695,"('corrupt', 'incorrupt')",1.7527124,1.671695,-0.0810174
36,1.7370304,1.4719634,"('hostile', 'amicable')",1.7370304,1.4719634,-0.265067
37,-1.1339867,-1.0871048,"('fake', 'genuine')",-1.1339867,-1.0871048,0.0468819
38,-0.723611,-0.7147029,"('untruthful', 'truthful')",-0.723611,-0.7147029,0.0089081
39,-0.016717955,0.14599712,"('exploitative', 'cooperative')",-0.016718,0.1459971,0.1627151
40,0.5156407,0.3347133,"('stingy', 'generous')",0.5156407,0.3347133,-0.1809274
41,-0.68677855,-0.7556877,"('unforgiving', 'forgiving')",-0.6867785,-0.7556877,-0.0689092
42,-0.5078879,-0.3458355,"('unreliable', 'reliable')",-0.5078879,-0.3458355,0.1620524
43,-2.4286807,-2.2818887,"('irresponsible', 'responsible')",-2.4286807,-2.2818887,0.146792
44,0.65227705,0.8050765,"('prejudiced', 'unprejudiced')",0.6522771,0.8050765,0.1527994
45,-0.5914841,-0.69403243,"('incompetent', 'competent')",-0.5914841,-0.6940324,-0.1025483
46,-1.2551188,-1.3054727,"('uncompetitive', 'competitive')",-1.2551188,-1.3054727,-0.0503539
47,1.0853148,1.192456,"('stupid', 'smart')",1.0853148,1.192456,0.1071412
48,-1.484615,-1.5543141,"('unintelligent', 'intelligent')",-1.484615,-1.5543141,-0.0696991
49,-0.11764039,-0.016861653,"('unable', 'able')",-0.1176404,-0.0168617,0.1007787
50,0.35865957,0.35751614,"('clumsy', 'skillful')",0.3586596,0.3575161,-0.0011435
51,-0.63049227,-0.655127,"('uneducated', 'educated')",-0.6304923,-0.655127,-0.0246347
52,-0.43984023,-0.5183274,"('irrational', 'rational')",-0.4398402,-0.5183274,-0.0784872
53,0.2763336,0.043175057,"('uncreative', 'creative')",0.2763336,0.0431751,-0.2331585
54,-0.14185204,-0.019212246,"('incapable', 'capable')",-0.141852,-0.0192122,0.1226398
55,-1.4605275,-1.4307703,"('incompetent', 'clever')",-1.4605275,-1.4307703,0.0297572
56,-0.91453105,-0.8579854,"('impractical', 'practical')",-0.9145311,-0.8579854,0.0565457
57,-1.4411569,-1.5476073,"('unimaginative', 'imaginative')",-1.4411569,-1.5476073,-0.1064504
58,-0.3648466,-0.51035655,"('undiscriminating', 'discriminating')",-0.3648466,-0.5103565,-0.1455099
59,0.17362183,0.19189656,"('foolish', 'wise')",0.1736218,0.1918966,0.0182748
60,-1.7873694,-1.6204861,"('inefficient', 'efficient')",-1.7873694,-1.6204861,0.1668833
61,-0.2631914,-0.3959428,"('illogical', 'logical')",-0.2631914,-0.3959428,-0.1327514
62,-1.7232871,-1.5338458,"('incompetent', 'brilliant')",-1.7232871,-1.5338458,0.1894413
63,-0.7718108,-0.73401254,"('unperceptive', 'insightful')",-0.7718108,-0.7340125,0.0377983
64,-1.8380917,-1.7732756,"('shy', 'confident')",-1.8380917,-1.7732756,0.0648161
65,-0.7596884,-0.8255833,"('insecure', 'secure')",-0.7596884,-0.8255833,-0.0658949
66,0.0561169,-0.10898938,"('inactive', 'active')",0.0561169,-0.1089894,-0.1651063
67,0.24009134,0.2805398,"('doubtful', 'determined')",0.2400913,0.2805398,0.0404485
68,-0.3419066,-0.21414667,"('dependent', 'independent')",-0.3419066,-0.2141467,0.1277599
69,1.7309201,1.8108567,"('lazy', 'industrious')",1.7309201,1.8108567,0.0799366
70,-0.6500591,-0.6889657,"('lethargic', 'energetic')",-0.6500591,-0.6889657,-0.0389066
71,0.17640632,0.15003695,"('diffident', 'self-confident')",0.1764063,0.1500369,-0.0263694
72,-1.4191445,-1.375504,"('unambitious', 'ambitious')",-1.4191445,-1.375504,0.0436405
73,-0.64303637,-0.38537207,"('helpless', 'self-reliant')",-0.6430364,-0.3853721,0.2576643
74,-1.134504,-1.09101,"('undedicated', 'dedicated')",-1.134504,-1.09101,0.043494
75,0.7157146,0.7704128,"('meek', 'impulsive')",0.7157146,0.7704128,0.0546982
76,-0.5849685,-0.47317073,"('anxious', 'daring')",-0.5849685,-0.4731707,0.1117978
77,-0.7228508,-0.7197758,"('unmotivated', 'motivated')",-0.7228508,-0.7197758,0.003075
78,-0.23779747,-0.3045934,"('nonresilient', 'resilient')",-0.2377975,-0.3045934,-0.0667959
79,0.3215118,0.2386691,"('wavering', 'unwavering')",0.3215118,0.2386691,-0.0828427
80,-0.15687484,-0.17761925,"('dominated', 'dominating')",-0.1568748,-0.1776192,-0.0207444
81,-1.3163096,-1.184859,"('submissive', 'aggressive')",-1.3163096,-1.184859,0.1314506
82,1.1558387,1.1476493,"('poor', 'rich')",1.1558387,1.1476493,-0.0081894
83,-0.18429549,-0.20367719,"('powerless', 'powerful')",-0.1842955,-0.2036772,-0.0193817
84,0.22852083,0.1202718,"('inferior', 'superior')",0.2285208,0.1202718,-0.108249
85,0.5455211,0.5109985,"('insignificant', 'prestigious')",0.5455211,0.5109985,-0.0345226
86,-1.1609118,-1.3472395,"('uninfluential', 'influential')",-1.1609118,-1.3472395,-0.1863277
87,-0.20343435,-0.07865145,"('unsuccessful', 'successful')",-0.2034343,-0.0786515,0.1247828
88,-0.32889462,-0.22135386,"('low', 'eminent')",-0.3288946,-0.2213539,0.1075407
