,spectacles_male,spectacles_female,tuple,average_male,average_female,female-male
37,0.45979744,0.3173849,"('fake', 'genuine')",0.4597974,0.3173849,-0.1424125
38,0.038387608,-0.16512382,"('untruthful', 'truthful')",0.0383876,-0.1651238,-0.2035114
39,0.4476811,0.526043,"('exploitative', 'cooperative')",0.4476811,0.526043,0.0783619
40,-0.87067795,-0.8117041,"('stingy', 'generous')",-0.8706779,-0.8117041,0.0589738
41,0.81297976,0.5721983,"('unforgiving', 'forgiving')",0.8129798,0.5721983,-0.2407815
42,-1.5258367,-1.6816409,"('unreliable', 'reliable')",-1.5258367,-1.6816409,-0.1558042
43,0.3135016,0.060966756,"('irresponsible', 'responsible')",0.3135016,0.0609668,-0.2525348
44,-1.5583789,-1.5684586,"('prejudiced', 'unprejudiced')",-1.5583789,-1.5684586,-0.0100797
45,0.7889185,0.6628685,"('incompetent', 'competent')",0.7889185,0.6628685,-0.12605
46,0.12183247,-0.08426354,"('uncompetitive', 'competitive')",0.1218325,-0.0842635,-0.206096
47,3.0217469,3.164453,"('stupid', 'smart')",3.0217469,3.164453,0.1427061
48,0.5565582,0.43118915,"('unintelligent', 'intelligent')",0.5565582,0.4311891,-0.1253691
49,-0.10479703,0.031344082,"('unable', 'able')",-0.104797,0.0313441,0.1361411
50,-0.33535025,-0.41417325,"('clumsy', 'skillful')",-0.3353502,-0.4141732,-0.078823
51,0.54896355,0.3653577,"('uneducated', 'educated')",0.5489635,0.3653577,-0.1836058
52,-0.53770584,-0.50766134,"('irrational', 'rational')",-0.5377058,-0.5076613,0.0300445
53,-0.3280852,-0.4649211,"('uncreative', 'creative')",-0.3280852,-0.4649211,-0.1368359
54,-0.06132053,-0.28390464,"('incapable', 'capable')",-0.0613205,-0.2839046,-0.2225841
55,0.92410517,0.98309314,"('incompetent', 'clever')",0.9241052,0.9830931,0.0589879
56,1.415018,1.1835319,"('impractical', 'practical')",1.415018,1.1835319,-0.2314861
57,-0.6290054,-1.0325879,"('unimaginative', 'imaginative')",-0.6290054,-1.0325879,-0.4035825
58,1.117576,0.8973846,"('undiscriminating', 'discriminating')",1.117576,0.8973846,-0.2201914
59,-1.0356323,-0.86885726,"('foolish', 'wise')",-1.0356323,-0.8688573,0.166775
60,1.3666182,1.3942477,"('inefficient', 'efficient')",1.3666182,1.3942477,0.0276295
61,0.75771666,0.5397076,"('illogical', 'logical')",0.7577167,0.5397076,-0.2180091
62,0.6373827,0.6368123,"('incompetent', 'brilliant')",0.6373827,0.6368123,-0.0005704
63,0.4463178,0.289987,"('unperceptive', 'insightful')",0.4463178,0.289987,-0.1563308
64,-2.5100663,-2.575276,"('shy', 'confident')",-2.5100663,-2.5752759,-0.0652096
65,0.7010342,0.77486503,"('insecure', 'secure')",0.7010342,0.774865,0.0738308
66,-1.0844063,-1.2572676,"('inactive', 'active')",-1.0844063,-1.2572676,-0.1728613
67,-0.09838074,-0.38378766,"('doubtful', 'determined')",-0.0983807,-0.3837877,-0.285407
68,-0.46846133,-0.33992827,"('dependent', 'independent')",-0.4684613,-0.3399283,0.128533
69,-0.47708756,-0.50105345,"('lazy', 'industrious')",-0.4770876,-0.5010535,-0.0239659
70,0.11794859,-0.030190129,"('lethargic', 'energetic')",0.1179486,-0.0301901,-0.1481387
71,-0.14761096,-0.051566206,"('diffident', 'self-confident')",-0.147611,-0.0515662,0.0960448
72,0.97343564,0.83660686,"('unambitious', 'ambitious')",0.9734356,0.8366069,-0.1368287
73,-1.5761164,-1.4311215,"('helpless', 'self-reliant')",-1.5761164,-1.4311215,0.1449949
74,0.98997116,0.74522376,"('undedicated', 'dedicated')",0.9899712,0.7452238,-0.2447474
75,-1.2133882,-1.3871719,"('meek', 'impulsive')",-1.2133882,-1.3871719,-0.1737837
76,0.9125639,0.8274538,"('anxious', 'daring')",0.9125639,0.8274538,-0.0851101
77,-0.55561507,-0.4794458,"('unmotivated', 'motivated')",-0.5556151,-0.4794458,0.0761693
78,0.12449326,0.16842815,"('nonresilient', 'resilient')",0.1244933,0.1684282,0.0439349
79,-0.74817574,-0.9994463,"('wavering', 'unwavering')",-0.7481757,-0.9994463,-0.2512706
80,0.8430404,0.90836394,"('dominated', 'dominating')",0.8430404,0.9083639,0.0653235
81,0.49728018,0.40397725,"('submissive', 'aggressive')",0.4972802,0.4039772,-0.093303
82,2.6784768,2.736516,"('poor', 'rich')",2.6784768,2.736516,0.0580392
83,-0.37561476,-0.4531606,"('powerless', 'powerful')",-0.3756148,-0.4531606,-0.0775458
84,0.15209843,0.23084016,"('inferior', 'superior')",0.1520984,0.2308402,0.0787418
85,-0.5879259,-0.7749905,"('insignificant', 'prestigious')",-0.5879259,-0.7749905,-0.1870646
86,0.5624862,0.14122854,"('uninfluential', 'influential')",0.5624862,0.1412285,-0.4212577
87,0.9531574,0.96881336,"('unsuccessful', 'successful')",0.9531574,0.9688134,0.015656
88,0.25929514,-0.022402119,"('low', 'eminent')",0.2592951,-0.0224021,-0.2816972
