,national_male,national_female,tuple,semiconductor_male,semiconductor_female,corp_male,corp_female,average_male,average_female,female-male
21,-0.53978103,-0.6302441,"('immoral', 'moral')",-1.4647946,-1.4491888,-1.0373344,-1.036393,-1.0139701,-1.0386087,-0.0246386
22,-1.2983557,-1.3619434,"('untrustworthy', 'trustworthy')",-1.3838255,-1.4074471,-1.1189176,-1.2261599,-1.2670329,-1.3318502,-0.0648173
23,-0.8414994,-0.901093,"('insincere', 'sincere')",-0.5298101,-0.5655663,5.178325,5.0745797,1.2690052,1.2026401,-0.0663651
24,-0.038463436,-0.014442528,"('dishonest', 'honest')",-1.2474562,-1.2374061,0.31294397,0.29077727,-0.3243252,-0.3203571,0.0039681
25,0.44102067,0.40326518,"('egoistic', 'altruistic')",1.6827672,1.6737323,1.5110834,1.5278461,1.2116237,1.2016145,-0.0100092
26,0.9587568,0.89153653,"('hardhearted', 'benevolent')",1.5748941,1.5504067,1.8925872,1.8592823,1.4754127,1.4337419,-0.0416708
27,-0.420478,-0.33713603,"('hardhearted', 'softhearted')",0.17840157,0.17607665,0.7226504,0.7063646,0.1601913,0.1817684,0.0215771
28,0.5308626,0.34888703,"('disloyal', 'loyal')",0.32902163,0.2174756,1.2468785,1.1072592,0.7022543,0.5578739,-0.1443804
29,-0.13631684,-0.14321706,"('unfair', 'fair')",-0.5156936,-0.55296904,-0.35656133,-0.44650608,-0.3361906,-0.3808974,-0.0447068
30,-0.8641462,-0.91783464,"('intolerant', 'tolerant')",-0.25905797,-0.24191394,0.2466632,0.1669572,-0.2921803,-0.3309305,-0.0387502
31,0.9126725,1.069596,"('evil', 'good')",1.0445423,1.0416774,-0.47950062,-0.44342685,0.4925714,0.5559488,0.0633774
32,-0.22616002,-0.29962957,"('unkind', 'kind')",-0.58226305,-0.6079521,0.762051,0.6175839,-0.0154574,-0.0966659,-0.0812085
33,1.4800206,1.3599689,"('wrong', 'right')",1.5846732,1.5398158,-0.34395438,-0.3830886,0.9069132,0.8388987,-0.0680145
34,-0.32047224,-0.16102257,"('mean', 'honorable')",0.27363962,0.41155657,4.909046,5.0575027,1.6207379,1.7693456,0.1486077
35,1.3488233,1.2332749,"('corrupt', 'incorrupt')",0.97129196,0.8996999,-0.16324845,-0.20874448,0.7189556,0.6414101,-0.0775455
36,0.9978915,0.8552531,"('hostile', 'amicable')",1.5364548,1.3677487,0.4688257,0.38766184,1.0010573,0.8702213,-0.130836
37,-0.5128327,-0.50951755,"('fake', 'genuine')",-0.895041,-0.89499146,-0.42759827,-0.4697255,-0.611824,-0.6247449,-0.0129209
38,-0.110752165,-0.069285214,"('untruthful', 'truthful')",-0.35533342,-0.3311831,-0.28790125,-0.27071422,-0.2513289,-0.2237275,0.0276014
39,0.9948984,1.0341091,"('exploitative', 'cooperative')",0.447317,0.52439445,0.08876179,0.17561603,0.5103257,0.5780399,0.0677142
40,0.9307688,0.90993744,"('stingy', 'generous')",1.1690471,1.1207747,-1.3070768,-1.3926542,0.2642463,0.212686,-0.0515603
41,-0.21040015,-0.19062887,"('unforgiving', 'forgiving')",-0.036115687,-0.08098386,0.116266735,0.044790946,-0.0434164,-0.0756073,-0.0321909
42,-1.4768466,-1.3804575,"('unreliable', 'reliable')",-2.2713249,-2.258351,-3.6762314,-3.7674563,-2.4748009,-2.4687551,0.0060458
43,-1.9800457,-1.882201,"('irresponsible', 'responsible')",-1.4450936,-1.3691368,-0.5061003,-0.48655784,-1.3104132,-1.2459652,0.064448
44,0.4792239,0.5899052,"('prejudiced', 'unprejudiced')",-1.4856676,-1.367409,-1.6734761,-1.6678008,-0.8933066,-0.8151015,0.0782051
45,-2.3127708,-2.2971056,"('incompetent', 'competent')",-1.5807436,-1.596861,-0.60480267,-0.71542734,-1.4994391,-1.5364647,-0.0370256
46,-1.5703157,-1.5862305,"('uncompetitive', 'competitive')",-1.5834349,-1.5698262,-1.4681,-1.5934129,-1.5406168,-1.5831566,-0.0425398
47,-0.8742577,-0.7270762,"('stupid', 'smart')",0.1998379,0.2955113,4.5834613,4.66689,1.3030138,1.4117751,0.1087613
48,-0.13643453,-0.18026374,"('unintelligent', 'intelligent')",1.2884573,1.3180343,0.7457003,0.7589736,0.6325743,0.632248,-0.0003263
49,-0.92514443,-0.94334906,"('unable', 'able')",0.13449152,0.21483514,-0.564239,-0.6000458,-0.4516307,-0.4428533,0.0087774
50,-0.28682256,-0.25445667,"('clumsy', 'skillful')",-0.5038067,-0.583761,-0.20720913,-0.3848396,-0.3326128,-0.4076858,-0.075073
51,-0.67876,-0.8025823,"('uneducated', 'educated')",-0.44917703,-0.52451986,0.4980874,0.42752326,-0.2099499,-0.2998596,-0.0899097
52,1.1004391,1.0135514,"('irrational', 'rational')",1.4328623,1.3391765,0.46687347,0.36765492,1.0000583,0.9067942,-0.0932641
53,-0.17410712,-0.2542584,"('uncreative', 'creative')",1.4465036,1.3780161,0.598315,0.44926634,0.6235705,0.5243413,-0.0992292
54,-0.45626676,-0.5248054,"('incapable', 'capable')",0.1651202,0.10183431,0.40049782,0.41317603,0.0364504,-0.003265,-0.0397154
55,-1.7113671,-1.6885049,"('incompetent', 'clever')",-0.84632427,-0.81047016,0.2325429,0.17543349,-0.7750494,-0.7745139,0.0005355
56,-1.7011124,-1.7146637,"('impractical', 'practical')",-0.9874481,-0.93692553,-0.91350394,-1.0002037,-1.2006881,-1.2172643,-0.0165762
57,-1.3046901,-1.4221181,"('unimaginative', 'imaginative')",-0.7719442,-0.8217754,-2.94704,-3.046484,-1.6745582,-1.7634592,-0.088901
58,0.073681176,0.101857975,"('undiscriminating', 'discriminating')",0.34805855,0.3140131,0.17237173,0.16748911,0.1980371,0.1944534,-0.0035837
59,0.75925374,0.76112306,"('foolish', 'wise')",0.84644,0.84967464,-0.2823749,-0.23775008,0.4411063,0.4576825,0.0165762
60,-1.9672773,-1.9025778,"('inefficient', 'efficient')",-1.0302193,-0.8891632,-0.665719,-0.59259635,-1.2210719,-1.1281124,0.0929595
61,-0.33097172,-0.4367433,"('illogical', 'logical')",0.63642204,0.55056083,0.63816607,0.5094559,0.3145388,0.2077578,-0.106781
62,-1.5957879,-1.5511707,"('incompetent', 'brilliant')",-0.79242015,-0.6717595,-0.25733688,-0.22839396,-0.8818483,-0.8171081,0.0647402
63,-1.1693383,-1.1632538,"('unperceptive', 'insightful')",-0.7813066,-0.75024474,-0.19188987,-0.17332728,-0.7141782,-0.6956086,0.0185696
64,-1.3127391,-1.3386868,"('shy', 'confident')",-2.1195087,-2.1008036,-6.2942877,-6.3771653,-3.2421786,-3.2722187,-0.0300401
65,-1.0002984,-1.0738459,"('insecure', 'secure')",-1.2290395,-1.2148864,-0.28178936,-0.29710943,-0.8370424,-0.8619472,-0.0249048
66,0.36757678,0.42353195,"('inactive', 'active')",-0.9139178,-0.92558384,0.5194976,0.58310956,-0.0089478,0.0270192,0.035967
67,-0.38597393,-0.43308836,"('doubtful', 'determined')",-1.0422384,-0.9889376,-0.69163585,-0.69579786,-0.7066161,-0.7059413,0.0006748
68,-0.34209496,-0.38435513,"('dependent', 'independent')",-1.1554922,-1.1499457,-1.2303742,-1.198079,-0.9093205,-0.9107933,-0.0014728
69,1.1249013,1.1795928,"('lazy', 'industrious')",1.711288,1.7460862,-0.47514412,-0.39255843,0.787015,0.8443736,0.0573586
70,-1.5700643,-1.5636381,"('lethargic', 'energetic')",-1.8673174,-1.8806732,-0.6395846,-0.6402662,-1.3589888,-1.3615259,-0.0025371
71,1.2020482,1.1621456,"('diffident', 'self-confident')",2.0169063,2.0531566,0.34542978,0.30191112,1.1881282,1.1724044,-0.0157238
72,-0.85041714,-0.7523729,"('unambitious', 'ambitious')",-0.545125,-0.48443246,-0.6530686,-0.6218116,-0.6828702,-0.619539,0.0633312
73,1.0277869,1.0464205,"('helpless', 'self-reliant')",0.30160964,0.27728283,-3.2630594,-3.2548463,-0.6445543,-0.6437143,0.00084
74,0.18775344,0.18320483,"('undedicated', 'dedicated')",0.098710656,0.07195538,-0.43888023,-0.5250137,-0.0508054,-0.0899512,-0.0391458
75,-0.03089016,-0.07017115,"('meek', 'impulsive')",-0.57895494,-0.6081126,-0.6897015,-0.63149315,-0.4331822,-0.4365923,-0.0034101
76,-1.3641945,-1.3008353,"('anxious', 'daring')",-1.8208929,-1.7951888,-0.604817,-0.6541384,-1.2633015,-1.2500541,0.0132474
77,-1.8616068,-1.8693067,"('unmotivated', 'motivated')",-0.5616546,-0.53157693,-1.8046185,-1.675005,-1.4092933,-1.3586295,0.0506638
78,-1.1270341,-1.0509727,"('nonresilient', 'resilient')",0.4191079,0.40845725,0.15963231,0.17594856,-0.1827646,-0.1555223,0.0272423
79,1.0211267,0.9481336,"('wavering', 'unwavering')",-0.47300497,-0.59586996,-0.5397281,-0.50742054,0.0027979,-0.051719,-0.0545169
80,-0.29460782,-0.31508023,"('dominated', 'dominating')",-1.4262259,-1.3669491,-0.6469433,-0.59020543,-0.789259,-0.7574116,0.0318474
81,-1.6927124,-1.8400682,"('submissive', 'aggressive')",-1.6172439,-1.6310766,-1.1096197,-1.0857941,-1.4731921,-1.5189795,-0.0457874
82,-1.4423052,-1.350085,"('poor', 'rich')",0.40741754,0.38511747,5.96919,5.8943915,1.6447674,1.6431413,-0.0016261
83,0.17137007,0.12058888,"('powerless', 'powerful')",0.26754057,0.30676556,-1.1997463,-1.2030197,-0.2536119,-0.2585551,-0.0049432
84,0.39866528,0.31882113,"('inferior', 'superior')",1.0906706,1.0261304,0.5682918,0.4871289,0.6858759,0.6106935,-0.0751824
85,2.3303077,2.3460844,"('insignificant', 'prestigious')",2.3679798,2.3148594,0.2441479,0.2463194,1.6474784,1.6357544,-0.011724
86,-0.917889,-1.1137354,"('uninfluential', 'influential')",0.5900252,0.4886337,-0.23173314,-0.37140942,-0.1865323,-0.3321704,-0.1456381
87,-0.01369429,-0.102801174,"('unsuccessful', 'successful')",-0.1571975,-0.06987835,0.82200074,0.8431381,0.2170363,0.2234862,0.0064499
88,0.50192106,0.41219038,"('low', 'eminent')",-0.11357706,-0.17064868,-0.2596726,-0.29093876,0.0428905,-0.0164657,-0.0593562
