,great-grandfather_male,great-grandfather_female,tuple,average_male,average_female,female-male
26,1.1691915,1.1983124,"('hardhearted', 'benevolent')",1.1691915,1.1983124,0.0291209
27,-0.7206395,-0.8440776,"('hardhearted', 'softhearted')",-0.7206395,-0.8440776,-0.1234381
28,-0.11115237,-0.11087004,"('disloyal', 'loyal')",-0.1111524,-0.11087,0.0002824
29,-0.94310963,-0.94781566,"('unfair', 'fair')",-0.9431096,-0.9478157,-0.0047061
30,0.12173845,0.061200134,"('intolerant', 'tolerant')",0.1217384,0.0612001,-0.0605383
31,-1.0789847,-0.87382615,"('evil', 'good')",-1.0789847,-0.8738261,0.2051586
32,0.70701855,0.4391775,"('unkind', 'kind')",0.7070186,0.4391775,-0.2678411
33,-0.35895717,-0.17856446,"('wrong', 'right')",-0.3589572,-0.1785645,0.1803927
34,0.7439111,0.6400451,"('mean', 'honorable')",0.7439111,0.6400451,-0.103866
35,0.33659452,0.5443999,"('corrupt', 'incorrupt')",0.3365945,0.5443999,0.2078054
36,0.7523429,0.833574,"('hostile', 'amicable')",0.7523429,0.833574,0.0812311
37,0.24779184,-0.028084174,"('fake', 'genuine')",0.2477918,-0.0280842,-0.275876
38,-0.8779166,-0.93336713,"('untruthful', 'truthful')",-0.8779166,-0.9333671,-0.0554505
39,-1.5220472,-1.3875961,"('exploitative', 'cooperative')",-1.5220472,-1.3875961,0.1344511
40,1.2678082,1.1627829,"('stingy', 'generous')",1.2678082,1.1627829,-0.1050253
41,-0.47525778,-0.4687551,"('unforgiving', 'forgiving')",-0.4752578,-0.4687551,0.0065027
42,0.4014737,0.3734364,"('unreliable', 'reliable')",0.4014737,0.3734364,-0.0280373
43,-1.6191298,-1.8668598,"('irresponsible', 'responsible')",-1.6191298,-1.8668598,-0.24773
44,-1.5557338,-1.3887178,"('prejudiced', 'unprejudiced')",-1.5557338,-1.3887178,0.167016
45,-0.92927396,-1.0018343,"('incompetent', 'competent')",-0.929274,-1.0018343,-0.0725603
46,-1.5676982,-1.9499431,"('uncompetitive', 'competitive')",-1.5676982,-1.9499431,-0.3822449
47,-1.0172559,-0.9162842,"('stupid', 'smart')",-1.0172559,-0.9162842,0.1009717
48,0.26149088,-0.02532814,"('unintelligent', 'intelligent')",0.2614909,-0.0253281,-0.286819
49,-0.47660697,-0.3669372,"('unable', 'able')",-0.476607,-0.3669372,0.1096698
50,1.9047194,1.8543465,"('clumsy', 'skillful')",1.9047194,1.8543465,-0.0503729
51,1.8626909,1.6597917,"('uneducated', 'educated')",1.8626909,1.6597917,-0.2028992
52,-1.2934896,-0.92448556,"('irrational', 'rational')",-1.2934896,-0.9244856,0.369004
53,-0.19869967,-0.38261688,"('uncreative', 'creative')",-0.1986997,-0.3826169,-0.1839172
54,-0.05685637,0.21163687,"('incapable', 'capable')",-0.0568564,0.2116369,0.2684933
55,-0.052028667,-0.18490428,"('incompetent', 'clever')",-0.0520287,-0.1849043,-0.1328756
56,0.50431967,0.28661036,"('impractical', 'practical')",0.5043197,0.2866104,-0.2177093
57,-1.3764397,-1.5030802,"('unimaginative', 'imaginative')",-1.3764397,-1.5030802,-0.1266405
58,-1.1086757,-1.388755,"('undiscriminating', 'discriminating')",-1.1086757,-1.388755,-0.2800793
59,0.029396117,0.43086076,"('foolish', 'wise')",0.0293961,0.4308608,0.4014647
60,-1.0246047,-1.2111827,"('inefficient', 'efficient')",-1.0246047,-1.2111827,-0.186578
61,-1.858596,-1.8547826,"('illogical', 'logical')",-1.858596,-1.8547826,0.0038134
62,-0.36532936,-0.19285458,"('incompetent', 'brilliant')",-0.3653294,-0.1928546,0.1724748
63,-1.1684536,-1.380922,"('unperceptive', 'insightful')",-1.1684536,-1.380922,-0.2124684
64,-0.24467659,-0.2691713,"('shy', 'confident')",-0.2446766,-0.2691713,-0.0244947
65,0.38403356,0.03416987,"('insecure', 'secure')",0.3840336,0.0341699,-0.3498637
66,1.2554859,1.0738034,"('inactive', 'active')",1.2554859,1.0738034,-0.1816825
67,-0.25799155,-0.06911249,"('doubtful', 'determined')",-0.2579916,-0.0691125,0.1888791
68,-1.7044904,-1.9023732,"('dependent', 'independent')",-1.7044904,-1.9023732,-0.1978828
69,-0.5066605,-0.20065705,"('lazy', 'industrious')",-0.5066605,-0.2006571,0.3060034
70,-0.21760622,-0.414967,"('lethargic', 'energetic')",-0.2176062,-0.414967,-0.1973608
71,0.2156133,0.11807192,"('diffident', 'self-confident')",0.2156133,0.1180719,-0.0975414
72,0.71434814,0.6497849,"('unambitious', 'ambitious')",0.7143481,0.6497849,-0.0645632
73,1.5146064,1.6289046,"('helpless', 'self-reliant')",1.5146064,1.6289046,0.1142982
74,-0.025335535,-0.1365068,"('undedicated', 'dedicated')",-0.0253355,-0.1365068,-0.1111713
75,0.8558303,1.0192741,"('meek', 'impulsive')",0.8558303,1.0192741,0.1634438
76,-0.35886464,-0.36835182,"('anxious', 'daring')",-0.3588646,-0.3683518,-0.0094872
77,-1.0239662,-1.0319167,"('unmotivated', 'motivated')",-1.0239662,-1.0319167,-0.0079505
78,-0.30428493,-0.5922167,"('nonresilient', 'resilient')",-0.3042849,-0.5922167,-0.2879318
79,0.962994,0.86972433,"('wavering', 'unwavering')",0.962994,0.8697243,-0.0932697
80,0.499663,0.3955952,"('dominated', 'dominating')",0.499663,0.3955952,-0.1040678
81,-1.2429861,-1.2419026,"('submissive', 'aggressive')",-1.2429861,-1.2419026,0.0010835
82,1.9093946,1.8169577,"('poor', 'rich')",1.9093946,1.8169577,-0.0924369
83,0.09369991,-0.048602004,"('powerless', 'powerful')",0.0936999,-0.048602,-0.1423019
84,1.0435604,1.0369424,"('inferior', 'superior')",1.0435604,1.0369424,-0.006618
85,0.84456354,0.9167987,"('insignificant', 'prestigious')",0.8445635,0.9167987,0.0722352
86,-0.625198,-0.7532972,"('uninfluential', 'influential')",-0.625198,-0.7532972,-0.1280992
87,-0.5404926,-0.5588476,"('unsuccessful', 'successful')",-0.5404926,-0.5588476,-0.018355
88,0.39335814,0.20788673,"('low', 'eminent')",0.3933581,0.2078867,-0.1854714
