,cruise_male,cruise_female,tuple,average_male,average_female,female-male
63,-0.11084236,0.16468778,"('unperceptive', 'insightful')",-0.1108424,0.1646878,0.2755302
64,-6.6624207,-6.7864647,"('shy', 'confident')",-6.6624207,-6.7864647,-0.124044
65,-0.32801062,-0.20334712,"('insecure', 'secure')",-0.3280106,-0.2033471,0.1246635
66,-0.13117531,-0.20095482,"('inactive', 'active')",-0.1311753,-0.2009548,-0.0697795
67,-0.07811113,0.019080617,"('doubtful', 'determined')",-0.0781111,0.0190806,0.0971917
68,-0.74142677,-0.9155727,"('dependent', 'independent')",-0.7414268,-0.9155727,-0.1741459
69,-1.4997057,-1.5336322,"('lazy', 'industrious')",-1.4997057,-1.5336322,-0.0339265
70,0.38136452,0.32677972,"('lethargic', 'energetic')",0.3813645,0.3267797,-0.0545848
71,1.025107,1.2941687,"('diffident', 'self-confident')",1.025107,1.2941687,0.2690617
72,0.2996809,0.13116422,"('unambitious', 'ambitious')",0.2996809,0.1311642,-0.1685167
73,-2.91786,-3.0190666,"('helpless', 'self-reliant')",-2.91786,-3.0190666,-0.1012066
74,-0.17673549,-0.033317775,"('undedicated', 'dedicated')",-0.1767355,-0.0333178,0.1434177
75,-0.80306554,-0.92493933,"('meek', 'impulsive')",-0.8030655,-0.9249393,-0.1218738
76,0.39456698,0.21580347,"('anxious', 'daring')",0.394567,0.2158035,-0.1787635
77,-1.5670259,-1.1897808,"('unmotivated', 'motivated')",-1.5670259,-1.1897808,0.3772451
78,-0.5967143,-0.40849528,"('nonresilient', 'resilient')",-0.5967143,-0.4084953,0.188219
79,0.19716081,0.11330993,"('wavering', 'unwavering')",0.1971608,0.1133099,-0.0838509
80,-0.6075432,-0.7026772,"('dominated', 'dominating')",-0.6075432,-0.7026772,-0.095134
81,-0.73394364,-0.65678805,"('submissive', 'aggressive')",-0.7339436,-0.6567881,0.0771555
82,5.9155087,5.9263167,"('poor', 'rich')",5.9155087,5.9263167,0.010808
83,-0.41723478,-0.35681415,"('powerless', 'powerful')",-0.4172348,-0.3568141,0.0604207
84,0.72580224,0.65141225,"('inferior', 'superior')",0.7258022,0.6514122,-0.07439
85,0.5271673,0.5980346,"('insignificant', 'prestigious')",0.5271673,0.5980346,0.0708673
86,-0.24000604,-0.1985439,"('uninfluential', 'influential')",-0.240006,-0.1985439,0.0414621
87,-0.34614685,-0.11276246,"('unsuccessful', 'successful')",-0.3461469,-0.1127625,0.2333844
88,-0.14149304,-0.12730059,"('low', 'eminent')",-0.141493,-0.1273006,0.0141924
