,lox_male,lox_female,tuple,average_male,average_female,female-male
44,-0.8106862,-0.6626101,"('prejudiced', 'unprejudiced')",-0.8106862,-0.6626101,0.1480761
45,0.19759217,0.058296792,"('incompetent', 'competent')",0.1975922,0.0582968,-0.1392954
46,-0.36186123,-0.2856324,"('uncompetitive', 'competitive')",-0.3618612,-0.2856324,0.0762288
47,1.7540863,1.7432458,"('stupid', 'smart')",1.7540863,1.7432458,-0.0108405
48,0.15952803,0.3231939,"('unintelligent', 'intelligent')",0.159528,0.3231939,0.1636659
49,-0.46520877,-0.18704115,"('unable', 'able')",-0.4652088,-0.1870411,0.2781677
50,-0.35572362,-0.34174168,"('clumsy', 'skillful')",-0.3557236,-0.3417417,0.0139819
51,-0.55363065,-0.5894412,"('uneducated', 'educated')",-0.5536307,-0.5894412,-0.0358105
52,-1.4160672,-1.501495,"('irrational', 'rational')",-1.4160672,-1.501495,-0.0854278
53,-1.4182683,-1.5875828,"('uncreative', 'creative')",-1.4182683,-1.5875828,-0.1693145
54,-0.62834746,-0.7804665,"('incapable', 'capable')",-0.6283475,-0.7804665,-0.152119
55,0.6663872,0.8319839,"('incompetent', 'clever')",0.6663872,0.8319839,0.1655967
56,0.17077753,0.21627328,"('impractical', 'practical')",0.1707775,0.2162733,0.0454958
57,-1.3784803,-1.5587664,"('unimaginative', 'imaginative')",-1.3784803,-1.5587664,-0.1802861
58,0.23808864,0.09612494,"('undiscriminating', 'discriminating')",0.2380886,0.0961249,-0.1419637
59,-0.32108313,-0.31731495,"('foolish', 'wise')",-0.3210831,-0.317315,0.0037681
60,0.2604941,0.5610384,"('inefficient', 'efficient')",0.2604941,0.5610384,0.3005443
61,-0.27616504,-0.505549,"('illogical', 'logical')",-0.276165,-0.505549,-0.229384
62,0.7650703,0.9579672,"('incompetent', 'brilliant')",0.7650703,0.9579672,0.1928969
63,-0.30405176,-0.31906706,"('unperceptive', 'insightful')",-0.3040518,-0.3190671,-0.0150153
64,-3.2988982,-3.2037477,"('shy', 'confident')",-3.2988982,-3.2037477,0.0951505
65,0.34375745,0.5240223,"('insecure', 'secure')",0.3437575,0.5240223,0.1802648
66,-1.0354085,-1.4088349,"('inactive', 'active')",-1.0354085,-1.4088349,-0.3734264
67,-0.09822552,-0.15644532,"('doubtful', 'determined')",-0.0982255,-0.1564453,-0.0582198
68,-0.30410242,-0.15022773,"('dependent', 'independent')",-0.3041024,-0.1502277,0.1538747
69,-0.38435248,-0.6167799,"('lazy', 'industrious')",-0.3843525,-0.6167799,-0.2324274
70,-0.2171065,-0.23746799,"('lethargic', 'energetic')",-0.2171065,-0.237468,-0.0203615
71,-0.35862744,-0.48633492,"('diffident', 'self-confident')",-0.3586274,-0.4863349,-0.1277075
72,-0.14799939,-0.15030795,"('unambitious', 'ambitious')",-0.1479994,-0.150308,-0.0023086
73,-1.7617104,-1.6334572,"('helpless', 'self-reliant')",-1.7617104,-1.6334572,0.1282532
74,-0.44917735,-0.60023415,"('undedicated', 'dedicated')",-0.4491774,-0.6002342,-0.1510568
75,-0.5196555,-0.5828637,"('meek', 'impulsive')",-0.5196555,-0.5828637,-0.0632082
76,0.07764519,0.35079646,"('anxious', 'daring')",0.0776452,0.3507965,0.2731513
77,-0.89260435,-0.6762675,"('unmotivated', 'motivated')",-0.8926044,-0.6762675,0.2163369
78,-0.6604428,-0.64295197,"('nonresilient', 'resilient')",-0.6604428,-0.642952,0.0174908
79,-0.64373624,-0.922861,"('wavering', 'unwavering')",-0.6437362,-0.922861,-0.2791248
80,0.18474163,0.16912785,"('dominated', 'dominating')",0.1847416,0.1691279,-0.0156137
81,0.14443707,0.2928272,"('submissive', 'aggressive')",0.1444371,0.2928272,0.1483901
82,2.2314441,2.2456179,"('poor', 'rich')",2.2314441,2.2456179,0.0141738
83,-0.8472658,-0.8198058,"('powerless', 'powerful')",-0.8472658,-0.8198058,0.02746
84,-0.24370119,-0.16949657,"('inferior', 'superior')",-0.2437012,-0.1694966,0.0742046
85,-1.5893098,-1.7258382,"('insignificant', 'prestigious')",-1.5893098,-1.7258382,-0.1365284
86,-0.49256817,-0.8057269,"('uninfluential', 'influential')",-0.4925682,-0.8057269,-0.3131587
87,0.018789556,-0.071725205,"('unsuccessful', 'successful')",0.0187896,-0.0717252,-0.0905148
88,-0.5041657,-0.54252774,"('low', 'eminent')",-0.5041657,-0.5425277,-0.038362
