,soulmate_male,soulmate_female,tuple,average_male,average_female,female-male
30,0.817756,0.64148426,"('intolerant', 'tolerant')",0.817756,0.6414843,-0.1762717
31,-1.6927309,-1.5757403,"('evil', 'good')",-1.6927309,-1.5757403,0.1169906
32,1.1019498,1.0117629,"('unkind', 'kind')",1.1019498,1.0117629,-0.0901869
33,0.111642145,0.103900634,"('wrong', 'right')",0.1116421,0.1039006,-0.0077415
34,1.7460905,1.8109803,"('mean', 'honorable')",1.7460905,1.8109803,0.0648898
35,-0.3751908,-0.33194932,"('corrupt', 'incorrupt')",-0.3751908,-0.3319493,0.0432415
36,-0.52760196,-0.41390136,"('hostile', 'amicable')",-0.527602,-0.4139014,0.1137006
37,0.37098047,0.2859987,"('fake', 'genuine')",0.3709805,0.2859987,-0.0849818
38,0.4716305,0.5688136,"('untruthful', 'truthful')",0.4716305,0.5688136,0.0971831
39,0.8520493,0.8159751,"('exploitative', 'cooperative')",0.8520493,0.8159751,-0.0360742
40,-1.4590213,-1.544634,"('stingy', 'generous')",-1.4590213,-1.544634,-0.0856127
41,0.42309234,0.3810074,"('unforgiving', 'forgiving')",0.4230923,0.3810074,-0.0420849
42,-0.9195745,-0.8676589,"('unreliable', 'reliable')",-0.9195745,-0.8676589,0.0519156
43,0.23516789,0.1757029,"('irresponsible', 'responsible')",0.2351679,0.1757029,-0.059465
44,-0.30891514,-0.27912492,"('prejudiced', 'unprejudiced')",-0.3089151,-0.2791249,0.0297902
45,-0.20197973,-0.29324383,"('incompetent', 'competent')",-0.2019797,-0.2932438,-0.0912641
46,-0.24095792,-0.27287203,"('uncompetitive', 'competitive')",-0.2409579,-0.272872,-0.0319141
47,1.685579,1.4651196,"('stupid', 'smart')",1.6855789,1.4651196,-0.2204593
48,0.6122709,0.5100711,"('unintelligent', 'intelligent')",0.6122709,0.5100711,-0.1021998
49,0.16669029,0.27213094,"('unable', 'able')",0.1666903,0.2721309,0.1054406
50,0.59451,0.7177424,"('clumsy', 'skillful')",0.59451,0.7177424,0.1232324
51,-0.15227343,-0.26345682,"('uneducated', 'educated')",-0.1522734,-0.2634568,-0.1111834
52,-0.19169624,-0.27463362,"('irrational', 'rational')",-0.1916962,-0.2746336,-0.0829374
53,-0.95809424,-0.9241666,"('uncreative', 'creative')",-0.9580942,-0.9241666,0.0339276
54,0.34716916,0.39742303,"('incapable', 'capable')",0.3471692,0.397423,0.0502538
55,0.28494495,0.17299195,"('incompetent', 'clever')",0.284945,0.1729919,-0.1119531
56,0.60435635,0.57224774,"('impractical', 'practical')",0.6043563,0.5722477,-0.0321086
57,-1.9358878,-1.9180502,"('unimaginative', 'imaginative')",-1.9358878,-1.9180502,0.0178376
58,-0.068398006,-0.08257193,"('undiscriminating', 'discriminating')",-0.068398,-0.0825719,-0.0141739
59,0.30152124,0.30898055,"('foolish', 'wise')",0.3015212,0.3089806,0.0074594
60,1.2147458,1.1098107,"('inefficient', 'efficient')",1.2147458,1.1098107,-0.1049351
61,-0.063389435,-0.21000096,"('illogical', 'logical')",-0.0633894,-0.210001,-0.1466116
62,0.6043008,0.6100152,"('incompetent', 'brilliant')",0.6043008,0.6100152,0.0057144
63,0.7215717,0.76777774,"('unperceptive', 'insightful')",0.7215717,0.7677777,0.046206
64,-2.3674312,-2.2730427,"('shy', 'confident')",-2.3674312,-2.2730427,0.0943885
65,0.12176611,-0.08839479,"('insecure', 'secure')",0.1217661,-0.0883948,-0.2101609
66,-1.7497692,-1.758306,"('inactive', 'active')",-1.7497692,-1.758306,-0.0085368
67,0.42837125,0.4153361,"('doubtful', 'determined')",0.4283713,0.4153361,-0.0130352
68,-0.17968863,-0.20961854,"('dependent', 'independent')",-0.1796886,-0.2096185,-0.0299299
69,-0.97622514,-0.8351416,"('lazy', 'industrious')",-0.9762251,-0.8351416,0.1410835
70,0.21959507,0.15512297,"('lethargic', 'energetic')",0.2195951,0.155123,-0.0644721
71,0.5163252,0.5774122,"('diffident', 'self-confident')",0.5163252,0.5774122,0.061087
72,-0.13645032,-0.12974124,"('unambitious', 'ambitious')",-0.1364503,-0.1297412,0.0067091
73,-0.69669986,-0.6249453,"('helpless', 'self-reliant')",-0.6966999,-0.6249453,0.0717546
74,0.38340798,0.36128125,"('undedicated', 'dedicated')",0.383408,0.3612812,-0.0221268
75,-0.6788783,-0.49796194,"('meek', 'impulsive')",-0.6788783,-0.4979619,0.1809164
76,0.79657435,0.6876831,"('anxious', 'daring')",0.7965744,0.6876831,-0.1088913
77,-0.64870393,-0.5726039,"('unmotivated', 'motivated')",-0.6487039,-0.5726039,0.0761
78,-0.16804475,-0.0379252,"('nonresilient', 'resilient')",-0.1680447,-0.0379252,0.1301195
79,-0.04898811,0.058159,"('wavering', 'unwavering')",-0.0489881,0.058159,0.1071471
80,-0.9250804,-1.0897377,"('dominated', 'dominating')",-0.9250804,-1.0897377,-0.1646573
81,-0.25251958,-0.4077871,"('submissive', 'aggressive')",-0.2525196,-0.4077871,-0.1552675
82,2.0176172,1.9832257,"('poor', 'rich')",2.0176172,1.9832257,-0.0343915
83,-0.17461008,-0.20563325,"('powerless', 'powerful')",-0.1746101,-0.2056333,-0.0310232
84,0.78582245,0.71876025,"('inferior', 'superior')",0.7858225,0.7187603,-0.0670622
85,0.35950246,0.50051534,"('insignificant', 'prestigious')",0.3595025,0.5005153,0.1410128
86,-0.46669206,-0.6245021,"('uninfluential', 'influential')",-0.4666921,-0.6245021,-0.15781
87,-0.40417546,-0.46840435,"('unsuccessful', 'successful')",-0.4041755,-0.4684044,-0.0642289
88,0.38968614,0.39350024,"('low', 'eminent')",0.3896861,0.3935002,0.0038141
