,weyerhaeuser_male,weyerhaeuser_female,tuple,co_male,co_female,average_male,average_female,female-male
16,0.16219608,0.13171871,"('unpopular', 'popular')",-0.034005813,-0.0757751,0.0640951,0.0279718,-0.0361233
17,-0.38119322,-0.2516374,"('nasty', 'nice')",-0.45558426,-0.44505832,-0.4183887,-0.3483478,0.0700409
18,-0.03644835,0.028674867,"('disagreeable', 'welcoming')",-1.0355225,-0.9580102,-0.5359854,-0.4646677,0.0713177
19,0.65271086,0.68881845,"('inhospitable', 'hospitable')",-0.2802293,-0.19478284,0.1862408,0.2470178,0.060777
20,-0.22496296,-0.25628972,"('rough', 'thoughtful')",0.77132505,0.74936426,0.2731811,0.2465373,-0.0266438
21,-1.6411761,-1.748459,"('immoral', 'moral')",-0.86685395,-0.9003348,-1.254015,-1.3243968,-0.0703818
22,-1.5281249,-1.6216946,"('untrustworthy', 'trustworthy')",-0.9148265,-0.95954806,-1.2214757,-1.2906213,-0.0691456
23,-1.1588918,-1.2811505,"('insincere', 'sincere')",5.9742465,5.91592,2.4076774,2.3173847,-0.0902927
24,-1.0981748,-1.1900674,"('dishonest', 'honest')",0.91188526,0.89465153,-0.0931448,-0.1477079,-0.0545631
25,1.1423681,1.1455652,"('egoistic', 'altruistic')",1.1080414,1.0392647,1.1252048,1.0924149,-0.0327899
26,-0.047931284,-0.14268385,"('hardhearted', 'benevolent')",1.6853917,1.5583867,0.8187302,0.7078514,-0.1108788
27,-0.3251633,-0.27337667,"('hardhearted', 'softhearted')",0.5669419,0.58875585,0.1208893,0.1576896,0.0368003
28,-0.68850106,-0.90619206,"('disloyal', 'loyal')",1.1922944,0.97750473,0.2518966,0.0356563,-0.2162403
29,-0.18286863,-0.17255272,"('unfair', 'fair')",-0.60112566,-0.6816847,-0.3919972,-0.4271187,-0.0351215
30,-1.1343669,-1.1962302,"('intolerant', 'tolerant')",0.4806224,0.5407713,-0.3268722,-0.3277294,-0.0008572
31,1.0269934,1.1131881,"('evil', 'good')",-1.289565,-1.2506421,-0.1312858,-0.068727,0.0625588
32,-0.71495616,-0.79300666,"('unkind', 'kind')",1.0203944,0.82477295,0.1527191,0.0158831,-0.136836
33,1.1812949,1.1301143,"('wrong', 'right')",-0.6173496,-0.69560575,0.2819726,0.2172543,-0.0647183
34,-0.4048537,-0.28554755,"('mean', 'honorable')",5.3615084,5.5722218,2.4783273,2.643337,0.1650097
35,2.6947343,2.7782671,"('corrupt', 'incorrupt')",-0.43349147,-0.48313212,1.1306214,1.1475675,0.0169461
36,1.0844179,1.0743003,"('hostile', 'amicable')",0.024240784,-0.13930434,0.5543293,0.467498,-0.0868313
37,0.18392026,0.20179945,"('fake', 'genuine')",0.23632708,0.27034074,0.2101237,0.2360701,0.0259464
38,-0.5063072,-0.6199558,"('untruthful', 'truthful')",-0.00053188205,0.027101547,-0.2534195,-0.2964271,-0.0430076
39,0.5821121,0.5582212,"('exploitative', 'cooperative')",1.0101689,1.0392166,0.7961405,0.7987189,0.0025784
40,0.4808732,0.44807333,"('stingy', 'generous')",-2.5125039,-2.531466,-1.0158154,-1.0416963,-0.0258809
41,-1.2381251,-1.3390515,"('unforgiving', 'forgiving')",0.21517597,0.17095396,-0.5114745,-0.5840487,-0.0725742
42,0.03459481,0.090182304,"('unreliable', 'reliable')",-3.3387117,-3.1819174,-1.6520585,-1.5458676,0.1061909
43,-0.89128184,-0.9564332,"('irresponsible', 'responsible')",0.5602117,0.7088477,-0.1655351,-0.1237927,0.0417424
44,-0.1730099,-0.07139236,"('prejudiced', 'unprejudiced')",-1.150682,-1.1044571,-0.6618459,-0.5879247,0.0739212
45,-1.4430096,-1.5770751,"('incompetent', 'competent')",-0.46351942,-0.5360463,-0.9532645,-1.0565608,-0.1032963
46,-1.6392773,-1.6976643,"('uncompetitive', 'competitive')",-1.0685811,-1.0427254,-1.3539293,-1.3701949,-0.0162656
47,0.043948058,0.10035847,"('stupid', 'smart')",5.2045026,5.296427,2.6242254,2.6983926,0.0741672
48,-1.9733171,-2.0409298,"('unintelligent', 'intelligent')",-0.28681478,-0.25696304,-1.1300659,-1.1489464,-0.0188805
49,-0.8792365,-0.8229102,"('unable', 'able')",-0.5622023,-0.43954623,-0.7207194,-0.6312282,0.0894912
50,0.96249735,0.954462,"('clumsy', 'skillful')",-0.14107142,-0.18612587,0.410713,0.3841681,-0.0265449
51,-1.2550781,-1.3239284,"('uneducated', 'educated')",0.22301103,0.0771657,-0.5160335,-0.6233813,-0.1073478
52,1.0366594,0.9754048,"('irrational', 'rational')",0.26734626,0.14557657,0.6520028,0.5604907,-0.0915121
53,-0.689362,-0.7658043,"('uncreative', 'creative')",0.6873023,0.7184717,-0.0010298,-0.0236663,-0.0226365
54,0.19573839,0.18216112,"('incapable', 'capable')",0.82021385,0.8182282,0.5079761,0.5001947,-0.0077814
55,-2.1770177,-2.2769313,"('incompetent', 'clever')",0.06367532,0.1162168,-1.0566711,-1.0803572,-0.0236861
56,-0.39173844,-0.49227178,"('impractical', 'practical')",0.01851311,0.037009995,-0.1866127,-0.2276309,-0.0410182
57,-2.0527253,-2.1707833,"('unimaginative', 'imaginative')",-3.750915,-3.7179902,-2.9018202,-2.9443867,-0.0425665
58,-0.61956584,-0.7236105,"('undiscriminating', 'discriminating')",0.08723776,0.1334661,-0.266164,-0.2950722,-0.0289082
59,2.3360293,2.314757,"('foolish', 'wise')",0.33577496,0.32545292,1.3359021,1.3201051,-0.015797
60,-1.7382265,-1.7905855,"('inefficient', 'efficient')",-0.14418606,0.06620622,-0.9412063,-0.8621897,0.0790166
61,-1.0086365,-1.1317835,"('illogical', 'logical')",-0.05153155,-0.17894135,-0.530084,-0.6553624,-0.1252784
62,-1.6649622,-1.6926798,"('incompetent', 'brilliant')",-0.112893924,0.07161789,-0.8889281,-0.810531,0.0783971
63,-0.96192706,-1.0644852,"('unperceptive', 'insightful')",-0.2549225,-0.12721314,-0.6084248,-0.5958492,0.0125756
64,0.046889864,-0.030979455,"('shy', 'confident')",-6.083604,-6.0188155,-3.018357,-3.0248976,-0.0065406
65,-1.4643095,-1.5548607,"('insecure', 'secure')",0.1869547,0.13546242,-0.6386774,-0.7096992,-0.0710218
66,0.45816422,0.5582598,"('inactive', 'active')",-0.040426847,-0.017457966,0.2088687,0.2704009,0.0615322
67,0.16077076,0.150823,"('doubtful', 'determined')",-0.035373494,-0.05628255,0.0626986,0.0472702,-0.0154284
68,-0.92110896,-0.9463713,"('dependent', 'independent')",-1.554859,-1.5168241,-1.2379839,-1.2315977,0.0063862
69,2.6326313,2.7564008,"('lazy', 'industrious')",-1.1524214,-1.0230786,0.740105,0.8666611,0.1265561
70,-1.0613105,-1.057063,"('lethargic', 'energetic')",-0.09285827,-0.0019382201,-0.5770844,-0.5295006,0.0475838
71,0.9330334,0.9132452,"('diffident', 'self-confident')",0.36637437,0.3393119,0.6497039,0.6262785,-0.0234254
72,-1.1556816,-1.2025245,"('unambitious', 'ambitious')",-0.62815976,-0.5710936,-0.8919207,-0.8868091,0.0051116
73,1.5734396,1.5449909,"('helpless', 'self-reliant')",-3.1898656,-3.1774771,-0.808213,-0.8162431,-0.0080301
74,0.39607897,0.32441,"('undedicated', 'dedicated')",0.23102547,0.20517446,0.3135522,0.2647922,-0.04876
75,0.45627856,0.47790506,"('meek', 'impulsive')",-0.7183361,-0.602056,-0.1310288,-0.0620755,0.0689533
76,-1.826699,-1.7757425,"('anxious', 'daring')",-0.13564421,-0.042600635,-0.9811716,-0.9091716,0.072
77,-0.7966399,-0.8623159,"('unmotivated', 'motivated')",-0.9018913,-0.86423403,-0.8492656,-0.8632749,-0.0140093
78,-0.09609146,-0.10599899,"('nonresilient', 'resilient')",-0.2036165,-0.11860781,-0.149854,-0.1123034,0.0375506
79,1.3302599,1.3423076,"('wavering', 'unwavering')",-0.4246516,-0.40639788,0.4528041,0.4679548,0.0151507
80,-0.2628384,-0.2574732,"('dominated', 'dominating')",-0.46284437,-0.53288937,-0.3628414,-0.3951813,-0.0323399
81,-1.7875897,-1.849598,"('submissive', 'aggressive')",-1.3224636,-1.4020803,-1.5550267,-1.6258392,-0.0708125
82,-1.3584273,-1.3616333,"('poor', 'rich')",5.708924,5.690734,2.1752481,2.1645503,-0.0106978
83,-0.23013872,-0.2648572,"('powerless', 'powerful')",-0.8852511,-0.916136,-0.5576949,-0.5904966,-0.0328017
84,0.40680766,0.40352678,"('inferior', 'superior')",0.65681744,0.65124345,0.5318125,0.5273851,-0.0044274
85,2.0174956,2.0639727,"('insignificant', 'prestigious')",-0.2507068,-0.2979806,0.8833944,0.8829961,-0.0003983
86,-1.9057431,-2.05783,"('uninfluential', 'influential')",-0.6815474,-0.81165266,-1.2936453,-1.4347414,-0.1410961
87,-0.081972614,-0.14906909,"('unsuccessful', 'successful')",0.20190969,0.08475161,0.0599685,-0.0321587,-0.0921272
88,-0.8016518,-0.8399621,"('low', 'eminent')",-0.56861895,-0.6464056,-0.6851354,-0.7431839,-0.0580485
