,legacy_male,legacy_female,tuple,average_male,average_female,female-male
27,1.3689716,1.1858517,"('hardhearted', 'softhearted')",1.3689716,1.1858517,-0.1831199
28,0.8349157,0.7632331,"('disloyal', 'loyal')",0.8349157,0.7632331,-0.0716826
29,-0.26528615,-0.43118605,"('unfair', 'fair')",-0.2652861,-0.4311861,-0.1659
30,1.155362,1.0964061,"('intolerant', 'tolerant')",1.155362,1.0964061,-0.0589559
31,-1.0946136,-1.1046855,"('evil', 'good')",-1.0946136,-1.1046855,-0.0100719
32,1.2403171,1.1884232,"('unkind', 'kind')",1.2403171,1.1884232,-0.0518939
33,-0.4352333,-0.34789056,"('wrong', 'right')",-0.4352333,-0.3478906,0.0873427
34,4.201025,4.406435,"('mean', 'honorable')",4.201025,4.406435,0.20541
35,-0.9907856,-1.1588181,"('corrupt', 'incorrupt')",-0.9907856,-1.1588181,-0.1680325
36,-0.26762986,-0.4472779,"('hostile', 'amicable')",-0.2676299,-0.4472779,-0.179648
37,0.84666574,0.8183392,"('fake', 'genuine')",0.8466657,0.8183392,-0.0283265
38,0.14129215,0.2054759,"('untruthful', 'truthful')",0.1412922,0.2054759,0.0641837
39,0.12475373,0.13920045,"('exploitative', 'cooperative')",0.1247537,0.1392004,0.0144467
40,-1.3023329,-1.5147586,"('stingy', 'generous')",-1.3023329,-1.5147586,-0.2124257
41,0.18068695,0.12216458,"('unforgiving', 'forgiving')",0.180687,0.1221646,-0.0585224
42,-1.8504121,-1.8887776,"('unreliable', 'reliable')",-1.8504121,-1.8887776,-0.0383655
43,1.2472527,1.3106104,"('irresponsible', 'responsible')",1.2472527,1.3106104,0.0633577
44,-1.1636573,-1.2558044,"('prejudiced', 'unprejudiced')",-1.1636573,-1.2558044,-0.0921471
45,-0.14122668,-0.2224298,"('incompetent', 'competent')",-0.1412267,-0.2224298,-0.0812031
46,-0.794466,-0.8788104,"('uncompetitive', 'competitive')",-0.794466,-0.8788104,-0.0843444
47,4.9966874,5.2046504,"('stupid', 'smart')",4.9966874,5.2046504,0.207963
48,0.74734026,0.66793996,"('unintelligent', 'intelligent')",0.7473403,0.66794,-0.0794003
49,-0.13254756,-0.008954715,"('unable', 'able')",-0.1325476,-0.0089547,0.1235929
50,-0.17502926,-0.12532319,"('clumsy', 'skillful')",-0.1750293,-0.1253232,0.0497061
51,0.47340995,0.41285443,"('uneducated', 'educated')",0.47341,0.4128544,-0.0605556
52,-0.5242934,-0.5431823,"('irrational', 'rational')",-0.5242934,-0.5431823,-0.0188889
53,0.3087446,0.27249897,"('uncreative', 'creative')",0.3087446,0.272499,-0.0362456
54,1.1106288,1.2436448,"('incapable', 'capable')",1.1106288,1.2436448,0.133016
55,0.614703,0.54960096,"('incompetent', 'clever')",0.614703,0.549601,-0.065102
56,0.3584153,0.4031586,"('impractical', 'practical')",0.3584153,0.4031586,0.0447433
57,-2.7622323,-2.8230033,"('unimaginative', 'imaginative')",-2.7622323,-2.8230033,-0.060771
58,-0.27359146,-0.29065564,"('undiscriminating', 'discriminating')",-0.2735915,-0.2906556,-0.0170641
59,0.21108231,0.31488746,"('foolish', 'wise')",0.2110823,0.3148875,0.1038052
60,0.3438469,0.4616608,"('inefficient', 'efficient')",0.3438469,0.4616608,0.1178139
61,0.3171883,0.1693674,"('illogical', 'logical')",0.3171883,0.1693674,-0.1478209
62,0.7743734,0.88245237,"('incompetent', 'brilliant')",0.7743734,0.8824524,0.108079
63,0.59473735,0.6462036,"('unperceptive', 'insightful')",0.5947374,0.6462036,0.0514662
64,-5.8238344,-5.8744125,"('shy', 'confident')",-5.8238344,-5.8744125,-0.0505781
65,0.39626044,0.35524195,"('insecure', 'secure')",0.3962604,0.355242,-0.0410184
66,0.101362646,0.026103139,"('inactive', 'active')",0.1013626,0.0261031,-0.0752595
67,-0.6104089,-0.41852173,"('doubtful', 'determined')",-0.6104089,-0.4185217,0.1918872
68,-0.75836253,-0.83205223,"('dependent', 'independent')",-0.7583625,-0.8320522,-0.0736897
69,-1.4861751,-1.3690243,"('lazy', 'industrious')",-1.4861751,-1.3690243,0.1171508
70,1.235535,1.1284858,"('lethargic', 'energetic')",1.235535,1.1284858,-0.1070492
71,0.48362878,0.5792577,"('diffident', 'self-confident')",0.4836288,0.5792577,0.0956289
72,0.75692767,0.8717233,"('unambitious', 'ambitious')",0.7569277,0.8717233,0.1147956
73,-2.8313482,-2.8206697,"('helpless', 'self-reliant')",-2.8313482,-2.8206697,0.0106785
74,0.04193566,-0.026185615,"('undedicated', 'dedicated')",0.0419357,-0.0261856,-0.0681213
75,-0.7723945,-0.705035,"('meek', 'impulsive')",-0.7723945,-0.705035,0.0673595
76,0.8915697,0.79608417,"('anxious', 'daring')",0.8915697,0.7960842,-0.0954855
77,-0.7102617,-0.60084516,"('unmotivated', 'motivated')",-0.7102617,-0.6008452,0.1094165
78,-0.45541614,-0.43417317,"('nonresilient', 'resilient')",-0.4554161,-0.4341732,0.0212429
79,-0.09139055,-0.10396231,"('wavering', 'unwavering')",-0.0913906,-0.1039623,-0.0125717
80,-0.11867048,-0.16063602,"('dominated', 'dominating')",-0.1186705,-0.160636,-0.0419655
81,-0.09113676,-0.03629063,"('submissive', 'aggressive')",-0.0911368,-0.0362906,0.0548462
82,5.863885,5.989072,"('poor', 'rich')",5.8638849,5.9890718,0.1251869
83,-0.36413777,-0.35562307,"('powerless', 'powerful')",-0.3641378,-0.3556231,0.0085147
84,0.23694833,0.20882364,"('inferior', 'superior')",0.2369483,0.2088236,-0.0281247
85,-0.22559786,-0.21692486,"('insignificant', 'prestigious')",-0.2255979,-0.2169249,0.008673
86,0.28204378,0.1909717,"('uninfluential', 'influential')",0.2820438,0.1909717,-0.0910721
87,-0.18471764,-0.07029088,"('unsuccessful', 'successful')",-0.1847176,-0.0702909,0.1144267
88,0.13622554,0.19179411,"('low', 'eminent')",0.1362255,0.1917941,0.0555686
