,access_male,access_female,tuple,average_male,average_female,female-male
34,4.30512,4.681682,"('mean', 'honorable')",4.30512,4.6816821,0.3765621
35,-1.0011588,-1.4460105,"('corrupt', 'incorrupt')",-1.0011588,-1.4460105,-0.4448517
36,-0.6385662,-0.8917997,"('hostile', 'amicable')",-0.6385662,-0.8917997,-0.2532335
37,1.0734713,0.98093575,"('fake', 'genuine')",1.0734713,0.9809358,-0.0925355
38,-0.62185526,-0.4398028,"('untruthful', 'truthful')",-0.6218553,-0.4398028,0.1820525
39,0.38643602,0.39497608,"('exploitative', 'cooperative')",0.386436,0.3949761,0.0085401
40,-0.99502176,-1.2262845,"('stingy', 'generous')",-0.9950218,-1.2262845,-0.2312627
41,0.49865916,0.361018,"('unforgiving', 'forgiving')",0.4986592,0.361018,-0.1376412
42,-1.9489857,-2.078598,"('unreliable', 'reliable')",-1.9489857,-2.078598,-0.1296123
43,1.0237303,1.2514194,"('irresponsible', 'responsible')",1.0237303,1.2514194,0.2276891
44,-1.0890479,-1.147167,"('prejudiced', 'unprejudiced')",-1.0890479,-1.147167,-0.0581191
45,0.48320317,0.23162696,"('incompetent', 'competent')",0.4832032,0.231627,-0.2515762
46,-0.44342434,-0.45801634,"('uncompetitive', 'competitive')",-0.4434243,-0.4580163,-0.014592
47,4.8856683,5.117425,"('stupid', 'smart')",4.8856683,5.117425,0.2317567
48,0.32439506,0.4508847,"('unintelligent', 'intelligent')",0.3243951,0.4508847,0.1264896
49,-0.23675135,-0.12032938,"('unable', 'able')",-0.2367513,-0.1203294,0.1164219
50,-0.44579318,-0.4421504,"('clumsy', 'skillful')",-0.4457932,-0.4421504,0.0036428
51,0.6000223,0.6122859,"('uneducated', 'educated')",0.6000223,0.6122859,0.0122636
52,-0.09654668,-0.29915726,"('irrational', 'rational')",-0.0965467,-0.2991573,-0.2026106
53,-0.15156572,-0.28142855,"('uncreative', 'creative')",-0.1515657,-0.2814285,-0.1298628
54,0.82064754,0.9155899,"('incapable', 'capable')",0.8206475,0.9155899,0.0949424
55,0.706145,0.76922476,"('incompetent', 'clever')",0.706145,0.7692248,0.0630798
56,0.23253335,0.2844328,"('impractical', 'practical')",0.2325334,0.2844328,0.0518994
57,-1.6968787,-2.0284243,"('unimaginative', 'imaginative')",-1.6968787,-2.0284243,-0.3315456
58,0.47912607,0.3444499,"('undiscriminating', 'discriminating')",0.4791261,0.3444499,-0.1346762
59,-0.10590711,-0.090085864,"('foolish', 'wise')",-0.1059071,-0.0900859,0.0158212
60,0.15755908,0.5325638,"('inefficient', 'efficient')",0.1575591,0.5325638,0.3750047
61,0.5674665,0.40369096,"('illogical', 'logical')",0.5674665,0.403691,-0.1637755
62,0.36050075,0.5998539,"('incompetent', 'brilliant')",0.3605008,0.5998539,0.2393531
63,0.0026766323,0.12795322,"('unperceptive', 'insightful')",0.0026766,0.1279532,0.1252766
64,-6.263901,-6.2428393,"('shy', 'confident')",-6.2639012,-6.2428393,0.0210619
65,0.39259425,0.5419399,"('insecure', 'secure')",0.3925942,0.5419399,0.1493457
66,-0.25815374,-0.4858268,"('inactive', 'active')",-0.2581537,-0.4858268,-0.2276731
67,-0.9144877,-0.7713709,"('doubtful', 'determined')",-0.9144877,-0.7713709,0.1431168
68,-1.0000132,-0.9271876,"('dependent', 'independent')",-1.0000132,-0.9271876,0.0728256
69,-2.0158288,-2.1285198,"('lazy', 'industrious')",-2.0158288,-2.1285198,-0.112691
70,1.6959761,1.5417209,"('lethargic', 'energetic')",1.6959761,1.5417209,-0.1542552
71,0.30071187,0.2955036,"('diffident', 'self-confident')",0.3007119,0.2955036,-0.0052083
72,0.58965725,0.8470781,"('unambitious', 'ambitious')",0.5896572,0.8470781,0.2574209
73,-2.7332683,-2.772259,"('helpless', 'self-reliant')",-2.7332683,-2.772259,-0.0389907
74,0.36969706,0.15358463,"('undedicated', 'dedicated')",0.3696971,0.1535846,-0.2161125
75,-0.8301301,-0.9088654,"('meek', 'impulsive')",-0.8301301,-0.9088654,-0.0787353
76,0.5808202,0.67912835,"('anxious', 'daring')",0.5808202,0.6791283,0.0983081
77,-1.7176411,-1.541506,"('unmotivated', 'motivated')",-1.7176411,-1.5415061,0.176135
78,-0.830849,-0.83816355,"('nonresilient', 'resilient')",-0.830849,-0.8381636,-0.0073146
79,-0.25381017,-0.36082384,"('wavering', 'unwavering')",-0.2538102,-0.3608238,-0.1070136
80,0.12931034,0.023259016,"('dominated', 'dominating')",0.1293103,0.023259,-0.1060513
81,0.006214738,0.06427202,"('submissive', 'aggressive')",0.0062147,0.064272,0.0580573
82,5.9748516,6.106721,"('poor', 'rich')",5.9748516,6.1067209,0.1318693
83,-0.505191,-0.42581812,"('powerless', 'powerful')",-0.505191,-0.4258181,0.0793729
84,0.25731558,0.24662776,"('inferior', 'superior')",0.2573156,0.2466278,-0.0106878
85,-1.154597,-1.230145,"('insignificant', 'prestigious')",-1.154597,-1.230145,-0.075548
86,0.75289756,0.6222649,"('uninfluential', 'influential')",0.7528976,0.6222649,-0.1306327
87,-0.03382875,-0.049772732,"('unsuccessful', 'successful')",-0.0338288,-0.0497727,-0.0159439
88,0.025346851,0.06856771,"('low', 'eminent')",0.0253469,0.0685677,0.0432208
