,construction_male,construction_female,tuple,average_male,average_female,female-male
35,-1.528663,-1.5860981,"('corrupt', 'incorrupt')",-1.528663,-1.5860981,-0.0574351
36,-0.7107975,-0.79492396,"('hostile', 'amicable')",-0.7107975,-0.794924,-0.0841265
37,0.15840434,0.06657384,"('fake', 'genuine')",0.1584043,0.0665738,-0.0918305
38,0.8567111,0.76193553,"('untruthful', 'truthful')",0.8567111,0.7619355,-0.0947756
39,-0.4074891,-0.41289803,"('exploitative', 'cooperative')",-0.4074891,-0.412898,-0.0054089
40,-2.1498582,-2.1521494,"('stingy', 'generous')",-2.1498582,-2.1521494,-0.0022912
41,0.226655,0.08673985,"('unforgiving', 'forgiving')",0.226655,0.0867399,-0.1399151
42,-2.8047671,-2.720617,"('unreliable', 'reliable')",-2.8047671,-2.7206171,0.08415
43,0.96757716,0.93333775,"('irresponsible', 'responsible')",0.9675772,0.9333377,-0.0342395
44,-0.9458139,-1.0283064,"('prejudiced', 'unprejudiced')",-0.9458139,-1.0283064,-0.0824925
45,-0.10925186,-0.0672344,"('incompetent', 'competent')",-0.1092519,-0.0672344,0.0420175
46,-0.8036359,-0.7936404,"('uncompetitive', 'competitive')",-0.8036359,-0.7936404,0.0099955
47,5.229025,5.5532045,"('stupid', 'smart')",5.2290249,5.5532045,0.3241796
48,0.6591788,0.5904153,"('unintelligent', 'intelligent')",0.6591788,0.5904153,-0.0687635
49,-0.86877126,-0.61499494,"('unable', 'able')",-0.8687713,-0.6149949,0.2537764
50,-0.46394816,-0.3067933,"('clumsy', 'skillful')",-0.4639482,-0.3067933,0.1571549
51,0.24149048,0.19420357,"('uneducated', 'educated')",0.2414905,0.1942036,-0.0472869
52,-0.52738243,-0.5773326,"('irrational', 'rational')",-0.5273824,-0.5773326,-0.0499502
53,0.3659196,0.39429715,"('uncreative', 'creative')",0.3659196,0.3942972,0.0283776
54,0.62460357,0.8000969,"('incapable', 'capable')",0.6246036,0.8000969,0.1754933
55,0.18337014,0.23783706,"('incompetent', 'clever')",0.1833701,0.2378371,0.054467
56,1.206689,1.1472595,"('impractical', 'practical')",1.206689,1.1472595,-0.0594295
57,-2.7494211,-2.860699,"('unimaginative', 'imaginative')",-2.7494211,-2.8606989,-0.1112778
58,-0.25016552,-0.29949677,"('undiscriminating', 'discriminating')",-0.2501655,-0.2994968,-0.0493313
59,-0.11595825,-0.06736696,"('foolish', 'wise')",-0.1159583,-0.067367,0.0485913
60,1.1310573,1.187453,"('inefficient', 'efficient')",1.1310573,1.187453,0.0563957
61,-0.1310201,-0.19224387,"('illogical', 'logical')",-0.1310201,-0.1922439,-0.0612238
62,0.68821794,0.9845707,"('incompetent', 'brilliant')",0.6882179,0.9845707,0.2963528
63,0.6491567,0.70078474,"('unperceptive', 'insightful')",0.6491567,0.7007847,0.051628
64,-5.022756,-5.2356324,"('shy', 'confident')",-5.0227561,-5.2356324,-0.2128763
65,0.14862923,0.19985886,"('insecure', 'secure')",0.1486292,0.1998589,0.0512297
66,-0.64978284,-0.7937908,"('inactive', 'active')",-0.6497828,-0.7937908,-0.144008
67,0.064242005,-0.1481098,"('doubtful', 'determined')",0.064242,-0.1481098,-0.2123518
68,-1.3979797,-1.4009223,"('dependent', 'independent')",-1.3979797,-1.4009223,-0.0029426
69,-0.9449314,-1.0570588,"('lazy', 'industrious')",-0.9449314,-1.0570588,-0.1121274
70,0.4861219,0.57001483,"('lethargic', 'energetic')",0.4861219,0.5700148,0.0838929
71,0.5372622,0.58350646,"('diffident', 'self-confident')",0.5372622,0.5835065,0.0462443
72,1.0381857,1.088811,"('unambitious', 'ambitious')",1.0381857,1.088811,0.0506253
73,-3.721653,-3.6898427,"('helpless', 'self-reliant')",-3.721653,-3.6898427,0.0318103
74,-0.81962395,-0.74996495,"('undedicated', 'dedicated')",-0.8196239,-0.749965,0.0696589
75,-0.82467073,-0.7223326,"('meek', 'impulsive')",-0.8246707,-0.7223326,0.1023381
76,-0.06321598,-0.04766561,"('anxious', 'daring')",-0.063216,-0.0476656,0.0155504
77,-0.36153355,-0.3458979,"('unmotivated', 'motivated')",-0.3615336,-0.3458979,0.0156357
78,-0.16429257,-0.08677162,"('nonresilient', 'resilient')",-0.1642926,-0.0867716,0.077521
79,-0.44059423,-0.42592618,"('wavering', 'unwavering')",-0.4405942,-0.4259262,0.014668
80,-0.51022816,-0.532591,"('dominated', 'dominating')",-0.5102282,-0.532591,-0.0223628
81,0.3872924,0.3283729,"('submissive', 'aggressive')",0.3872924,0.3283729,-0.0589195
82,5.65977,6.1123366,"('poor', 'rich')",5.65977,6.1123366,0.4525666
83,-0.21144325,-0.44608626,"('powerless', 'powerful')",-0.2114432,-0.4460863,-0.2346431
84,-0.28381166,-0.27944276,"('inferior', 'superior')",-0.2838117,-0.2794428,0.0043689
85,-0.470892,-0.6863093,"('insignificant', 'prestigious')",-0.470892,-0.6863093,-0.2154173
86,0.18573336,0.06553307,"('uninfluential', 'influential')",0.1857334,0.0655331,-0.1202003
87,-0.15999325,0.012731091,"('unsuccessful', 'successful')",-0.1599932,0.0127311,0.1727243
88,0.011381723,-0.113206044,"('low', 'eminent')",0.0113817,-0.113206,-0.1245877
