,webpage_male,webpage_female,tuple,average_male,average_female,female-male
38,0.1945161,0.16927259,"('untruthful', 'truthful')",0.1945161,0.1692726,-0.0252435
39,0.66106915,0.555572,"('exploitative', 'cooperative')",0.6610692,0.555572,-0.1054972
40,-1.0570241,-0.9486622,"('stingy', 'generous')",-1.0570241,-0.9486622,0.1083619
41,-0.5802985,-0.62289447,"('unforgiving', 'forgiving')",-0.5802985,-0.6228945,-0.042596
42,-0.29913336,-0.31349584,"('unreliable', 'reliable')",-0.2991334,-0.3134958,-0.0143624
43,0.17961964,0.1658918,"('irresponsible', 'responsible')",0.1796196,0.1658918,-0.0137278
44,-0.85357773,-0.86352086,"('prejudiced', 'unprejudiced')",-0.8535777,-0.8635209,-0.0099432
45,-0.7867956,-0.75443465,"('incompetent', 'competent')",-0.7867956,-0.7544346,0.032361
46,0.763105,0.7417158,"('uncompetitive', 'competitive')",0.763105,0.7417158,-0.0213892
47,2.3132954,2.404799,"('stupid', 'smart')",2.3132954,2.404799,0.0915036
48,-0.7727182,-0.8453361,"('unintelligent', 'intelligent')",-0.7727182,-0.8453361,-0.0726179
49,-0.12742054,-0.13017625,"('unable', 'able')",-0.1274205,-0.1301762,-0.0027557
50,0.60825986,0.707766,"('clumsy', 'skillful')",0.6082599,0.707766,0.0995061
51,0.30911112,0.20828341,"('uneducated', 'educated')",0.3091111,0.2082834,-0.1008277
52,-1.1533567,-1.160555,"('irrational', 'rational')",-1.1533567,-1.160555,-0.0071983
53,0.29664642,0.27679977,"('uncreative', 'creative')",0.2966464,0.2767998,-0.0198466
54,1.0925832,1.1362993,"('incapable', 'capable')",1.0925832,1.1362993,0.0437161
55,0.5579909,0.5080062,"('incompetent', 'clever')",0.5579909,0.5080062,-0.0499847
56,1.3274373,1.2210069,"('impractical', 'practical')",1.3274373,1.2210069,-0.1064304
57,-1.1583508,-1.1859002,"('unimaginative', 'imaginative')",-1.1583508,-1.1859002,-0.0275494
58,0.5395135,0.5392796,"('undiscriminating', 'discriminating')",0.5395135,0.5392796,-0.0002339
59,-0.26815906,-0.28117442,"('foolish', 'wise')",-0.2681591,-0.2811744,-0.0130153
60,0.8306377,0.7694047,"('inefficient', 'efficient')",0.8306377,0.7694047,-0.061233
61,0.30792797,0.1382695,"('illogical', 'logical')",0.307928,0.1382695,-0.1696585
62,0.11377899,0.12991068,"('incompetent', 'brilliant')",0.113779,0.1299107,0.0161317
63,1.3979586,1.385781,"('unperceptive', 'insightful')",1.3979586,1.385781,-0.0121776
64,-1.4868358,-1.5945065,"('shy', 'confident')",-1.4868358,-1.5945065,-0.1076707
65,0.4402479,0.28223342,"('insecure', 'secure')",0.4402479,0.2822334,-0.1580145
66,0.61379206,0.4956478,"('inactive', 'active')",0.6137921,0.4956478,-0.1181443
67,0.12075068,0.033945933,"('doubtful', 'determined')",0.1207507,0.0339459,-0.0868048
68,-0.4095407,-0.4754343,"('dependent', 'independent')",-0.4095407,-0.4754343,-0.0658936
69,-0.88641095,-0.76704663,"('lazy', 'industrious')",-0.886411,-0.7670466,0.1193644
70,1.7583991,1.6472005,"('lethargic', 'energetic')",1.7583991,1.6472005,-0.1111986
71,0.18666273,0.24799569,"('diffident', 'self-confident')",0.1866627,0.2479957,0.061333
72,-0.86338806,-0.74216473,"('unambitious', 'ambitious')",-0.8633881,-0.7421647,0.1212234
73,-0.7066305,-0.62046057,"('helpless', 'self-reliant')",-0.7066305,-0.6204606,0.0861699
74,0.6320793,0.6654352,"('undedicated', 'dedicated')",0.6320793,0.6654352,0.0333559
75,0.37556973,0.46880168,"('meek', 'impulsive')",0.3755697,0.4688017,0.093232
76,0.3011395,0.21241182,"('anxious', 'daring')",0.3011395,0.2124118,-0.0887277
77,-0.21064776,-0.25980932,"('unmotivated', 'motivated')",-0.2106478,-0.2598093,-0.0491615
78,-0.091581196,0.0440818,"('nonresilient', 'resilient')",-0.0915812,0.0440818,0.135663
79,0.5025666,0.4931136,"('wavering', 'unwavering')",0.5025666,0.4931136,-0.009453
80,0.105853856,0.02073329,"('dominated', 'dominating')",0.1058539,0.0207333,-0.0851206
81,0.7330369,0.62581235,"('submissive', 'aggressive')",0.7330369,0.6258124,-0.1072245
82,2.551478,2.6855938,"('poor', 'rich')",2.5514779,2.6855938,0.1341159
83,0.23863682,0.08338678,"('powerless', 'powerful')",0.2386368,0.0833868,-0.15525
84,-0.51183915,-0.545253,"('inferior', 'superior')",-0.5118392,-0.545253,-0.0334138
85,-0.17747186,-0.25431922,"('insignificant', 'prestigious')",-0.1774719,-0.2543192,-0.0768473
86,0.37083006,0.25034243,"('uninfluential', 'influential')",0.3708301,0.2503424,-0.1204877
87,-0.35917425,-0.3426237,"('unsuccessful', 'successful')",-0.3591743,-0.3426237,0.0165506
88,0.13805512,-0.010448265,"('low', 'eminent')",0.1380551,-0.0104483,-0.1485034
