,diary_male,diary_female,tuple,average_male,average_female,female-male
50,-0.2316091,-0.141406,"('clumsy', 'skillful')",-0.2316091,-0.141406,0.0902031
51,0.79062724,0.6951082,"('uneducated', 'educated')",0.7906272,0.6951082,-0.095519
52,-0.7634181,-0.6850392,"('irrational', 'rational')",-0.7634181,-0.6850392,0.0783789
53,0.4255646,0.39631286,"('uncreative', 'creative')",0.4255646,0.3963129,-0.0292517
54,1.2503127,1.4140412,"('incapable', 'capable')",1.2503127,1.4140412,0.1637285
55,1.2663894,1.1649855,"('incompetent', 'clever')",1.2663894,1.1649855,-0.1014039
56,1.0563917,1.089527,"('impractical', 'practical')",1.0563917,1.089527,0.0331353
57,-2.4725327,-2.442576,"('unimaginative', 'imaginative')",-2.4725327,-2.4425759,0.0299568
58,0.21081486,0.1693574,"('undiscriminating', 'discriminating')",0.2108149,0.1693574,-0.0414575
59,-0.24585389,-0.003654791,"('foolish', 'wise')",-0.2458539,-0.0036548,0.2421991
60,1.2196772,1.1362357,"('inefficient', 'efficient')",1.2196772,1.1362357,-0.0834415
61,0.65289384,0.48841095,"('illogical', 'logical')",0.6528938,0.4884109,-0.1644829
62,1.8182331,1.798201,"('incompetent', 'brilliant')",1.8182331,1.798201,-0.0200321
63,1.1366724,1.0761982,"('unperceptive', 'insightful')",1.1366724,1.0761982,-0.0604742
64,-5.51475,-5.533595,"('shy', 'confident')",-5.51475,-5.5335951,-0.0188451
65,1.3999119,1.2503709,"('insecure', 'secure')",1.3999119,1.2503709,-0.149541
66,-0.3262406,-0.34002542,"('inactive', 'active')",-0.3262406,-0.3400254,-0.0137848
67,-0.69955,-0.58256525,"('doubtful', 'determined')",-0.69955,-0.5825652,0.1169848
68,-0.17971997,-0.13921629,"('dependent', 'independent')",-0.17972,-0.1392163,0.0405037
69,-2.2067783,-1.9847263,"('lazy', 'industrious')",-2.2067783,-1.9847263,0.222052
70,1.6257759,1.5754977,"('lethargic', 'energetic')",1.6257759,1.5754977,-0.0502782
71,0.43210915,0.55880624,"('diffident', 'self-confident')",0.4321091,0.5588062,0.1266971
72,1.1110706,1.0654567,"('unambitious', 'ambitious')",1.1110706,1.0654567,-0.0456139
73,-2.8277466,-2.7264426,"('helpless', 'self-reliant')",-2.8277466,-2.7264426,0.101304
74,0.11457058,0.07575509,"('undedicated', 'dedicated')",0.1145706,0.0757551,-0.0388155
75,-0.82861316,-0.6516016,"('meek', 'impulsive')",-0.8286132,-0.6516016,0.1770116
76,1.1353029,0.77150714,"('anxious', 'daring')",1.1353029,0.7715071,-0.3637958
77,-0.65571076,-0.6125687,"('unmotivated', 'motivated')",-0.6557108,-0.6125687,0.0431421
78,-0.6912554,-0.7487633,"('nonresilient', 'resilient')",-0.6912554,-0.7487633,-0.0575079
79,-0.35599083,-0.20996182,"('wavering', 'unwavering')",-0.3559908,-0.2099618,0.146029
80,0.4616029,0.27933326,"('dominated', 'dominating')",0.4616029,0.2793333,-0.1822696
81,0.64931357,0.5925583,"('submissive', 'aggressive')",0.6493136,0.5925583,-0.0567553
82,6.3828573,6.475968,"('poor', 'rich')",6.3828573,6.4759679,0.0931106
83,-0.13682097,-0.110825,"('powerless', 'powerful')",-0.136821,-0.110825,0.025996
84,0.1345672,0.05581832,"('inferior', 'superior')",0.1345672,0.0558183,-0.0787489
85,-1.7364902,-1.666787,"('insignificant', 'prestigious')",-1.7364902,-1.666787,0.0697032
86,0.49245867,0.45098847,"('uninfluential', 'influential')",0.4924587,0.4509885,-0.0414702
87,0.18496677,0.24797003,"('unsuccessful', 'successful')",0.1849668,0.24797,0.0630032
88,-0.008760601,0.025833039,"('low', 'eminent')",-0.0087606,0.025833,0.0345936
