,omission_male,omission_female,tuple,average_male,average_female,female-male
21,0.57645965,0.53255767,"('immoral', 'moral')",0.5764596,0.5325577,-0.0439019
22,-0.6047268,-0.6265529,"('untrustworthy', 'trustworthy')",-0.6047268,-0.6265529,-0.0218261
23,0.9845746,0.9151151,"('insincere', 'sincere')",0.9845746,0.9151151,-0.0694595
24,-0.7581698,-0.8747568,"('dishonest', 'honest')",-0.7581698,-0.8747568,-0.116587
25,-0.27614954,-0.3125928,"('egoistic', 'altruistic')",-0.2761495,-0.3125928,-0.0364433
26,0.6063601,0.55333936,"('hardhearted', 'benevolent')",0.6063601,0.5533394,-0.0530207
27,0.23726395,0.09985171,"('hardhearted', 'softhearted')",0.2372639,0.0998517,-0.1374122
28,0.2666723,0.13181749,"('disloyal', 'loyal')",0.2666723,0.1318175,-0.1348548
29,-0.47666287,-0.53202254,"('unfair', 'fair')",-0.4766629,-0.5320225,-0.0553596
30,0.17755142,0.04613401,"('intolerant', 'tolerant')",0.1775514,0.046134,-0.1314174
31,-2.1328008,-2.0583723,"('evil', 'good')",-2.1328008,-2.0583723,0.0744285
32,-0.18163568,-0.33438632,"('unkind', 'kind')",-0.1816357,-0.3343863,-0.1527506
33,0.12205345,0.12068244,"('wrong', 'right')",0.1220535,0.1206824,-0.0013711
34,1.863967,1.9448137,"('mean', 'honorable')",1.8639669,1.9448137,0.0808468
35,0.35205412,0.27958712,"('corrupt', 'incorrupt')",0.3520541,0.2795871,-0.072467
36,-0.6618311,-0.6761357,"('hostile', 'amicable')",-0.6618311,-0.6761357,-0.0143046
37,-0.12279787,-0.14629366,"('fake', 'genuine')",-0.1227979,-0.1462937,-0.0234958
38,-0.70801896,-0.7486181,"('untruthful', 'truthful')",-0.708019,-0.7486181,-0.0405991
39,0.19449079,0.124116376,"('exploitative', 'cooperative')",0.1944908,0.1241164,-0.0703744
40,-1.704154,-1.6917232,"('stingy', 'generous')",-1.704154,-1.6917232,0.0124308
41,-0.97383374,-1.0464194,"('unforgiving', 'forgiving')",-0.9738337,-1.0464194,-0.0725857
42,-0.36551434,-0.29682827,"('unreliable', 'reliable')",-0.3655143,-0.2968283,0.068686
43,-0.6891428,-0.7359505,"('irresponsible', 'responsible')",-0.6891428,-0.7359505,-0.0468077
44,0.28350177,0.31474552,"('prejudiced', 'unprejudiced')",0.2835018,0.3147455,0.0312437
45,-1.3549516,-1.3547473,"('incompetent', 'competent')",-1.3549516,-1.3547473,0.0002043
46,-1.137106,-1.1722406,"('uncompetitive', 'competitive')",-1.1371059,-1.1722406,-0.0351347
47,0.364626,0.44848326,"('stupid', 'smart')",0.364626,0.4484833,0.0838573
48,-0.22662294,-0.24011523,"('unintelligent', 'intelligent')",-0.2266229,-0.2401152,-0.0134923
49,-0.84026843,-0.7911639,"('unable', 'able')",-0.8402684,-0.7911639,0.0491045
50,-0.40450692,-0.4371271,"('clumsy', 'skillful')",-0.4045069,-0.4371271,-0.0326202
51,0.12216533,0.05667894,"('uneducated', 'educated')",0.1221653,0.0566789,-0.0654864
52,-1.7332921,-1.7883992,"('irrational', 'rational')",-1.7332921,-1.7883992,-0.0551071
53,-1.8414588,-1.8817967,"('uncreative', 'creative')",-1.8414588,-1.8817967,-0.0403379
54,-1.047735,-0.969524,"('incapable', 'capable')",-1.047735,-0.969524,0.078211
55,-0.2654177,-0.274098,"('incompetent', 'clever')",-0.2654177,-0.274098,-0.0086803
56,0.37843913,0.32215324,"('impractical', 'practical')",0.3784391,0.3221532,-0.0562859
57,-1.9061011,-1.8416338,"('unimaginative', 'imaginative')",-1.9061011,-1.8416338,0.0644673
58,-0.12530121,-0.058194898,"('undiscriminating', 'discriminating')",-0.1253012,-0.0581949,0.0671063
59,-1.2703743,-1.2552043,"('foolish', 'wise')",-1.2703743,-1.2552043,0.01517
60,0.013574444,-0.08340628,"('inefficient', 'efficient')",0.0135744,-0.0834063,-0.0969807
61,-0.059941806,-0.21043032,"('illogical', 'logical')",-0.0599418,-0.2104303,-0.1504885
62,0.05814996,0.10601625,"('incompetent', 'brilliant')",0.05815,0.1060162,0.0478662
63,-0.6956005,-0.6655828,"('unperceptive', 'insightful')",-0.6956005,-0.6655828,0.0300177
64,-2.3908112,-2.3685982,"('shy', 'confident')",-2.3908112,-2.3685982,0.022213
65,-0.43631124,-0.5334102,"('insecure', 'secure')",-0.4363112,-0.5334102,-0.097099
66,-1.401746,-1.334043,"('inactive', 'active')",-1.401746,-1.334043,0.067703
67,0.57916915,0.5397994,"('doubtful', 'determined')",0.5791692,0.5397994,-0.0393698
68,0.4386326,0.44073808,"('dependent', 'independent')",0.4386326,0.4407381,0.0021055
69,-0.44050676,-0.3666597,"('lazy', 'industrious')",-0.4405068,-0.3666597,0.0738471
70,0.30238077,0.31467074,"('lethargic', 'energetic')",0.3023808,0.3146707,0.0122899
71,-0.76439536,-0.6744948,"('diffident', 'self-confident')",-0.7643954,-0.6744948,0.0899006
72,-1.2656087,-1.2807689,"('unambitious', 'ambitious')",-1.2656087,-1.2807689,-0.0151602
73,-0.30628473,-0.20649554,"('helpless', 'self-reliant')",-0.3062847,-0.2064955,0.0997892
74,-0.70593596,-0.76611495,"('undedicated', 'dedicated')",-0.705936,-0.766115,-0.060179
75,-0.49085075,-0.31748185,"('meek', 'impulsive')",-0.4908507,-0.3174818,0.1733689
76,0.47730142,0.486126,"('anxious', 'daring')",0.4773014,0.486126,0.0088246
77,-0.7882913,-0.707597,"('unmotivated', 'motivated')",-0.7882913,-0.707597,0.0806943
78,-0.4888393,-0.4802794,"('nonresilient', 'resilient')",-0.4888393,-0.4802794,0.0085599
79,-1.1276734,-1.1226165,"('wavering', 'unwavering')",-1.1276734,-1.1226165,0.0050569
80,0.9668201,0.9553451,"('dominated', 'dominating')",0.9668201,0.9553451,-0.011475
81,1.1084074,1.1518908,"('submissive', 'aggressive')",1.1084074,1.1518908,0.0434834
82,0.9377127,0.98648334,"('poor', 'rich')",0.9377127,0.9864833,0.0487706
83,-0.52608824,-0.5570959,"('powerless', 'powerful')",-0.5260882,-0.5570959,-0.0310077
84,0.8309335,0.75980985,"('inferior', 'superior')",0.8309335,0.7598099,-0.0711236
85,-1.1583892,-1.0553818,"('insignificant', 'prestigious')",-1.1583892,-1.0553818,0.1030074
86,-1.2236559,-1.3169492,"('uninfluential', 'influential')",-1.2236559,-1.3169492,-0.0932933
87,-0.15755433,-0.087072715,"('unsuccessful', 'successful')",-0.1575543,-0.0870727,0.0704816
88,0.43772018,0.41812342,"('low', 'eminent')",0.4377202,0.4181234,-0.0195968
