,accelerant_male,accelerant_female,tuple,average_male,average_female,female-male
45,-0.21586366,-0.25263545,"('incompetent', 'competent')",-0.2158637,-0.2526354,-0.0367717
46,-0.35245216,-0.31191263,"('uncompetitive', 'competitive')",-0.3524522,-0.3119126,0.0405396
47,1.9010628,1.9045622,"('stupid', 'smart')",1.9010628,1.9045622,0.0034994
48,0.37852582,0.48074275,"('unintelligent', 'intelligent')",0.3785258,0.4807428,0.102217
49,0.6838474,0.93979424,"('unable', 'able')",0.6838474,0.9397942,0.2559468
50,0.7759769,0.89227074,"('clumsy', 'skillful')",0.7759769,0.8922707,0.1162938
51,0.00595662,-0.06926885,"('uneducated', 'educated')",0.0059566,-0.0692689,-0.0752255
52,-0.6133382,-0.80692106,"('irrational', 'rational')",-0.6133382,-0.8069211,-0.1935829
53,-1.3651627,-1.3682168,"('uncreative', 'creative')",-1.3651627,-1.3682168,-0.0030541
54,0.12133497,0.16516042,"('incapable', 'capable')",0.121335,0.1651604,0.0438254
55,0.2994989,0.33672437,"('incompetent', 'clever')",0.2994989,0.3367244,0.0372255
56,0.019735869,-0.05325213,"('impractical', 'practical')",0.0197359,-0.0532521,-0.072988
57,-1.6719383,-1.6928715,"('unimaginative', 'imaginative')",-1.6719383,-1.6928715,-0.0209332
58,0.18139377,0.17712267,"('undiscriminating', 'discriminating')",0.1813938,0.1771227,-0.0042711
59,-0.11911078,-0.14261314,"('foolish', 'wise')",-0.1191108,-0.1426131,-0.0235023
60,1.1438802,1.2424283,"('inefficient', 'efficient')",1.1438802,1.2424283,0.0985481
61,-0.024870269,-0.1310497,"('illogical', 'logical')",-0.0248703,-0.1310497,-0.1061794
62,0.78419507,0.87928456,"('incompetent', 'brilliant')",0.7841951,0.8792846,0.0950895
63,-0.31256664,-0.26050663,"('unperceptive', 'insightful')",-0.3125666,-0.2605066,0.05206
64,-2.080802,-2.1282547,"('shy', 'confident')",-2.080802,-2.1282547,-0.0474527
65,0.26174378,0.14286625,"('insecure', 'secure')",0.2617438,0.1428663,-0.1188775
66,-1.0051763,-1.0847244,"('inactive', 'active')",-1.0051763,-1.0847244,-0.0795481
67,-0.0523331,-0.106120735,"('doubtful', 'determined')",-0.0523331,-0.1061207,-0.0537876
68,0.008979637,0.091494486,"('dependent', 'independent')",0.0089796,0.0914945,0.0825149
69,0.5143949,0.51124835,"('lazy', 'industrious')",0.5143949,0.5112484,-0.0031465
70,0.04582015,0.11189255,"('lethargic', 'energetic')",0.0458202,0.1118926,0.0660724
71,0.33933938,0.41358,"('diffident', 'self-confident')",0.3393394,0.41358,0.0742406
72,-0.20726925,-0.28194955,"('unambitious', 'ambitious')",-0.2072693,-0.2819495,-0.0746802
73,-0.42900443,-0.45992678,"('helpless', 'self-reliant')",-0.4290044,-0.4599268,-0.0309224
74,-0.039947636,-0.10726519,"('undedicated', 'dedicated')",-0.0399476,-0.1072652,-0.0673176
75,0.26385483,0.28837052,"('meek', 'impulsive')",0.2638548,0.2883705,0.0245157
76,-0.23648112,-0.17258011,"('anxious', 'daring')",-0.2364811,-0.1725801,0.063901
77,-0.47983226,-0.27451625,"('unmotivated', 'motivated')",-0.4798323,-0.2745163,0.205316
78,-0.00060043763,0.19611217,"('nonresilient', 'resilient')",-0.0006004,0.1961122,0.1967126
79,-0.7641178,-0.68883467,"('wavering', 'unwavering')",-0.7641178,-0.6888347,0.0752831
80,0.055293236,-0.03622915,"('dominated', 'dominating')",0.0552932,-0.0362291,-0.0915223
81,0.15701163,0.12502891,"('submissive', 'aggressive')",0.1570116,0.1250289,-0.0319827
82,1.8970369,1.882847,"('poor', 'rich')",1.8970369,1.882847,-0.0141899
83,0.368774,0.33356342,"('powerless', 'powerful')",0.368774,0.3335634,-0.0352106
84,0.09375933,0.033731405,"('inferior', 'superior')",0.0937593,0.0337314,-0.0600279
85,-0.37976304,-0.38662082,"('insignificant', 'prestigious')",-0.379763,-0.3866208,-0.0068578
86,-1.0290716,-1.103994,"('uninfluential', 'influential')",-1.0290716,-1.103994,-0.0749224
87,0.23895833,0.068710566,"('unsuccessful', 'successful')",0.2389583,0.0687106,-0.1702477
88,0.08898721,0.04174345,"('low', 'eminent')",0.0889872,0.0417434,-0.0472438
