,cop_male,cop_female,tuple,average_male,average_female,female-male
30,1.3546412,1.2322713,"('intolerant', 'tolerant')",1.3546412,1.2322713,-0.1223699
31,-2.2579534,-2.0548446,"('evil', 'good')",-2.2579534,-2.0548446,0.2031088
32,1.6429019,1.5784106,"('unkind', 'kind')",1.6429019,1.5784106,-0.0644913
33,-0.5197518,-0.4656998,"('wrong', 'right')",-0.5197518,-0.4656998,0.054052
34,4.3849344,4.5912957,"('mean', 'honorable')",4.3849344,4.5912957,0.2063613
35,-1.4474698,-1.5223826,"('corrupt', 'incorrupt')",-1.4474698,-1.5223826,-0.0749128
36,-1.1670393,-1.1329652,"('hostile', 'amicable')",-1.1670393,-1.1329652,0.0340741
37,0.67513317,0.7278847,"('fake', 'genuine')",0.6751332,0.7278847,0.0527515
38,0.17176321,0.19502279,"('untruthful', 'truthful')",0.1717632,0.1950228,0.0232596
39,0.33670908,0.28101602,"('exploitative', 'cooperative')",0.3367091,0.281016,-0.0556931
40,-1.7849423,-1.9538201,"('stingy', 'generous')",-1.7849423,-1.9538201,-0.1688778
41,0.13064197,0.10766192,"('unforgiving', 'forgiving')",0.130642,0.1076619,-0.0229801
42,-2.05381,-2.125567,"('unreliable', 'reliable')",-2.0538099,-2.125567,-0.0717571
43,1.5879616,1.5650032,"('irresponsible', 'responsible')",1.5879616,1.5650032,-0.0229584
44,-1.3470585,-1.3188629,"('prejudiced', 'unprejudiced')",-1.3470585,-1.3188629,0.0281956
45,0.3998837,0.36598602,"('incompetent', 'competent')",0.3998837,0.365986,-0.0338977
46,-0.26429424,-0.31255028,"('uncompetitive', 'competitive')",-0.2642942,-0.3125503,-0.0482561
47,5.358293,5.5788913,"('stupid', 'smart')",5.3582931,5.5788913,0.2205982
48,1.1371299,0.8982852,"('unintelligent', 'intelligent')",1.1371299,0.8982852,-0.2388447
49,0.4465714,0.5312538,"('unable', 'able')",0.4465714,0.5312538,0.0846824
50,0.13288319,0.12947501,"('clumsy', 'skillful')",0.1328832,0.129475,-0.0034082
51,0.6531106,0.55639476,"('uneducated', 'educated')",0.6531106,0.5563948,-0.0967158
52,-0.73778135,-0.7196842,"('irrational', 'rational')",-0.7377813,-0.7196842,0.0180971
53,0.36796796,0.33677107,"('uncreative', 'creative')",0.367968,0.3367711,-0.0311969
54,1.1794341,1.3592066,"('incapable', 'capable')",1.1794341,1.3592066,0.1797725
55,1.3023571,1.107567,"('incompetent', 'clever')",1.3023571,1.107567,-0.1947901
56,1.4281491,1.2763351,"('impractical', 'practical')",1.4281491,1.2763351,-0.151814
57,-2.229856,-2.2686408,"('unimaginative', 'imaginative')",-2.229856,-2.2686408,-0.0387848
58,0.030940557,-0.016650267,"('undiscriminating', 'discriminating')",0.0309406,-0.0166503,-0.0475909
59,0.1511465,0.22691613,"('foolish', 'wise')",0.1511465,0.2269161,0.0757696
60,1.5420353,1.4346942,"('inefficient', 'efficient')",1.5420353,1.4346942,-0.1073411
61,0.6816634,0.38180748,"('illogical', 'logical')",0.6816634,0.3818075,-0.2998559
62,1.7813175,1.6803756,"('incompetent', 'brilliant')",1.7813175,1.6803756,-0.1009419
63,0.7491942,0.7238841,"('unperceptive', 'insightful')",0.7491942,0.7238841,-0.0253101
64,-5.9425054,-5.923882,"('shy', 'confident')",-5.9425054,-5.923882,0.0186234
65,0.84576356,0.78825545,"('insecure', 'secure')",0.8457636,0.7882555,-0.0575081
66,-0.4169494,-0.345052,"('inactive', 'active')",-0.4169494,-0.345052,0.0718974
67,-0.70855737,-0.5881125,"('doubtful', 'determined')",-0.7085574,-0.5881125,0.1204449
68,-0.4933349,-0.5251724,"('dependent', 'independent')",-0.4933349,-0.5251724,-0.0318375
69,-1.8105567,-1.7571336,"('lazy', 'industrious')",-1.8105567,-1.7571336,0.0534231
70,1.7508881,1.6183479,"('lethargic', 'energetic')",1.7508881,1.6183479,-0.1325402
71,0.29927188,0.39179647,"('diffident', 'self-confident')",0.2992719,0.3917965,0.0925246
72,0.68696517,0.80863106,"('unambitious', 'ambitious')",0.6869652,0.8086311,0.1216659
73,-3.0652742,-3.052671,"('helpless', 'self-reliant')",-3.0652742,-3.052671,0.0126032
74,0.03754475,-0.13375607,"('undedicated', 'dedicated')",0.0375447,-0.1337561,-0.1713008
75,-1.0967587,-0.8505274,"('meek', 'impulsive')",-1.0967587,-0.8505274,0.2462313
76,1.0083534,0.89203274,"('anxious', 'daring')",1.0083534,0.8920327,-0.1163207
77,-0.9000131,-0.86333513,"('unmotivated', 'motivated')",-0.9000131,-0.8633351,0.036678
78,-0.350557,-0.45429948,"('nonresilient', 'resilient')",-0.350557,-0.4542995,-0.1037425
79,-0.54526705,-0.4299276,"('wavering', 'unwavering')",-0.545267,-0.4299276,0.1153394
80,0.01193628,-0.14859158,"('dominated', 'dominating')",0.0119363,-0.1485916,-0.1605279
81,0.88492244,0.74491453,"('submissive', 'aggressive')",0.8849224,0.7449145,-0.1400079
82,6.8826246,7.0131226,"('poor', 'rich')",6.8826246,7.0131226,0.130498
83,-0.5516468,-0.5302247,"('powerless', 'powerful')",-0.5516468,-0.5302247,0.0214221
84,0.34718114,0.3711597,"('inferior', 'superior')",0.3471811,0.3711597,0.0239786
85,-1.2580899,-1.3576888,"('insignificant', 'prestigious')",-1.2580899,-1.3576888,-0.0995989
86,0.7680477,0.7222175,"('uninfluential', 'influential')",0.7680477,0.7222175,-0.0458302
87,0.26922214,0.28529888,"('unsuccessful', 'successful')",0.2692221,0.2852989,0.0160768
88,0.2773679,0.15996209,"('low', 'eminent')",0.2773679,0.1599621,-0.1174058
